FILE_VERSION	2.0.0
NO_OF_FRAMES	3510
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.300	1774431887.30039096
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
44	0.42285	0.0000	0.0000	0.0000	0.0111	0.0815	0.0188	-0.0281	0.0189	0.0249	-0.0479	-0.0143	-0.0312
45	0.43286	0.0000	0.0000	0.0000	0.0336	0.0919	0.0139	-0.0077	0.0033	-0.0224	-0.0365	-0.0424	-0.0211
46	0.43994	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0112	-0.0508	-0.0314	-0.0464	-0.0066
47	0.44635	0.0000	0.0000	0.0000	0.0226	0.0902	0.0175	0.0389	-0.0696	-0.1030	-0.0076	-0.0370	-0.0163
48	0.46096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0422	-0.1270	-0.1236	-0.0387	-0.0430	-0.0181
49	0.46839	0.0000	0.0000	0.0000	0.0027	0.0928	0.0175	0.0480	-0.1360	-0.1432	-0.0390	-0.0389	0.0222
50	0.47828	0.0000	0.0000	0.0000	-0.0086	0.0936	0.0257	0.0448	-0.1374	-0.1212	-0.0131	-0.0199	0.0349
51	0.49066	0.0000	0.0000	0.0000	-0.0276	0.0975	0.0222	0.0525	-0.1402	-0.0826	0.0024	-0.0128	0.0057
52	0.50052	0.0000	0.0000	0.0000	-0.0315	0.1017	0.0294	0.0310	-0.0938	-0.0395	0.0204	0.0178	-0.0212
53	0.51317	0.0000	0.0000	0.0000	-0.0410	0.1090	0.0301	0.0185	-0.0511	-0.0066	0.0363	0.0799	-0.0342
54	0.52316	0.0000	0.0000	0.0000	-0.0447	0.1139	0.0350	0.0250	-0.0505	-0.0070	0.0687	0.1506	-0.0327
55	0.53470	0.0000	0.0000	0.0000	-0.0382	0.1095	0.0392	0.0023	0.0167	0.0844	0.0708	0.1589	-0.0312
56	0.54582	0.0000	0.0000	0.0000	-0.0401	0.1092	0.0345	0.0063	0.0040	0.1183	0.0669	0.1476	-0.0376
57	0.54964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0270	0.1522	0.0664	0.1420	-0.0213
58	0.55618	0.0000	0.0000	0.0000	-0.0334	0.0910	0.0363	0.0028	-0.0016	0.1374	0.0589	0.1131	-0.0316
59	0.56998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0199	-0.0390	0.1090	0.0183	0.0418	0.0015
60	0.57814	0.0000	0.0000	0.0000	-0.0355	0.0919	0.0394	0.0306	-0.0607	0.0907	0.0048	0.0105	0.0112
61	0.58950	0.0000	0.0000	0.0000	-0.0419	0.0898	0.0394	0.0318	-0.0977	0.0335	0.0051	0.0024	0.0019
62	0.60053	0.0000	0.0000	0.0000	-0.0439	0.0855	0.0423	0.0293	-0.1010	-0.0311	-0.0050	-0.0128	-0.0014
63	0.61064	0.0000	0.0000	0.0000	-0.0522	0.0803	0.0362	0.0252	-0.0938	-0.0563	-0.0069	-0.0024	0.0009
64	0.62330	0.0000	0.0000	0.0000	-0.0513	0.0823	0.0389	0.0291	-0.0594	-0.1141	-0.0013	0.0025	-0.0128
65	0.63339	0.0000	0.0000	0.0000	-0.0485	0.0789	0.0370	-0.0007	0.0155	-0.1439	-0.0129	-0.0214	-0.0157
66	0.64582	0.0000	0.0000	0.0000	-0.0344	0.0838	0.0399	-0.0412	0.1405	-0.0711	-0.0333	-0.0383	-0.0103
67	0.65601	0.0000	0.0000	0.0000	-0.0130	0.0814	0.0392	-0.0646	0.1486	-0.0103	-0.0338	-0.0311	0.0005
68	0.66140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0356	0.0578	0.0132	-0.0159	-0.0287	-0.0067
69	0.66835	0.0000	0.0000	0.0000	0.0040	0.0762	0.0406	0.0008	0.0138	0.0169	-0.0032	-0.0145	-0.0011
70	0.67869	0.0000	0.0000	0.0000	0.0247	0.0768	0.0427	0.0014	0.0028	0.0193	0.0042	0.0162	-0.0141
71	0.69043	0.0000	0.0000	0.0000	0.0279	0.0774	0.0435	0.0260	-0.0575	0.0009	0.0110	0.0298	-0.0012
72	0.70018	0.0000	0.0000	0.0000	0.0267	0.0714	0.0485	0.0314	-0.0866	-0.0200	0.0113	0.0143	-0.0076
73	0.71298	0.0000	0.0000	0.0000	0.0126	0.0680	0.0479	0.0050	-0.0486	-0.0097	-0.0079	0.0162	-0.0079
74	0.72018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0124	-0.0449	-0.0143	-0.0030	0.0260	-0.0050
75	0.73385	0.0000	0.0000	0.0000	-0.0053	0.0526	0.0412	0.0111	-0.0382	-0.0203	0.0046	0.0168	-0.0037
76	0.74589	0.0000	0.0000	0.0000	-0.0043	0.0443	0.0321	-0.0048	0.0431	-0.0246	-0.0001	0.0043	-0.0061
77	0.75562	0.0000	0.0000	0.0000	0.0061	0.0329	0.0253	-0.0156	0.0475	-0.0052	-0.0075	0.0026	-0.0174
78	0.76006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0121	0.0400	0.0300	-0.0108	-0.0091	-0.0101
79	0.76846	0.0000	0.0000	0.0000	0.0018	0.0256	0.0254	-0.0182	0.0207	0.0491	-0.0146	0.0033	-0.0067
80	0.77828	0.0000	0.0000	0.0000	0.0152	0.0203	0.0193	-0.0071	0.0081	0.0350	-0.0194	-0.0039	0.0014
81	0.79013	0.0000	0.0000	0.0000	0.0242	0.0178	0.0182	-0.0141	0.0104	0.0317	-0.0245	-0.0010	-0.0075
82	0.80014	0.0000	0.0000	0.0000	0.0216	0.0122	0.0153	-0.0249	-0.0016	0.0149	-0.0219	-0.0106	-0.0123
83	0.81281	0.0000	0.0000	0.0000	0.0263	0.0074	0.0110	-0.0225	-0.0184	-0.0183	-0.0110	0.0125	-0.0142
84	0.82294	0.0000	0.0000	0.0000	0.0344	0.0033	0.0075	-0.0113	-0.0295	-0.0462	-0.0118	0.0341	-0.0112
85	0.83386	0.0000	0.0000	0.0000	0.0315	-0.0025	-0.0043	-0.0113	-0.0446	-0.0537	-0.0197	0.0077	-0.0068
86	0.84533	0.0000	0.0000	0.0000	0.0231	-0.0105	-0.0017	-0.0254	-0.0659	-0.0497	0.0155	-0.0197	-0.1093
87	0.85583	0.0000	0.0000	0.0000	0.0179	-0.0127	-0.0064	-0.0275	-0.0233	-0.0208	0.0007	0.0494	-0.0250
88	0.85984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0311	0.0182	0.0085	-0.0060	-0.0344	-0.0501
89	0.86783	0.0000	0.0000	0.0000	0.0147	-0.0179	-0.0045	-0.0269	0.0337	0.0177	0.0015	0.0202	-0.0551
90	0.87801	0.0000	0.0000	0.0000	0.0198	-0.0253	-0.0096	-0.0305	0.0187	0.0120	0.0010	-0.0323	-0.0435
91	0.88990	0.0000	0.0000	0.0000	0.0176	-0.0327	-0.0171	-0.0170	0.0264	0.0092	-0.0101	-0.0275	-0.0103
92	0.89982	0.0000	0.0000	0.0000	0.0123	-0.0415	-0.0144	-0.0123	0.0609	-0.0193	-0.0125	-0.0480	0.0028
93	0.91234	0.0000	0.0000	0.0000	0.0115	-0.0423	-0.0174	-0.0141	0.0038	-0.0003	-0.0125	-0.0511	0.0149
94	0.92241	0.0000	0.0000	0.0000	0.0064	-0.0495	-0.0270	-0.0073	0.0360	-0.0208	-0.0148	-0.0497	0.0405
95	0.93397	0.0000	0.0000	0.0000	-0.0053	-0.0522	-0.0295	0.0093	0.0210	-0.0257	-0.0032	-0.0588	0.0460
96	0.94475	0.0000	0.0000	0.0000	-0.0083	-0.0577	-0.0324	0.0114	0.0460	-0.0240	-0.0089	-0.0627	0.0524
97	0.95503	0.0000	0.0000	0.0000	-0.0078	-0.0565	-0.0345	0.0203	0.0180	-0.0079	-0.0042	-0.0602	0.0486
98	0.96001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0198	0.0224	-0.0077	0.0122	-0.0448	0.0469
99	0.96812	0.0000	0.0000	0.0000	-0.0109	-0.0696	-0.0344	0.0178	0.0350	0.0010	0.0067	-0.0460	0.0371
100	0.97879	0.0000	0.0000	0.0000	-0.0096	-0.0636	-0.0387	0.0062	0.0326	-0.0011	0.0119	-0.0346	0.0513
101	0.00000	-0.0080	0.0553	0.0065	-0.0190	-0.0661	-0.0409	0.0020	0.0389	0.0103	0.0072	-0.0439	0.0357
102	0.01016	-0.0008	0.0510	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0089	-0.0472	0.0282
103	0.01947	0.0012	0.0490	0.0103	-0.0224	-0.0673	-0.0416	0.0151	0.0344	0.0103	0.0176	-0.0282	0.0126
104	0.02950	-0.0004	0.0440	0.0134	-0.0178	-0.0733	-0.0441	0.0188	0.0324	0.0036	0.0129	-0.0260	-0.0037
105	0.03950	0.0056	0.0542	0.0127	-0.0054	-0.0727	-0.0439	0.0340	0.0209	-0.0022	0.0106	-0.0144	-0.0237
106	0.05243	0.0065	0.0650	0.0154	-0.0055	-0.0654	-0.0457	0.0406	0.0221	0.0067	0.0155	-0.0023	-0.0391
107	0.05994	0.0101	0.0693	0.0181	0.0007	-0.0614	-0.0435	0.0000	0.0000	0.0000	0.0126	-0.0067	-0.0376
108	0.07071	0.0087	0.0736	0.0227	0.0003	-0.0614	-0.0414	0.0238	0.0158	0.0004	0.0154	-0.0113	-0.0295
109	0.08004	0.0087	0.0750	0.0245	0.0000	0.0000	0.0000	0.0127	0.0022	-0.0036	0.0153	-0.0092	-0.0157
110	0.08983	0.0117	0.0697	0.0197	-0.0038	-0.0582	-0.0437	-0.0095	-0.0146	-0.0055	0.0000	-0.0093	-0.0140
111	0.10297	0.0168	0.0608	0.0172	0.0006	-0.0612	-0.0404	-0.0139	-0.0178	-0.0038	-0.0023	-0.0088	-0.0019
112	0.11127	0.0240	0.0466	0.0088	0.0107	-0.0559	-0.0370	-0.0299	-0.0143	0.0007	-0.0074	-0.0096	0.0057
113	0.11984	0.0428	0.0426	0.0209	0.0215	-0.0431	-0.0334	-0.0247	-0.0068	0.0046	-0.0080	-0.0027	0.0038
114	0.12987	0.0545	0.0361	0.0161	0.0353	-0.0274	-0.0241	-0.0261	-0.0081	0.0027	-0.0153	-0.0145	0.0057
115	0.14001	0.0543	0.0263	0.0189	0.0377	-0.0282	-0.0206	-0.0232	-0.0094	-0.0020	-0.0131	-0.0140	0.0075
116	0.15012	0.0588	0.0276	0.0115	0.0380	-0.0236	-0.0221	-0.0156	0.0022	-0.0125	-0.0136	-0.0061	0.0063
117	0.16008	0.0514	0.0212	0.0112	0.0321	-0.0267	-0.0158	-0.0025	-0.0059	-0.0248	-0.0053	0.0052	-0.0013
118	0.16992	0.0368	0.0205	0.0113	0.0000	0.0000	0.0000	0.0123	0.0034	-0.0407	-0.0015	-0.0077	-0.0153
119	0.18019	0.0258	0.0176	0.0144	0.0184	-0.0210	-0.0107	0.0128	-0.0050	-0.0268	0.0008	-0.0086	-0.0127
120	0.19037	0.0089	0.0131	0.0102	0.0000	0.0000	0.0000	0.0210	0.0119	-0.0132	0.0118	-0.0170	-0.0215
121	0.19998	-0.0065	0.0160	0.0140	0.0075	-0.0238	-0.0082	0.0168	0.0223	-0.0126	0.0227	-0.0320	-0.0230
122	0.20992	-0.0306	0.0162	0.0169	0.0017	-0.0208	-0.0050	0.0230	0.0072	-0.0016	0.0423	-0.0434	-0.0244
123	0.22006	-0.0452	0.0081	0.0071	-0.0098	-0.0245	-0.0020	0.0314	0.0293	0.0133	0.0461	-0.0504	-0.0320
124	0.23147	-0.0588	0.0140	-0.0043	-0.0319	-0.0225	0.0016	0.0357	0.0279	0.0153	0.0604	-0.0618	-0.0248
125	1.23280	0.0000	0.0000	0.0000	-0.0467	-0.0292	-0.0001	0.0448	0.0507	0.0251	0.0661	-0.0689	-0.0186
126	0.24435	-0.0734	0.0113	-0.0040	-0.0577	-0.0305	-0.0019	0.0500	0.0552	0.0262	0.0623	-0.0587	0.0046
127	0.25424	-0.0862	0.0195	-0.0090	-0.0649	-0.0300	-0.0022	0.0500	0.0503	0.0107	0.0624	-0.0415	0.0101
128	0.26302	-0.0889	0.0262	-0.0058	0.0000	0.0000	0.0000	0.0426	0.0357	-0.0077	0.0437	-0.0107	0.0246
129	0.27431	-0.0881	0.0390	-0.0156	-0.0601	-0.0347	-0.0013	0.0340	0.0447	-0.0140	-0.0014	0.0118	0.0452
130	1.28148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0271	0.0299	-0.0180	-0.0592	0.0232	0.0395
131	0.29225	-0.0849	0.0408	-0.0147	-0.0480	-0.0267	-0.0052	0.0022	0.0306	-0.0057	-0.1235	0.0426	0.0293
132	0.30560	-0.0758	0.0396	-0.0188	-0.0298	-0.0300	-0.0133	-0.0265	0.0257	0.0042	-0.1319	0.0465	0.0146
133	0.31362	-0.0457	0.0286	-0.0260	-0.0036	-0.0269	-0.0191	-0.0600	-0.0001	0.0069	-0.1047	-0.0101	0.0022
134	0.32373	-0.0156	0.0184	-0.0310	0.0291	-0.0159	-0.0197	-0.0720	-0.0136	0.0104	-0.0628	-0.0326	0.0049
135	0.33390	0.0268	0.0034	-0.0321	0.0966	0.0011	-0.0229	-0.0705	-0.0389	0.0141	-0.0192	-0.0328	0.0059
136	0.34423	0.0868	-0.0455	-0.0295	0.1115	0.0090	-0.0160	-0.0506	-0.0646	0.0030	0.0069	-0.0317	0.0015
137	1.35422	0.0000	0.0000	0.0000	0.1043	0.0106	-0.0058	-0.0260	-0.0634	-0.0007	0.0125	0.0213	-0.0049
138	0.36349	0.1027	-0.0543	-0.0291	0.0000	0.0000	0.0000	-0.0028	-0.0638	0.0009	0.0000	0.0000	0.0000
139	0.37413	0.0969	-0.0550	-0.0322	0.0783	0.0125	-0.0019	0.0028	-0.0641	-0.0006	0.0083	0.0051	0.0012
140	0.38395	0.0776	-0.0479	-0.0481	0.0436	0.0138	-0.0009	-0.0016	-0.0188	0.0005	0.0000	0.0000	0.0000
141	0.39427	0.0442	-0.0311	-0.0460	0.0101	0.0137	0.0061	0.0051	-0.0041	-0.0025	0.0171	0.0085	-0.0118
142	0.40419	0.0233	-0.0131	-0.0509	-0.0248	0.0216	0.0124	0.0094	-0.0032	0.0012	0.0191	0.0186	0.0008
143	0.41337	-0.0029	0.0002	-0.0461	-0.0415	0.0294	0.0180	-0.0002	-0.0082	-0.0053	0.0129	0.0622	0.0027
144	0.42358	-0.0191	-0.0001	-0.0435	-0.0575	0.0360	0.0306	-0.0011	-0.0113	-0.0039	0.0167	0.0498	-0.0220
145	0.43386	-0.0178	0.0009	-0.0395	-0.0579	0.0464	0.0272	0.0041	-0.0089	-0.0017	-0.0072	0.0064	-0.0088
146	0.44348	-0.0122	-0.0100	-0.0399	-0.0502	0.0292	0.0197	0.0041	-0.0043	0.0024	0.0000	0.0000	0.0000
147	0.45414	-0.0119	-0.0256	-0.0350	-0.0381	0.0236	0.0108	-0.0003	-0.0086	0.0016	-0.0040	-0.0192	-0.0086
148	0.46401	0.0061	-0.0348	-0.0331	0.0000	0.0000	0.0000	-0.0031	-0.0007	-0.0009	0.0000	0.0000	0.0000
149	0.47414	0.0176	-0.0444	-0.0341	0.0020	0.0010	-0.0019	-0.0038	-0.0017	-0.0032	0.0133	0.0145	-0.0323
150	0.48432	0.0307	-0.0496	-0.0329	0.0000	0.0000	0.0000	-0.0022	0.0061	0.0017	0.0000	0.0000	0.0000
151	0.49517	0.0336	-0.0494	-0.0296	0.0075	-0.0132	-0.0078	-0.0066	-0.0021	-0.0027	-0.0092	-0.0131	0.0187
152	0.50460	0.0322	-0.0412	-0.0223	0.0013	-0.0208	-0.0082	-0.0036	0.0020	0.0002	-0.0058	-0.0086	0.0161
153	0.51425	0.0288	-0.0279	-0.0202	-0.0006	-0.0263	-0.0078	0.0008	0.0017	-0.0005	-0.0065	-0.0107	0.0040
154	0.52484	0.0174	-0.0179	-0.0132	-0.0091	-0.0217	-0.0151	-0.0007	0.0008	-0.0033	-0.0066	-0.0155	-0.0003
155	0.53427	0.0117	-0.0079	-0.0046	-0.0175	-0.0086	-0.0126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
156	0.54455	0.0017	-0.0022	0.0019	-0.0223	0.0014	-0.0091	-0.0035	0.0022	-0.0068	0.0006	-0.0100	-0.0091
157	0.55368	-0.0054	0.0015	0.0085	-0.0226	0.0101	-0.0106	-0.0014	0.0058	0.0048	0.0000	0.0000	0.0000
158	0.56378	-0.0068	-0.0129	0.0090	-0.0275	0.0231	-0.0064	0.0009	0.0079	0.0034	-0.0115	-0.0149	0.0036
159	0.57416	-0.0109	-0.0156	0.0073	0.0000	0.0000	0.0000	-0.0033	0.0173	0.0046	0.0000	0.0000	0.0000
160	0.58402	-0.0145	-0.0263	0.0137	-0.0307	0.0268	-0.0078	-0.0012	0.0098	0.0032	-0.0011	-0.0018	-0.0090
161	0.59405	-0.0194	-0.0348	0.0113	-0.0386	0.0335	-0.0021	-0.0036	0.0004	0.0053	-0.0029	-0.0046	0.0009
162	0.60476	-0.0200	-0.0340	0.0190	-0.0413	0.0338	-0.0006	0.0058	-0.0057	-0.0004	0.0000	0.0000	0.0000
163	0.61411	-0.0188	-0.0276	0.0184	-0.0534	0.0357	-0.0051	0.0073	-0.0044	0.0031	0.0124	-0.0031	-0.0070
164	0.62394	-0.0184	-0.0206	0.0191	-0.0504	0.0313	-0.0033	0.0021	-0.0118	-0.0020	-0.0062	-0.0056	0.0030
165	0.63568	-0.0193	-0.0057	0.0211	-0.0641	0.0408	-0.0023	0.0094	-0.0122	-0.0006	0.0063	0.0057	-0.0021
166	0.64436	-0.0196	0.0085	0.0279	-0.0583	0.0424	-0.0010	0.0058	-0.0134	0.0037	0.0046	-0.0083	-0.0020
167	0.65500	-0.0219	0.0189	0.0245	-0.0524	0.0470	-0.0040	0.0046	-0.0038	0.0006	0.0000	0.0000	0.0000
168	0.66414	-0.0193	0.0249	0.0248	0.0000	0.0000	0.0000	0.0024	-0.0060	0.0062	-0.0004	-0.0047	-0.0097
169	0.67401	-0.0175	0.0280	0.0294	-0.0299	0.0491	-0.0074	0.0003	-0.0105	0.0068	-0.0027	-0.0134	-0.0088
170	0.68510	-0.0105	0.0280	0.0254	0.0000	0.0000	0.0000	0.0006	-0.0015	-0.0006	0.0000	0.0000	0.0000
171	0.69370	-0.0140	0.0187	0.0271	-0.0190	0.0473	-0.0094	-0.0067	-0.0128	-0.0101	-0.0071	-0.0146	-0.0055
172	0.70439	-0.0079	0.0121	0.0253	-0.0150	0.0478	-0.0029	-0.0064	-0.0023	-0.0045	0.0000	0.0000	0.0000
173	0.71442	0.0026	0.0053	0.0220	-0.0042	0.0446	-0.0019	-0.0103	0.0183	-0.0019	-0.0087	-0.0099	0.0061
174	0.72411	-0.0044	0.0009	0.0176	0.0023	0.0402	-0.0054	-0.0050	0.0227	-0.0098	0.0001	-0.0129	0.0018
175	0.73486	-0.0075	0.0151	0.0151	0.0118	0.0330	-0.0102	0.0001	0.0127	-0.0118	0.0000	0.0000	0.0000
176	0.74413	-0.0048	0.0232	0.0040	0.0045	0.0329	-0.0081	0.0081	0.0095	-0.0144	-0.0020	-0.0165	-0.0041
177	0.75406	-0.0095	0.0350	0.0035	0.0096	0.0289	-0.0057	0.0060	0.0132	-0.0034	-0.0035	-0.0168	0.0027
178	0.76513	-0.0171	0.0388	-0.0034	0.0000	0.0000	0.0000	0.0011	0.0266	0.0017	0.0000	0.0000	0.0000
179	0.77418	-0.0183	0.0432	-0.0037	0.0180	0.0229	-0.0009	-0.0016	0.0342	-0.0004	0.0011	-0.0072	0.0027
180	0.78514	-0.0115	0.0480	-0.0075	0.0000	0.0000	0.0000	0.0050	0.0353	0.0028	0.0000	0.0000	0.0000
181	0.79367	-0.0135	0.0516	-0.0098	0.0191	0.0208	-0.0036	0.0072	0.0344	-0.0072	-0.0003	-0.0095	-0.0027
182	0.80492	-0.0119	0.0557	-0.0150	0.0298	0.0147	-0.0038	0.0004	0.0239	-0.0062	0.0000	0.0000	0.0000
183	0.81424	-0.0190	0.0542	-0.0252	0.0296	0.0054	-0.0006	0.0052	0.0126	-0.0081	-0.0001	-0.0016	-0.0062
184	0.82438	-0.0094	0.0544	-0.0328	0.0311	-0.0017	-0.0028	0.0049	-0.0005	-0.0114	0.0055	-0.0052	0.0080
185	0.83429	-0.0052	0.0511	-0.0345	0.0340	0.0012	-0.0002	-0.0009	0.0049	-0.0012	-0.0018	-0.0055	0.0054
186	0.84492	0.0004	0.0485	-0.0333	0.0326	-0.0012	0.0067	-0.0076	0.0074	-0.0019	0.0000	0.0000	0.0000
