FILE_VERSION	2.0.0
NO_OF_FRAMES	3330
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:48.199	1774431888.19992709
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
17	0.15056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0019	0.0038	0.0029	0.0027	0.0011	-0.0015
18	0.15402	0.0000	0.0000	0.0000	0.0082	0.0028	0.0085	0.0002	0.0027	0.0077	0.0033	-0.0015	0.0023
19	0.16457	0.0000	0.0000	0.0000	0.0084	0.0070	0.0088	0.0044	-0.0021	0.0074	0.0042	0.0095	-0.0066
20	0.17647	0.0000	0.0000	0.0000	-0.0008	0.0054	0.0076	0.0088	-0.0003	0.0035	0.0063	0.0075	-0.0086
21	0.18662	0.0000	0.0000	0.0000	0.0002	0.0052	0.0081	0.0072	-0.0027	0.0011	-0.0004	0.0050	-0.0035
22	0.19927	0.0000	0.0000	0.0000	-0.0059	0.0051	0.0026	-0.0002	-0.0036	0.0029	0.0018	0.0037	-0.0078
23	0.20926	0.0000	0.0000	0.0000	0.0032	0.0020	-0.0078	-0.0010	-0.0031	-0.0011	-0.0036	0.0042	0.0023
24	0.21958	0.0000	0.0000	0.0000	-0.0019	0.0026	-0.0138	0.0004	-0.0026	0.0023	0.0008	0.0014	-0.0041
25	0.22952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	-0.0086	0.0057	-0.0001	0.0025	0.0016
26	0.23144	0.0000	0.0000	0.0000	-0.0036	0.0011	-0.0125	0.0015	-0.0082	0.0041	0.0005	0.0006	0.0023
27	0.24142	0.0000	0.0000	0.0000	-0.0031	0.0076	-0.0110	-0.0072	-0.0047	0.0030	-0.0031	0.0031	0.0014
28	0.25398	0.0000	0.0000	0.0000	-0.0087	0.0038	-0.0233	-0.0125	-0.0049	0.0034	-0.0009	0.0039	-0.0045
29	0.26407	0.0000	0.0000	0.0000	-0.0118	0.0139	-0.0189	-0.0141	-0.0103	0.0004	-0.0003	0.0013	-0.0031
30	0.27628	0.0000	0.0000	0.0000	-0.0136	0.0132	-0.0116	-0.0090	-0.0062	0.0039	-0.0018	0.0052	-0.0027
31	0.28622	0.0000	0.0000	0.0000	-0.0115	0.0204	-0.0116	0.0002	-0.0140	0.0047	-0.0011	0.0048	-0.0007
32	0.29892	0.0000	0.0000	0.0000	-0.0117	0.0117	-0.0088	0.0015	-0.0152	-0.0004	0.0032	0.0044	-0.0001
33	0.30910	0.0000	0.0000	0.0000	-0.0071	0.0036	-0.0041	-0.0027	-0.0016	0.0001	0.0067	0.0033	0.0005
34	0.31931	0.0000	0.0000	0.0000	-0.0059	0.0073	-0.0000	0.0001	-0.0052	-0.0042	0.0022	-0.0006	0.0039
35	0.32998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	-0.0064	-0.0100	0.0023	0.0013	0.0022
36	0.33168	0.0000	0.0000	0.0000	0.0039	-0.0023	0.0002	0.0008	0.0078	-0.0022	0.0008	0.0031	0.0004
37	0.34990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	-0.0051	-0.0035	0.0014	-0.0030	0.0018
38	0.35387	0.0000	0.0000	0.0000	0.0023	-0.0015	-0.0017	0.0040	-0.0077	-0.0028	0.0014	-0.0004	0.0030
39	0.36422	0.0000	0.0000	0.0000	0.0041	-0.0037	0.0073	-0.0025	0.0037	0.0007	0.0021	-0.0022	0.0006
40	0.37617	0.0000	0.0000	0.0000	0.0078	0.0021	-0.0024	-0.0086	-0.0024	-0.0008	-0.0001	-0.0026	0.0004
41	0.38610	0.0000	0.0000	0.0000	0.0023	-0.0000	0.0088	-0.0073	0.0002	0.0057	-0.0053	-0.0022	0.0001
42	0.39869	0.0000	0.0000	0.0000	0.0052	0.0006	0.0042	-0.0097	-0.0059	0.0079	-0.0017	-0.0033	-0.0001
43	0.40879	0.0000	0.0000	0.0000	0.0033	0.0057	0.0066	-0.0031	-0.0014	0.0014	0.0057	0.0056	-0.0033
44	0.41951	0.0000	0.0000	0.0000	0.0014	0.0006	0.0143	-0.0079	-0.0110	0.0065	0.0048	0.0082	0.0051
45	0.43026	0.0000	0.0000	0.0000	-0.0012	0.0020	0.0211	0.0014	-0.0182	0.0024	0.0004	0.0064	0.0004
46	0.43970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050	-0.0152	-0.0041	0.0035	0.0117	-0.0065
47	0.44147	0.0000	0.0000	0.0000	0.0074	-0.0031	0.0172	0.0041	-0.0194	-0.0090	-0.0003	0.0086	-0.0024
48	0.45511	0.0000	0.0000	0.0000	0.0016	-0.0039	0.0094	0.0099	-0.0152	-0.0053	0.0040	0.0098	0.0032
49	0.46445	0.0000	0.0000	0.0000	0.0073	-0.0090	0.0092	0.0054	-0.0174	-0.0037	0.0017	0.0052	0.0008
50	0.47373	0.0000	0.0000	0.0000	0.0058	-0.0083	0.0052	0.0097	-0.0164	-0.0029	0.0054	0.0057	-0.0015
51	0.48587	0.0000	0.0000	0.0000	0.0092	-0.0039	0.0102	0.0047	-0.0130	-0.0066	0.0032	0.0093	0.0026
52	0.49590	0.0000	0.0000	0.0000	0.0028	-0.0106	-0.0009	-0.0034	-0.0134	-0.0036	-0.0004	0.0142	-0.0021
53	0.50833	0.0000	0.0000	0.0000	0.0005	0.0025	0.0019	-0.0041	-0.0067	0.0022	0.0039	0.0053	0.0002
54	0.51897	0.0000	0.0000	0.0000	-0.0030	0.0097	0.0100	0.0046	-0.0104	0.0032	0.0060	0.0045	-0.0005
55	0.52973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	-0.0134	-0.0025	0.0032	0.0065	-0.0021
56	0.53162	0.0000	0.0000	0.0000	-0.0039	0.0146	0.0042	0.0066	-0.0187	-0.0001	0.0046	0.0093	-0.0014
57	0.54973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	-0.0086	0.0021	0.0007	-0.0000	0.0074
58	0.55357	0.0000	0.0000	0.0000	0.0004	0.0124	0.0028	0.0047	-0.0069	-0.0028	0.0000	0.0000	0.0000
59	0.56375	0.0000	0.0000	0.0000	0.0019	0.0087	-0.0002	0.0054	-0.0117	-0.0034	-0.0006	0.0021	0.0020
60	0.57512	0.0000	0.0000	0.0000	0.0064	0.0094	-0.0047	0.0099	-0.0101	-0.0025	-0.0028	0.0001	0.0033
61	0.58525	0.0000	0.0000	0.0000	0.0029	0.0037	-0.0085	0.0107	-0.0077	0.0020	-0.0014	-0.0042	0.0054
62	0.59833	0.0000	0.0000	0.0000	0.0039	0.0081	-0.0101	0.0018	-0.0140	0.0042	0.0009	-0.0034	0.0000
63	0.60897	0.0000	0.0000	0.0000	0.0021	0.0054	-0.0104	-0.0053	-0.0133	-0.0088	0.0031	0.0027	0.0063
64	0.61819	0.0000	0.0000	0.0000	0.0030	0.0114	-0.0054	-0.0079	-0.0024	-0.0102	-0.0055	0.0044	0.0036
65	0.63124	0.0000	0.0000	0.0000	0.0010	0.0042	-0.0041	-0.0019	0.0055	0.0066	-0.0056	-0.0055	0.0071
66	0.63973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0038	0.0010	-0.0003	-0.0040	0.0002
67	0.64179	0.0000	0.0000	0.0000	0.0055	-0.0015	-0.0034	0.0040	0.0000	-0.0018	0.0034	-0.0039	-0.0007
68	0.65353	0.0000	0.0000	0.0000	-0.0002	-0.0014	-0.0022	-0.0016	0.0074	0.0033	0.0000	0.0000	0.0000
69	0.66350	0.0000	0.0000	0.0000	0.0013	-0.0006	-0.0008	-0.0046	-0.0006	0.0005	0.0035	0.0030	0.0023
70	0.67528	0.0000	0.0000	0.0000	-0.0072	-0.0042	-0.0018	-0.0051	0.0060	-0.0037	-0.0002	-0.0005	0.0013
71	0.68544	0.0000	0.0000	0.0000	-0.0035	-0.0056	0.0011	0.0000	0.0053	-0.0021	0.0042	-0.0027	0.0027
72	0.69802	0.0000	0.0000	0.0000	-0.0048	-0.0026	0.0017	0.0053	0.0119	-0.0063	0.0000	0.0000	0.0000
73	0.70815	0.0000	0.0000	0.0000	0.0078	-0.0017	-0.0005	-0.0021	0.0058	0.0010	0.0013	-0.0041	0.0022
74	0.72006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0026	0.0141	-0.0019	0.0000	0.0000	0.0000
75	0.72142	0.0000	0.0000	0.0000	0.0067	0.0035	-0.0003	-0.0113	0.0149	0.0003	-0.0001	-0.0006	0.0003
76	0.73982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0035	0.0044	-0.0024	0.0000	0.0000	0.0000
77	0.74425	0.0000	0.0000	0.0000	0.0061	-0.0022	-0.0004	-0.0129	0.0091	0.0033	0.0012	-0.0028	0.0045
78	0.75324	0.0000	0.0000	0.0000	0.0158	-0.0007	-0.0024	-0.0027	0.0141	0.0062	-0.0009	0.0022	0.0050
79	0.76483	0.0000	0.0000	0.0000	0.0168	0.0016	-0.0068	-0.0021	0.0048	0.0063	0.0006	0.0021	0.0027
80	0.77522	0.0000	0.0000	0.0000	0.0162	-0.0027	-0.0053	-0.0014	-0.0001	-0.0016	0.0014	0.0025	-0.0033
81	0.78782	0.0000	0.0000	0.0000	0.0134	0.0017	-0.0054	0.0006	-0.0028	0.0006	0.0000	0.0000	0.0000
82	0.79790	0.0000	0.0000	0.0000	0.0056	-0.0063	-0.0085	0.0058	-0.0005	-0.0023	-0.0016	0.0044	-0.0021
83	0.81038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	-0.0016	-0.0023	-0.0039	-0.0045	0.0001
84	0.81161	0.0000	0.0000	0.0000	0.0027	-0.0041	-0.0069	-0.0066	0.0017	-0.0069	-0.0032	-0.0003	0.0014
85	0.83055	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0060	0.0007	0.0062	0.0000	0.0000	0.0000
86	0.83306	0.0000	0.0000	0.0000	0.0039	-0.0005	-0.0010	0.0006	0.0015	0.0039	-0.0003	-0.0021	-0.0030
87	0.84374	0.0000	0.0000	0.0000	0.0044	-0.0005	0.0041	0.0019	-0.0003	0.0068	0.0017	-0.0040	0.0048
88	0.85495	0.0000	0.0000	0.0000	-0.0007	0.0016	-0.0011	-0.0029	0.0102	0.0007	0.0000	0.0000	0.0000
89	0.86550	0.0000	0.0000	0.0000	-0.0002	0.0103	0.0031	-0.0003	-0.0027	0.0008	-0.0012	-0.0014	0.0009
90	0.87528	0.0000	0.0000	0.0000	-0.0002	0.0038	0.0001	0.0012	0.0020	0.0006	0.0010	-0.0022	-0.0066
91	0.88816	0.0000	0.0000	0.0000	-0.0003	0.0067	0.0027	-0.0033	-0.0011	0.0042	0.0000	0.0000	0.0000
92	0.89774	0.0000	0.0000	0.0000	-0.0025	0.0016	-0.0007	0.0011	0.0007	0.0033	0.0037	-0.0005	0.0034
93	0.91052	0.0000	0.0000	0.0000	-0.0038	0.0031	-0.0030	0.0040	0.0018	0.0003	0.0000	0.0000	0.0000
94	0.92056	0.0000	0.0000	0.0000	-0.0014	-0.0005	-0.0051	0.0019	0.0030	-0.0064	0.0051	0.0032	0.0017
95	0.93034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	-0.0058	0.0066	0.0022	-0.0015	-0.0006
96	0.93314	0.0000	0.0000	0.0000	-0.0012	0.0032	-0.0050	-0.0014	-0.0030	0.0057	0.0000	0.0000	0.0000
97	0.94376	0.0000	0.0000	0.0000	-0.0076	0.0083	-0.0065	-0.0034	0.0025	-0.0004	0.0029	0.0069	-0.0002
98	0.95495	0.0000	0.0000	0.0000	-0.0075	0.0070	-0.0036	-0.0022	-0.0072	0.0039	-0.0038	-0.0016	0.0003
99	0.96554	0.0000	0.0000	0.0000	-0.0125	0.0070	-0.0045	0.0021	-0.0068	0.0016	0.0000	0.0000	0.0000
100	0.97754	0.0000	0.0000	0.0000	-0.0124	-0.0045	-0.0025	0.0006	-0.0115	-0.0015	0.0005	-0.0037	0.0001
101	0.98768	0.0000	0.0000	0.0000	-0.0093	-0.0014	0.0023	-0.0009	-0.0074	0.0020	0.0000	0.0000	0.0000
102	0.00000	-0.0012	-0.0116	-0.0049	-0.0121	0.0037	0.0022	0.0050	-0.0080	-0.0039	-0.0004	-0.0043	0.0034
103	1.01083	0.0000	0.0000	0.0000	-0.0095	0.0045	-0.0029	0.0056	-0.0129	-0.0105	0.0000	0.0000	0.0000
104	0.01869	-0.0064	0.0006	-0.0023	-0.0079	0.0076	0.0051	-0.0008	-0.0020	-0.0014	0.0077	0.0056	-0.0042
105	0.02869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
106	0.03928	-0.0113	-0.0060	-0.0022	-0.0067	0.0121	-0.0002	-0.0010	-0.0083	-0.0050	-0.0020	0.0007	-0.0018
107	0.04990	-0.0078	0.0047	-0.0036	-0.0064	-0.0001	0.0026	0.0041	-0.0060	0.0014	0.0000	0.0000	0.0000
108	0.05997	-0.0052	0.0073	-0.0021	-0.0095	-0.0021	-0.0028	0.0012	-0.0094	-0.0023	-0.0013	0.0124	0.0006
109	0.06982	-0.0039	0.0130	-0.0014	-0.0083	-0.0004	-0.0044	0.0012	-0.0055	-0.0009	0.0000	0.0000	0.0000
110	0.08083	-0.0090	0.0142	0.0010	-0.0071	-0.0111	-0.0044	0.0005	-0.0024	0.0012	-0.0008	0.0045	0.0034
111	1.08751	0.0000	0.0000	0.0000	-0.0049	-0.0006	0.0016	-0.0025	-0.0037	0.0026	0.0000	0.0000	0.0000
112	0.10105	-0.0011	0.0071	-0.0030	-0.0001	-0.0004	0.0003	-0.0017	-0.0014	0.0025	0.0029	0.0090	-0.0005
113	1.11063	0.0000	0.0000	0.0000	-0.0005	0.0012	0.0031	-0.0039	-0.0019	-0.0005	0.0000	0.0000	0.0000
114	0.11997	-0.0039	0.0027	0.0018	0.0000	0.0000	0.0000	-0.0010	-0.0032	-0.0034	-0.0002	0.0085	0.0029
115	0.13049	-0.0065	0.0034	0.0021	-0.0036	-0.0015	-0.0007	0.0019	-0.0053	-0.0034	0.0000	0.0000	0.0000
116	0.13894	-0.0073	0.0118	-0.0035	-0.0061	-0.0049	0.0019	0.0018	-0.0095	-0.0012	0.0034	0.0066	0.0050
117	1.14517	0.0000	0.0000	0.0000	-0.0031	-0.0062	-0.0105	0.0024	-0.0116	-0.0034	0.0000	0.0000	0.0000
118	0.16005	-0.0099	0.0169	-0.0028	-0.0064	-0.0096	-0.0071	0.0019	-0.0005	0.0001	-0.0002	0.0093	-0.0011
119	0.16953	-0.0062	0.0153	-0.0005	-0.0025	-0.0094	0.0023	-0.0003	-0.0018	0.0001	0.0055	0.0047	0.0048
120	0.18033	0.0011	0.0086	-0.0003	0.0010	-0.0084	-0.0021	0.0017	-0.0053	0.0037	0.0040	0.0072	0.0024
121	1.18718	0.0000	0.0000	0.0000	0.0009	-0.0059	0.0027	0.0032	-0.0053	0.0022	0.0000	0.0000	0.0000
122	0.20005	0.0012	0.0100	-0.0060	0.0044	-0.0035	-0.0002	-0.0040	-0.0037	-0.0008	0.0025	0.0078	0.0052
123	0.20993	0.0048	0.0092	-0.0058	0.0019	-0.0150	-0.0046	-0.0004	-0.0059	-0.0015	0.0010	0.0055	0.0037
124	0.22029	0.0026	0.0085	-0.0050	0.0000	0.0000	0.0000	0.0010	-0.0044	-0.0015	-0.0012	-0.0020	-0.0014
125	0.23008	0.0016	0.0028	-0.0041	0.0057	-0.0105	0.0043	-0.0026	-0.0021	-0.0016	0.0018	0.0088	-0.0008
126	0.24117	-0.0022	0.0051	-0.0025	0.0127	-0.0110	0.0038	-0.0025	-0.0014	-0.0023	0.0002	0.0043	0.0020
127	0.25010	-0.0058	0.0066	-0.0081	0.0094	-0.0087	0.0046	0.0002	-0.0079	-0.0008	-0.0012	0.0019	-0.0060
128	0.25941	-0.0040	0.0031	0.0003	0.0054	-0.0086	0.0069	-0.0011	-0.0035	-0.0031	0.0032	0.0048	-0.0023
129	0.27033	-0.0020	0.0017	0.0050	0.0064	-0.0143	0.0093	0.0017	-0.0072	-0.0001	-0.0020	0.0048	0.0013
130	0.28002	-0.0145	0.0042	0.0079	-0.0041	-0.0120	0.0032	0.0025	-0.0035	0.0064	-0.0006	-0.0005	0.0021
131	0.29024	-0.0042	0.0054	-0.0035	-0.0008	-0.0169	0.0062	-0.0020	-0.0085	-0.0002	0.0015	-0.0006	0.0014
132	0.30008	-0.0060	-0.0003	-0.0026	0.0008	-0.0139	0.0069	-0.0004	-0.0027	0.0019	-0.0021	0.0036	0.0034
133	1.30972	0.0000	0.0000	0.0000	0.0016	-0.0146	0.0099	0.0032	-0.0028	0.0012	0.0000	0.0000	0.0000
134	0.31982	-0.0042	-0.0053	0.0020	0.0055	-0.0167	0.0050	-0.0047	0.0010	0.0047	0.0016	0.0048	-0.0017
135	0.33023	-0.0087	-0.0124	-0.0023	0.0000	0.0000	0.0000	-0.0003	-0.0028	-0.0055	0.0074	0.0053	-0.0010
136	0.34036	-0.0061	-0.0190	-0.0006	0.0035	-0.0087	0.0022	0.0041	0.0023	0.0039	0.0000	0.0000	0.0000
137	0.35043	-0.0054	-0.0109	-0.0002	-0.0060	-0.0043	0.0065	0.0004	-0.0021	0.0017	-0.0023	-0.0028	0.0025
138	1.35523	0.0000	0.0000	0.0000	-0.0036	-0.0102	-0.0020	0.0018	-0.0043	-0.0020	0.0000	0.0000	0.0000
139	0.37030	-0.0032	-0.0043	0.0060	-0.0028	-0.0030	-0.0031	0.0011	-0.0050	0.0001	0.0021	-0.0010	0.0003
140	0.38035	-0.0011	-0.0014	0.0107	-0.0081	-0.0008	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
141	0.38994	-0.0033	-0.0013	0.0082	-0.0066	-0.0060	0.0045	-0.0026	-0.0050	-0.0015	-0.0009	0.0008	0.0010
142	1.39854	0.0000	0.0000	0.0000	-0.0092	-0.0009	-0.0003	0.0004	-0.0006	0.0014	0.0000	0.0000	0.0000
143	0.40988	-0.0096	0.0067	0.0016	-0.0041	0.0042	0.0016	0.0006	0.0059	0.0005	-0.0026	-0.0074	0.0076
144	0.42007	-0.0077	-0.0042	0.0049	0.0000	0.0000	0.0000	0.0049	0.0007	-0.0031	0.0004	-0.0042	-0.0005
145	0.43082	-0.0021	-0.0108	0.0046	-0.0048	-0.0016	0.0070	-0.0024	0.0001	-0.0025	-0.0025	-0.0038	-0.0042
146	1.44337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0003	-0.0006	-0.0011	-0.0004	-0.0041	0.0017
147	0.45088	-0.0079	-0.0048	0.0036	-0.0015	-0.0032	-0.0066	0.0004	-0.0042	-0.0033	-0.0100	-0.0073	0.0036
148	0.45971	-0.0058	-0.0048	0.0049	0.0014	-0.0017	-0.0042	0.0041	-0.0012	0.0017	0.0003	0.0058	-0.0052
149	0.47052	-0.0073	-0.0055	0.0017	0.0071	0.0034	0.0021	0.0055	-0.0026	0.0010	-0.0054	-0.0001	-0.0242
150	0.47978	-0.0030	0.0018	0.0023	0.0079	-0.0018	-0.0012	0.0047	-0.0024	0.0067	0.0017	0.0079	-0.0140
151	0.48978	-0.0038	0.0011	0.0029	0.0053	-0.0003	0.0018	0.0004	-0.0030	0.0000	-0.0063	-0.0042	0.0113
152	0.50008	-0.0076	-0.0090	-0.0014	0.0048	0.0019	0.0016	-0.0004	-0.0043	0.0013	-0.0088	-0.0187	0.0155
153	0.51067	-0.0019	-0.0135	-0.0064	0.0064	0.0013	0.0072	-0.0033	-0.0027	0.0041	0.0077	0.0139	0.0032
154	0.52072	-0.0035	-0.0126	0.0000	0.0000	0.0000	0.0000	-0.0011	-0.0042	-0.0011	-0.0006	-0.0121	-0.0007
155	0.53121	-0.0006	-0.0112	-0.0030	0.0018	-0.0038	-0.0018	0.0003	-0.0055	-0.0019	0.0008	-0.0029	0.0054
156	0.54104	-0.0021	-0.0075	-0.0004	0.0029	-0.0046	-0.0069	0.0012	0.0019	0.0009	0.0039	0.0032	-0.0036
157	0.55009	0.0010	-0.0010	-0.0013	0.0054	-0.0038	-0.0076	0.0027	0.0041	0.0015	0.0029	-0.0042	0.0014
158	0.56114	0.0010	-0.0010	0.0015	0.0026	-0.0046	-0.0032	0.0000	0.0000	0.0000	0.0075	0.0153	0.0017
159	0.56987	0.0003	-0.0054	0.0008	-0.0017	-0.0010	0.0020	0.0025	-0.0036	0.0014	0.0044	0.0065	0.0053
160	0.58149	-0.0031	0.0026	-0.0007	-0.0058	-0.0010	0.0028	0.0010	-0.0078	0.0020	0.0017	0.0157	-0.0044
161	0.59037	-0.0029	0.0010	-0.0065	-0.0089	0.0040	-0.0012	0.0000	0.0000	0.0000	0.0089	0.0126	-0.0043
162	0.60120	-0.0022	-0.0004	0.0009	-0.0095	0.0047	0.0010	0.0060	-0.0121	-0.0023	-0.0001	0.0003	0.0031
163	0.61022	-0.0029	-0.0056	0.0010	-0.0171	0.0025	-0.0035	0.0048	0.0010	-0.0027	0.0007	0.0046	0.0037
164	0.62050	-0.0012	-0.0050	-0.0033	-0.0065	0.0106	-0.0070	-0.0055	-0.0024	0.0029	0.0059	0.0161	0.0022
165	0.63170	0.0005	0.0015	-0.0048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0102	-0.0005
166	0.64084	0.0005	-0.0029	-0.0027	-0.0065	0.0099	0.0016	0.0039	-0.0086	0.0014	0.0067	0.0137	-0.0027
167	0.65184	-0.0028	0.0051	0.0007	-0.0055	0.0114	0.0012	0.0000	0.0000	0.0000	0.0094	0.0056	0.0027
168	0.66000	-0.0076	0.0123	-0.0011	-0.0043	0.0092	-0.0087	0.0019	-0.0067	-0.0011	-0.0002	0.0028	0.0071
169	0.67178	-0.0044	0.0099	-0.0070	-0.0062	0.0027	-0.0093	0.0000	0.0000	0.0000	0.0044	0.0188	0.0062
170	0.68044	-0.0042	0.0106	-0.0028	0.0019	0.0035	-0.0080	0.0012	-0.0025	0.0016	0.0109	0.0128	-0.0008
171	0.69110	-0.0062	0.0083	-0.0030	0.0013	0.0058	0.0053	-0.0001	-0.0008	-0.0008	0.0093	0.0115	0.0074
172	0.70178	-0.0066	0.0075	-0.0046	0.0023	0.0066	0.0037	0.0000	0.0000	0.0000	0.0065	0.0121	0.0024
173	0.71009	-0.0085	0.0118	-0.0054	-0.0017	0.0059	0.0035	0.0014	-0.0056	-0.0018	0.0021	0.0078	0.0018
174	0.72109	-0.0061	0.0138	-0.0031	0.0000	0.0000	0.0000	-0.0016	-0.0066	0.0025	0.0043	0.0071	-0.0002
175	0.73091	-0.0110	0.0080	-0.0023	-0.0051	0.0024	-0.0005	-0.0029	-0.0025	0.0016	0.0058	0.0063	-0.0015
176	0.74148	-0.0159	0.0065	-0.0029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0006	-0.0006
177	0.75060	-0.0128	0.0071	-0.0005	-0.0026	0.0077	0.0031	-0.0019	0.0071	0.0049	0.0007	0.0043	-0.0012
178	0.76160	-0.0154	0.0113	-0.0054	-0.0079	0.0063	0.0042	0.0000	0.0000	0.0000	0.0028	0.0014	-0.0003
179	0.77172	-0.0160	0.0047	-0.0080	-0.0061	0.0021	0.0063	0.0023	-0.0060	0.0028	0.0014	0.0066	0.0027
180	0.78872	-0.0188	0.0054	0.0001	-0.0057	0.0022	0.0091	0.0000	0.0000	0.0000	0.0020	-0.0065	-0.0021
181	0.79372	-0.0171	0.0053	-0.0033	-0.0072	0.0082	0.0100	0.0010	-0.0022	0.0027	-0.0037	0.0017	0.0007
182	0.80382	-0.0160	0.0073	-0.0032	-0.0076	0.0047	0.0103	0.0003	-0.0010	0.0027	-0.0009	-0.0019	0.0010
183	0.81383	-0.0158	0.0013	-0.0060	-0.0089	-0.0032	0.0155	0.0000	0.0000	0.0000	0.0007	0.0047	0.0003
184	0.82391	-0.0096	0.0076	-0.0066	-0.0057	-0.0031	0.0135	-0.0003	-0.0008	-0.0002	-0.0002	-0.0009	0.0056
185	0.83401	-0.0129	0.0076	-0.0065	0.0000	0.0000	0.0000	-0.0033	-0.0032	0.0013	0.0006	-0.0016	0.0028
186	0.84392	-0.0084	0.0059	-0.0041	-0.0062	-0.0059	0.0114	-0.0002	0.0017	0.0020	0.0065	0.0057	0.0021
187	0.85394	-0.0088	0.0094	-0.0070	-0.0065	-0.0044	0.0057	0.0000	0.0000	0.0000	0.0008	0.0051	-0.0007
