FILE_VERSION	2.0.0
NO_OF_FRAMES	3490
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.262	1774431887.26228499
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
16	0.14309	0.0000	0.0000	0.0000	0.0039	-0.0075	-0.0483	0.0114	-0.0167	0.0033	-0.0088	-0.0069	-0.0062
17	0.15315	0.0000	0.0000	0.0000	0.0059	0.0007	-0.0434	0.0056	-0.0118	0.0080	0.0006	-0.0037	0.0013
18	0.16495	0.0000	0.0000	0.0000	0.0081	-0.0013	-0.0449	-0.0008	-0.0093	0.0025	0.0007	0.0053	0.0027
19	0.17611	0.0000	0.0000	0.0000	0.0050	-0.0002	-0.0421	0.0051	-0.0077	-0.0014	0.0002	-0.0040	-0.0095
20	0.18621	0.0000	0.0000	0.0000	0.0002	0.0129	-0.0377	-0.0027	0.0051	0.0046	0.0070	0.0056	-0.0146
21	0.19892	0.0000	0.0000	0.0000	-0.0043	0.0081	-0.0368	-0.0084	0.0098	0.0041	0.0001	-0.0034	0.0022
22	0.20974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0062	0.0087	0.0052	0.0010	-0.0038	0.0017
23	0.20907	0.0000	0.0000	0.0000	-0.0103	0.0169	-0.0330	-0.0106	0.0108	0.0069	0.0032	0.0024	0.0070
24	0.22151	0.0000	0.0000	0.0000	-0.0090	0.0169	-0.0303	-0.0085	0.0070	0.0093	0.0011	0.0027	0.0058
25	0.23091	0.0000	0.0000	0.0000	-0.0048	0.0290	-0.0274	-0.0071	0.0061	0.0096	0.0018	-0.0006	0.0126
26	0.24472	0.0000	0.0000	0.0000	-0.0026	0.0257	-0.0268	-0.0020	0.0016	0.0033	0.0048	0.0048	0.0107
27	0.25353	0.0000	0.0000	0.0000	-0.0054	0.0229	-0.0261	0.0014	-0.0064	0.0051	0.0020	0.0005	0.0030
28	0.26515	0.0000	0.0000	0.0000	-0.0046	0.0308	-0.0247	0.0100	-0.0165	0.0090	0.0006	-0.0066	-0.0018
29	0.27593	0.0000	0.0000	0.0000	-0.0044	0.0262	-0.0253	0.0026	-0.0216	-0.0010	-0.0029	-0.0041	-0.0015
30	0.28596	0.0000	0.0000	0.0000	-0.0142	0.0302	-0.0197	0.0040	-0.0268	-0.0081	-0.0043	-0.0127	-0.0068
31	0.29841	0.0000	0.0000	0.0000	-0.0117	0.0309	-0.0174	0.0049	-0.0144	0.0029	-0.0057	-0.0029	-0.0014
32	0.30896	0.0000	0.0000	0.0000	-0.0112	0.0321	-0.0224	-0.0009	-0.0102	0.0032	0.0037	0.0016	0.0044
33	0.31862	0.0000	0.0000	0.0000	-0.0132	0.0341	-0.0116	0.0021	-0.0092	-0.0037	-0.0006	0.0003	0.0012
34	0.32970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0046	-0.0129	-0.0004	-0.0013	0.0049	0.0039
35	0.33091	0.0000	0.0000	0.0000	-0.0135	0.0352	-0.0130	-0.0051	-0.0016	-0.0036	0.0010	0.0079	0.0029
36	0.34109	0.0000	0.0000	0.0000	-0.0129	0.0340	-0.0159	-0.0028	0.0040	-0.0039	0.0033	0.0050	-0.0032
37	0.35346	0.0000	0.0000	0.0000	-0.0132	0.0306	-0.0123	-0.0101	0.0017	-0.0058	0.0047	0.0037	-0.0013
38	0.36325	0.0000	0.0000	0.0000	-0.0164	0.0329	-0.0088	0.0015	0.0007	-0.0017	0.0019	0.0090	-0.0025
39	0.37570	0.0000	0.0000	0.0000	-0.0179	0.0336	-0.0111	0.0006	-0.0067	-0.0078	0.0106	0.0010	-0.0034
40	0.38582	0.0000	0.0000	0.0000	-0.0159	0.0332	-0.0113	0.0019	-0.0118	-0.0067	0.0136	0.0180	0.0098
41	0.39810	0.0000	0.0000	0.0000	-0.0218	0.0337	-0.0058	0.0019	-0.0073	0.0055	0.0567	0.0872	-0.0004
42	0.40950	0.0000	0.0000	0.0000	-0.0181	0.0223	-0.0087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	0.41988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	-0.0059	0.0064	0.0540	0.0908	-0.0207
44	0.42133	0.0000	0.0000	0.0000	-0.0240	0.0233	-0.0047	0.0046	-0.0132	0.0090	0.0247	0.0307	-0.0475
45	0.43161	0.0000	0.0000	0.0000	-0.0291	0.0322	-0.0014	0.0038	-0.0133	0.0094	-0.0537	-0.0439	-0.0152
46	0.44307	0.0000	0.0000	0.0000	-0.0284	0.0279	0.0035	-0.0034	-0.0090	0.0046	-0.0619	-0.0771	-0.0219
47	0.45317	0.0000	0.0000	0.0000	-0.0246	0.0316	0.0019	-0.0035	-0.0113	0.0057	-0.0577	-0.0630	0.0071
48	0.46497	0.0000	0.0000	0.0000	-0.0145	0.0332	0.0063	-0.0028	-0.0175	0.0011	-0.0344	-0.0425	0.0286
49	0.47552	0.0000	0.0000	0.0000	-0.0056	0.0369	0.0062	0.0010	-0.0113	0.0001	-0.0094	-0.0231	0.0362
50	0.48556	0.0000	0.0000	0.0000	0.0209	0.0345	0.0010	0.0060	-0.0118	0.0049	-0.0090	-0.0271	0.0182
51	0.49699	0.0000	0.0000	0.0000	0.0267	0.0313	0.0015	0.0039	-0.0122	0.0038	0.0014	-0.0230	0.0134
52	0.50697	0.0000	0.0000	0.0000	0.0178	0.0224	0.0087	0.0083	-0.0106	-0.0009	0.0035	0.0065	0.0033
53	0.51997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	-0.0148	-0.0012	0.0105	0.0132	-0.0172
54	0.52145	0.0000	0.0000	0.0000	0.0149	0.0214	0.0081	0.0084	-0.0111	-0.0037	0.0040	0.0050	-0.0198
55	0.53083	0.0000	0.0000	0.0000	0.0061	0.0103	0.0146	0.0026	-0.0109	0.0009	0.0019	0.0070	-0.0149
56	0.54286	0.0000	0.0000	0.0000	0.0035	0.0098	0.0082	0.0021	-0.0051	-0.0067	0.0092	-0.0087	-0.0225
57	0.55276	0.0000	0.0000	0.0000	0.0006	0.0071	0.0112	-0.0057	0.0067	-0.0028	-0.0032	-0.0021	-0.0143
58	0.56433	0.0000	0.0000	0.0000	-0.0124	0.0078	0.0169	-0.0051	-0.0012	-0.0024	0.0058	0.0068	-0.0201
59	0.57459	0.0000	0.0000	0.0000	-0.0064	0.0192	0.0165	-0.0050	-0.0011	-0.0057	-0.0016	-0.0141	-0.0225
60	0.58531	0.0000	0.0000	0.0000	-0.0066	0.0171	0.0219	0.0015	-0.0046	-0.0047	-0.0032	-0.0183	-0.0172
61	0.59714	0.0000	0.0000	0.0000	0.0037	0.0131	0.0288	0.0074	-0.0066	-0.0015	-0.0146	-0.0251	0.0121
62	0.60717	0.0000	0.0000	0.0000	0.0022	0.0113	0.0185	0.0007	-0.0113	0.0009	-0.0050	-0.0188	0.0008
63	0.62009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	-0.0147	0.0033	0.0023	-0.0124	0.0033
64	0.62085	0.0000	0.0000	0.0000	-0.0005	0.0049	0.0128	-0.0013	-0.0071	0.0041	-0.0071	0.0007	0.0054
65	0.64027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0006	-0.0128	-0.0079	0.0083	0.0091	0.0043
66	0.64195	0.0000	0.0000	0.0000	-0.0031	-0.0040	0.0145	0.0031	-0.0090	0.0018	0.0049	0.0249	-0.0031
67	0.65178	0.0000	0.0000	0.0000	-0.0040	-0.0071	0.0090	0.0038	-0.0147	-0.0095	-0.0026	0.0221	0.0093
68	0.66455	0.0000	0.0000	0.0000	-0.0023	-0.0108	0.0114	0.0003	-0.0100	-0.0021	0.0189	0.0280	-0.0132
69	0.67454	0.0000	0.0000	0.0000	-0.0009	-0.0087	0.0029	-0.0018	-0.0061	-0.0048	0.0071	0.0318	-0.0078
70	0.68466	0.0000	0.0000	0.0000	-0.0037	-0.0058	-0.0014	-0.0025	-0.0037	-0.0010	0.0064	0.0120	-0.0185
71	0.69787	0.0000	0.0000	0.0000	-0.0034	-0.0100	-0.0013	-0.0053	0.0002	0.0006	0.0060	-0.0015	-0.0030
72	0.70739	0.0000	0.0000	0.0000	-0.0036	-0.0070	-0.0085	-0.0009	-0.0063	-0.0013	0.0091	0.0073	-0.0081
73	0.72031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	-0.0069	-0.0011	0.0010	0.0040	-0.0038
74	0.72109	0.0000	0.0000	0.0000	-0.0025	-0.0024	-0.0129	-0.0008	-0.0043	0.0033	0.0011	0.0028	-0.0051
75	0.73070	0.0000	0.0000	0.0000	0.0015	-0.0079	-0.0141	-0.0029	0.0003	-0.0017	0.0062	0.0068	-0.0013
76	0.74212	0.0000	0.0000	0.0000	0.0004	-0.0119	-0.0191	-0.0007	-0.0016	0.0027	0.0099	0.0071	-0.0011
77	0.75253	0.0000	0.0000	0.0000	0.0079	-0.0100	-0.0189	-0.0028	0.0009	0.0050	0.0005	0.0076	-0.0004
78	0.76455	0.0000	0.0000	0.0000	0.0045	-0.0154	-0.0195	-0.0007	-0.0046	0.0065	-0.0047	0.0002	0.0041
79	0.77497	0.0000	0.0000	0.0000	0.0077	-0.0121	-0.0200	0.0024	-0.0022	-0.0015	0.0027	0.0028	-0.0008
80	0.78478	0.0000	0.0000	0.0000	0.0103	-0.0140	-0.0284	-0.0027	-0.0009	0.0051	-0.0046	-0.0009	0.0036
81	0.79486	0.0000	0.0000	0.0000	0.0071	-0.0140	-0.0279	0.0003	-0.0036	-0.0014	0.0006	-0.0055	0.0030
82	0.80676	0.0000	0.0000	0.0000	0.0052	-0.0158	-0.0304	-0.0012	-0.0023	0.0052	-0.0024	-0.0070	0.0074
83	0.81742	0.0000	0.0000	0.0000	0.0053	-0.0176	-0.0278	-0.0012	-0.0019	0.0045	-0.0038	-0.0145	0.0045
84	0.82760	0.0000	0.0000	0.0000	0.0070	-0.0195	-0.0323	-0.0018	0.0001	0.0001	0.0029	-0.0149	0.0031
85	0.84045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	-0.0024	0.0002	-0.0042	-0.0050	-0.0017
86	0.84116	0.0000	0.0000	0.0000	0.0053	-0.0224	-0.0384	-0.0019	-0.0076	-0.0006	0.0003	-0.0018	-0.0018
87	0.86039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	-0.0078	0.0031	-0.0003	-0.0031	-0.0093
88	0.86288	0.0000	0.0000	0.0000	0.0047	-0.0293	-0.0377	0.0040	-0.0073	0.0081	-0.0019	-0.0048	-0.0000
89	0.87242	0.0000	0.0000	0.0000	0.0090	-0.0297	-0.0325	-0.0003	-0.0039	0.0021	-0.0012	-0.0112	-0.0017
90	0.88491	0.0000	0.0000	0.0000	0.0099	-0.0264	-0.0346	-0.0025	-0.0077	0.0013	-0.0019	-0.0080	0.0016
91	0.89511	0.0000	0.0000	0.0000	0.0079	-0.0286	-0.0322	0.0056	-0.0096	0.0014	-0.0041	-0.0063	0.0026
92	0.90716	0.0000	0.0000	0.0000	0.0007	-0.0268	-0.0344	0.0013	-0.0083	-0.0010	0.0011	-0.0077	-0.0035
93	0.91719	0.0000	0.0000	0.0000	-0.0042	-0.0293	-0.0379	0.0043	-0.0057	-0.0003	0.0069	0.0005	0.0027
94	0.93044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0008	-0.0060	-0.0033	0.0012	0.0013	0.0015
95	0.93063	0.0000	0.0000	0.0000	-0.0079	-0.0306	-0.0345	-0.0021	0.0003	-0.0013	0.0005	-0.0030	-0.0040
96	0.95062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0036	-0.0043	0.0030	0.0026	-0.0036	-0.0007
97	0.95241	0.0000	0.0000	0.0000	-0.0064	-0.0243	-0.0341	-0.0027	-0.0002	-0.0023	-0.0025	-0.0041	-0.0019
98	0.96235	0.0000	0.0000	0.0000	-0.0029	-0.0229	-0.0300	0.0017	0.0010	0.0034	0.0011	-0.0062	0.0015
99	0.97402	0.0000	0.0000	0.0000	-0.0030	-0.0236	-0.0324	0.0010	-0.0014	0.0019	0.0020	-0.0003	-0.0041
100	0.98486	0.0000	0.0000	0.0000	-0.0046	-0.0242	-0.0320	-0.0020	-0.0059	-0.0026	-0.0009	-0.0001	-0.0009
101	0.99578	0.0000	0.0000	0.0000	-0.0116	-0.0259	-0.0310	-0.0041	-0.0060	0.0008	0.0005	0.0008	-0.0006
102	0.00000	0.0000	0.0001	0.0105	-0.0090	-0.0241	-0.0267	-0.0005	-0.0077	-0.0008	0.0079	0.0096	0.0012
103	0.00952	0.0012	-0.0057	0.0076	-0.0108	-0.0223	-0.0247	-0.0010	-0.0005	0.0018	0.0007	0.0126	-0.0029
104	0.01971	0.0066	-0.0065	0.0113	0.0000	0.0000	0.0000	0.0033	-0.0059	0.0032	-0.0001	-0.0012	-0.0053
105	0.02962	-0.0009	-0.0063	0.0140	-0.0104	-0.0190	-0.0219	0.0018	-0.0134	-0.0028	-0.0010	-0.0061	0.0003
106	0.03955	-0.0013	-0.0129	0.0160	-0.0070	-0.0208	-0.0211	0.0012	-0.0106	-0.0045	-0.0016	-0.0003	-0.0060
107	0.04884	0.0037	-0.0065	0.0107	-0.0116	-0.0204	-0.0248	-0.0009	-0.0049	0.0010	-0.0003	-0.0090	0.0011
108	0.06032	-0.0046	-0.0101	0.0125	-0.0033	-0.0163	-0.0223	-0.0001	-0.0044	0.0044	-0.0033	-0.0075	0.0028
109	0.06978	-0.0049	-0.0152	0.0107	-0.0043	-0.0144	-0.0215	-0.0008	-0.0040	-0.0001	-0.0010	0.0004	-0.0013
110	0.08001	0.0001	-0.0103	0.0127	0.0011	-0.0103	-0.0205	-0.0037	-0.0026	0.0062	-0.0002	0.0024	-0.0047
111	0.08969	-0.0017	-0.0117	0.0189	-0.0034	-0.0086	-0.0137	-0.0079	0.0002	0.0044	0.0020	0.0036	-0.0058
112	0.10036	-0.0098	-0.0152	0.0119	-0.0023	-0.0103	-0.0120	-0.0057	-0.0037	-0.0015	-0.0017	0.0013	-0.0055
113	0.10967	-0.0109	-0.0217	0.0144	-0.0026	-0.0098	-0.0147	0.0053	-0.0011	0.0027	0.0018	-0.0025	-0.0051
114	0.11970	-0.0102	-0.0180	0.0125	0.0027	-0.0027	-0.0106	-0.0013	-0.0047	0.0017	0.0054	0.0002	-0.0019
115	0.13023	-0.0066	-0.0152	0.0121	0.0000	0.0000	0.0000	0.0001	-0.0077	0.0044	-0.0034	0.0009	-0.0010
116	0.13969	-0.0082	-0.0180	0.0102	0.0052	-0.0014	-0.0096	-0.0013	-0.0041	0.0078	0.0062	0.0143	-0.0051
117	0.14971	-0.0127	-0.0163	0.0147	0.0018	-0.0023	-0.0050	0.0018	-0.0014	0.0040	0.0009	0.0018	0.0019
118	0.16028	-0.0062	-0.0178	0.0114	0.0021	-0.0018	-0.0018	-0.0048	-0.0050	0.0001	-0.0035	0.0009	-0.0030
119	0.16990	-0.0105	-0.0133	0.0078	-0.0005	0.0038	-0.0002	-0.0012	-0.0073	0.0057	0.0004	0.0129	-0.0115
120	0.17982	-0.0076	-0.0139	0.0022	0.0027	0.0022	0.0023	-0.0032	-0.0015	0.0047	-0.0006	-0.0019	-0.0074
121	0.18982	-0.0098	-0.0115	0.0046	-0.0009	0.0098	0.0025	-0.0002	-0.0003	-0.0021	-0.0031	-0.0078	0.0010
122	0.19991	-0.0054	-0.0171	-0.0060	-0.0006	0.0031	0.0064	-0.0025	-0.0031	0.0043	0.0022	-0.0024	-0.0089
123	0.20995	-0.0142	-0.0180	0.0007	-0.0010	0.0058	0.0086	0.0063	-0.0056	-0.0031	-0.0009	-0.0018	-0.0007
124	0.21999	-0.0089	-0.0148	-0.0069	0.0000	0.0000	0.0000	0.0077	-0.0093	0.0047	-0.0003	-0.0087	-0.0003
125	0.23013	-0.0090	-0.0180	-0.0058	0.0022	0.0077	0.0117	0.0011	-0.0113	0.0094	-0.0047	-0.0001	0.0026
126	0.23994	-0.0052	-0.0125	-0.0106	0.0001	0.0094	0.0125	0.0020	-0.0078	0.0019	-0.0010	0.0038	-0.0038
127	0.25008	-0.0066	-0.0157	-0.0160	0.0000	0.0000	0.0000	0.0035	-0.0035	0.0075	0.0012	-0.0039	-0.0093
128	0.26019	-0.0023	-0.0159	-0.0104	-0.0002	0.0150	0.0154	-0.0001	-0.0021	0.0065	0.0011	0.0039	-0.0041
129	0.27002	0.0007	-0.0133	-0.0099	0.0016	0.0103	0.0176	-0.0015	-0.0052	0.0034	0.0010	0.0020	-0.0039
130	0.28017	-0.0021	-0.0076	-0.0124	0.0049	0.0071	0.0205	0.0014	-0.0075	0.0048	-0.0013	0.0052	-0.0008
131	0.29024	-0.0096	-0.0148	-0.0082	0.0060	0.0115	0.0193	0.0000	0.0000	0.0000	-0.0007	0.0018	-0.0035
132	0.30018	-0.0087	-0.0119	-0.0120	0.0064	0.0155	0.0263	-0.0007	-0.0017	0.0067	0.0007	-0.0022	-0.0025
133	0.31017	-0.0079	-0.0105	-0.0114	0.0069	0.0093	0.0282	-0.0007	-0.0047	0.0036	0.0044	0.0090	-0.0031
134	0.32020	-0.0072	-0.0097	-0.0092	0.0120	0.0174	0.0206	0.0001	-0.0041	0.0027	0.0012	-0.0021	0.0038
135	0.33023	-0.0093	-0.0075	-0.0115	0.0080	0.0126	0.0309	0.0038	-0.0045	0.0031	0.0041	0.0063	0.0018
136	0.34200	-0.0071	-0.0103	-0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0110	-0.0032
137	0.34986	-0.0070	-0.0081	-0.0109	0.0007	0.0163	0.0287	0.0004	0.0056	0.0027	-0.0001	-0.0091	-0.0223
138	0.36026	-0.0090	-0.0014	-0.0111	0.0022	0.0127	0.0274	-0.0048	-0.0010	0.0060	0.0026	0.0098	-0.0033
139	0.36939	-0.0024	-0.0029	-0.0111	-0.0022	0.0141	0.0288	-0.0033	-0.0004	0.0050	0.0038	-0.0093	-0.0034
140	0.38034	0.0014	0.0030	-0.0119	0.0001	0.0133	0.0245	-0.0025	-0.0020	0.0011	0.0008	-0.0063	0.0055
141	0.39036	0.0000	0.0033	-0.0069	0.0003	0.0100	0.0257	-0.0011	-0.0050	0.0031	0.0023	0.0017	0.0072
142	0.40047	-0.0006	0.0028	-0.0070	-0.0010	0.0091	0.0218	0.0040	-0.0073	0.0036	0.0009	0.0052	0.0016
143	0.41094	0.0003	0.0016	-0.0100	-0.0080	0.0045	0.0155	0.0004	-0.0088	-0.0018	0.0015	-0.0057	0.0028
144	0.42044	0.0020	0.0114	-0.0057	0.0000	0.0000	0.0000	0.0021	0.0036	-0.0006	-0.0006	-0.0041	0.0015
145	0.43067	-0.0014	0.0118	-0.0109	-0.0041	0.0021	0.0094	0.0013	-0.0037	0.0043	-0.0035	-0.0062	0.0003
146	0.44033	-0.0042	0.0117	-0.0087	-0.0003	0.0093	0.0090	0.0057	-0.0016	0.0004	-0.0005	-0.0012	-0.0031
147	0.45062	-0.0061	0.0158	-0.0123	-0.0015	-0.0011	0.0049	0.0006	-0.0081	0.0029	0.0031	-0.0012	-0.0027
148	0.46064	-0.0053	0.0136	-0.0078	0.0009	-0.0012	0.0029	0.0000	0.0000	0.0000	0.0024	-0.0004	-0.0025
149	0.47057	-0.0036	0.0128	-0.0075	0.0047	0.0002	0.0002	0.0027	-0.0089	0.0063	0.0039	0.0054	-0.0023
150	0.48033	-0.0093	0.0121	-0.0089	0.0027	-0.0014	0.0009	0.0014	-0.0053	0.0061	0.0009	-0.0026	-0.0027
151	0.49047	-0.0054	0.0112	-0.0129	0.0010	-0.0008	-0.0055	0.0044	-0.0039	0.0037	0.0023	-0.0047	-0.0039
152	0.50072	-0.0103	0.0119	-0.0120	-0.0018	-0.0001	-0.0077	-0.0020	0.0012	0.0017	-0.0043	-0.0046	-0.0023
153	0.51064	-0.0087	0.0109	-0.0132	0.0071	0.0012	-0.0081	0.0000	0.0000	0.0000	-0.0006	-0.0069	-0.0072
154	0.52066	-0.0049	0.0157	-0.0136	0.0039	-0.0055	-0.0196	0.0037	-0.0076	-0.0034	0.0002	0.0005	-0.0020
155	0.53085	-0.0049	0.0146	-0.0133	-0.0027	-0.0026	-0.0110	0.0015	-0.0097	-0.0021	0.0002	0.0012	-0.0069
156	0.54087	-0.0041	0.0185	-0.0123	0.0028	-0.0028	-0.0180	0.0036	-0.0119	-0.0015	0.0001	0.0005	-0.0017
157	0.55084	-0.0034	0.0165	-0.0113	0.0000	0.0000	0.0000	0.0037	-0.0082	0.0012	-0.0007	-0.0068	-0.0014
158	0.56080	-0.0057	0.0153	-0.0089	0.0016	-0.0060	-0.0177	-0.0007	-0.0073	0.0030	-0.0013	0.0004	-0.0036
159	0.57088	-0.0049	0.0212	-0.0115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0054	0.0003
160	0.58094	-0.0035	0.0191	-0.0097	0.0033	-0.0076	-0.0219	0.0068	-0.0002	0.0042	-0.0051	-0.0025	-0.0018
161	0.59015	0.0007	0.0190	-0.0085	0.0013	-0.0100	-0.0225	-0.0013	-0.0074	0.0019	0.0008	0.0053	-0.0024
162	0.60021	0.0005	0.0176	-0.0073	0.0024	-0.0103	-0.0255	-0.0028	-0.0066	0.0061	0.0037	0.0045	-0.0022
163	0.61092	0.0004	0.0182	-0.0076	-0.0025	-0.0112	-0.0276	-0.0020	-0.0038	0.0008	0.0016	0.0015	-0.0071
164	0.62100	0.0002	0.0160	-0.0079	-0.0009	-0.0114	-0.0265	-0.0011	0.0006	0.0021	0.0044	-0.0008	-0.0054
165	0.63108	-0.0008	0.0102	-0.0016	-0.0007	-0.0159	-0.0289	-0.0004	-0.0038	-0.0039	-0.0000	0.0021	-0.0025
166	0.64098	-0.0017	0.0160	0.0002	0.0001	-0.0109	-0.0307	0.0002	-0.0089	-0.0025	0.0050	-0.0025	-0.0036
167	0.65106	-0.0018	0.0123	-0.0045	0.0000	0.0000	0.0000	-0.0012	-0.0073	0.0016	0.0006	-0.0018	-0.0007
168	0.66112	-0.0006	0.0115	0.0011	0.0002	-0.0110	-0.0280	0.0002	-0.0095	0.0008	0.0056	-0.0033	0.0040
169	0.67114	0.0014	0.0084	-0.0021	0.0039	-0.0140	-0.0281	-0.0005	-0.0051	0.0056	0.0034	-0.0011	0.0018
170	0.68028	-0.0003	0.0068	0.0005	-0.0056	-0.0134	-0.0270	0.0040	-0.0052	0.0010	0.0020	0.0002	-0.0017
171	0.69112	0.0046	0.0030	0.0003	-0.0047	-0.0186	-0.0308	-0.0004	-0.0044	0.0016	0.0020	0.0060	0.0005
172	0.70124	-0.0007	0.0022	-0.0001	-0.0084	-0.0193	-0.0273	-0.0004	-0.0059	-0.0008	0.0027	-0.0022	-0.0014
173	0.71149	0.0063	0.0055	0.0062	-0.0077	-0.0149	-0.0272	0.0025	-0.0075	0.0020	-0.0032	0.0000	0.0030
174	0.72130	-0.0005	-0.0019	0.0028	-0.0092	-0.0149	-0.0264	0.0004	-0.0089	0.0011	0.0020	0.0070	-0.0048
175	0.73129	-0.0051	-0.0021	0.0052	-0.0072	-0.0148	-0.0226	-0.0002	-0.0002	0.0037	0.0026	-0.0026	-0.0030
176	0.74133	-0.0046	-0.0053	0.0056	0.0000	0.0000	0.0000	-0.0017	-0.0039	0.0028	0.0018	0.0010	-0.0007
177	0.75137	0.0011	-0.0035	0.0023	-0.0075	-0.0146	-0.0144	-0.0010	-0.0047	0.0019	0.0018	-0.0043	-0.0026
178	0.76136	0.0043	-0.0096	0.0099	-0.0046	-0.0086	-0.0170	0.0035	-0.0012	0.0039	-0.0019	-0.0008	-0.0026
179	0.77133	0.0013	-0.0085	0.0079	-0.0071	-0.0156	-0.0110	-0.0029	0.0055	0.0079	0.0039	-0.0025	-0.0016
180	0.78147	0.0047	-0.0081	0.0133	0.0009	-0.0103	-0.0149	0.0034	-0.0055	0.0093	-0.0013	0.0004	0.0028
181	0.79153	0.0009	-0.0106	0.0083	-0.0081	-0.0092	-0.0098	0.0021	-0.0012	0.0040	0.0031	-0.0007	-0.0013
182	0.80146	0.0030	-0.0102	0.0049	-0.0013	-0.0092	-0.0054	0.0043	-0.0035	0.0053	-0.0034	0.0006	-0.0050
183	0.81159	0.0005	-0.0103	0.0151	-0.0044	-0.0052	-0.0045	0.0013	-0.0071	0.0015	0.0037	0.0011	0.0003
184	0.82160	0.0004	-0.0128	0.0101	-0.0061	-0.0071	-0.0006	-0.0022	-0.0012	0.0034	0.0046	0.0044	-0.0068
