FILE_VERSION	2.0.0
NO_OF_FRAMES	3570
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:48.116	1774431888.11684704
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
49	0.47670	0.0000	0.0000	0.0000	-0.0070	0.0231	0.0067	0.0036	-0.0010	0.0122	0.0041	-0.0012	0.0074
50	0.47735	0.0000	0.0000	0.0000	-0.0014	0.0189	0.0028	0.0028	-0.0061	0.0072	0.0047	-0.0044	0.0078
51	0.48951	0.0000	0.0000	0.0000	0.0000	0.0168	-0.0050	-0.0021	0.0071	0.0085	-0.0026	-0.0083	0.0073
52	0.49937	0.0000	0.0000	0.0000	0.0034	0.0146	-0.0019	-0.0106	0.0173	0.0026	-0.0035	-0.0122	0.0106
53	0.51153	0.0000	0.0000	0.0000	-0.0004	0.0065	-0.0026	-0.0093	0.0070	-0.0103	0.0026	-0.0083	-0.0021
54	0.52155	0.0000	0.0000	0.0000	-0.0004	0.0004	-0.0048	-0.0093	0.0056	-0.0102	0.0011	-0.0020	0.0010
55	0.53299	0.0000	0.0000	0.0000	0.0003	-0.0015	-0.0047	-0.0029	-0.0003	-0.0158	0.0062	-0.0024	-0.0036
56	0.54369	0.0000	0.0000	0.0000	0.0012	0.0008	-0.0097	-0.0008	-0.0067	-0.0143	0.0062	-0.0020	-0.0054
57	0.55423	0.0000	0.0000	0.0000	0.0034	-0.0014	-0.0089	0.0021	-0.0048	-0.0036	0.0069	-0.0052	-0.0072
58	0.56659	0.0000	0.0000	0.0000	-0.0001	-0.0051	-0.0140	0.0050	-0.0047	-0.0030	0.0056	0.0114	-0.0077
59	0.57691	0.0000	0.0000	0.0000	0.0029	-0.0015	-0.0131	-0.0016	-0.0022	0.0084	0.0021	0.0153	-0.0161
60	0.57748	0.0000	0.0000	0.0000	-0.0072	-0.0060	-0.0132	0.0041	-0.0096	0.0061	-0.0070	0.0255	0.0073
61	0.58925	0.0000	0.0000	0.0000	-0.0062	-0.0126	-0.0195	-0.0009	-0.0104	0.0016	-0.0009	0.0290	-0.0085
62	0.59911	0.0000	0.0000	0.0000	-0.0010	-0.0155	-0.0192	-0.0029	-0.0026	-0.0030	-0.0203	0.0024	-0.0080
63	0.61111	0.0000	0.0000	0.0000	-0.0030	-0.0205	-0.0269	0.0029	-0.0043	0.0021	-0.0090	-0.0156	0.0006
64	0.62137	0.0000	0.0000	0.0000	0.0027	-0.0145	-0.0229	-0.0000	-0.0060	-0.0046	-0.0028	-0.0189	0.0146
65	0.63262	0.0000	0.0000	0.0000	0.0050	-0.0222	-0.0304	-0.0044	-0.0091	0.0019	0.0017	-0.0120	0.0123
66	0.64284	0.0000	0.0000	0.0000	0.0027	-0.0218	-0.0286	0.0030	-0.0015	0.0010	0.0078	-0.0037	-0.0009
67	0.65340	0.0000	0.0000	0.0000	-0.0010	-0.0263	-0.0310	-0.0026	0.0077	0.0015	0.0047	-0.0073	0.0123
68	0.66384	0.0000	0.0000	0.0000	-0.0019	-0.0278	-0.0327	0.0018	0.0044	0.0000	0.0057	-0.0010	-0.0015
69	0.67541	0.0000	0.0000	0.0000	-0.0044	-0.0350	-0.0313	-0.0062	0.0058	0.0006	0.0027	-0.0092	-0.0056
70	0.68565	0.0000	0.0000	0.0000	-0.0094	-0.0286	-0.0321	-0.0002	0.0128	0.0027	-0.0017	-0.0076	-0.0003
71	0.69755	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0025	0.0084	0.0033	0.0057	0.0002	-0.0044
72	0.69933	0.0000	0.0000	0.0000	-0.0078	-0.0295	-0.0253	-0.0069	0.0070	0.0053	0.0049	-0.0211	-0.0088
73	0.70961	0.0000	0.0000	0.0000	-0.0085	-0.0238	-0.0207	-0.0039	0.0085	-0.0050	-0.0054	-0.0214	0.0008
74	0.72097	0.0000	0.0000	0.0000	-0.0105	-0.0259	-0.0190	-0.0076	0.0067	0.0043	0.0037	0.0019	-0.0042
75	0.73096	0.0000	0.0000	0.0000	-0.0105	-0.0308	-0.0171	-0.0038	0.0150	0.0049	-0.0012	0.0064	-0.0105
76	0.74418	0.0000	0.0000	0.0000	-0.0091	-0.0219	-0.0145	-0.0070	0.0037	0.0040	-0.0070	0.0173	0.0016
77	0.75418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
78	0.76595	0.0000	0.0000	0.0000	-0.0065	-0.0227	-0.0066	0.0000	0.0000	0.0000	0.0028	0.0268	-0.0079
79	0.77648	0.0000	0.0000	0.0000	-0.0091	-0.0172	-0.0061	0.0016	-0.0048	-0.0077	0.0066	0.0367	-0.0031
80	0.79114	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0036	-0.0077	-0.0056	0.0112	0.0466	-0.0049
81	0.78878	0.0000	0.0000	0.0000	-0.0043	-0.0182	-0.0046	-0.0030	-0.0054	0.0022	0.0223	0.0587	-0.0023
82	0.79919	0.0000	0.0000	0.0000	-0.0033	-0.0124	0.0019	-0.0000	-0.0019	-0.0009	0.0259	0.0572	0.0066
83	0.81067	0.0000	0.0000	0.0000	-0.0087	-0.0168	-0.0003	0.0000	0.0000	0.0000	0.0268	0.0505	0.0012
84	0.82077	0.0000	0.0000	0.0000	-0.0115	-0.0153	0.0047	0.0056	-0.0096	0.0002	0.0218	0.0543	0.0076
85	0.83217	0.0000	0.0000	0.0000	-0.0076	-0.0136	0.0093	0.0035	-0.0061	-0.0001	0.0294	0.0623	0.0021
86	0.84335	0.0000	0.0000	0.0000	-0.0039	-0.0090	0.0159	0.0027	-0.0100	-0.0003	0.0229	0.0459	-0.0008
87	0.85332	0.0000	0.0000	0.0000	-0.0078	-0.0102	0.0093	0.0020	-0.0060	0.0052	0.0141	0.0380	0.0099
88	0.86639	0.0000	0.0000	0.0000	-0.0041	-0.0026	0.0166	0.0012	-0.0058	0.0085	0.0092	0.0243	0.0069
89	0.87629	0.0000	0.0000	0.0000	-0.0175	-0.0040	0.0183	0.0000	0.0000	0.0000	0.0089	0.0178	-0.0033
90	0.88851	0.0000	0.0000	0.0000	-0.0092	-0.0030	0.0169	0.0087	-0.0047	-0.0095	0.0180	0.0420	0.0024
91	0.90056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0036	0.0013	-0.0019	0.0066	0.0126	-0.0212
92	0.89948	0.0000	0.0000	0.0000	-0.0127	-0.0026	0.0216	0.0072	-0.0086	0.0037	-0.0003	-0.0184	-0.0057
93	0.91043	0.0000	0.0000	0.0000	-0.0144	-0.0023	0.0170	0.0092	-0.0199	0.0071	-0.0080	-0.0161	-0.0097
94	0.92093	0.0000	0.0000	0.0000	-0.0135	0.0031	0.0217	0.0097	-0.0416	-0.0054	-0.0073	-0.0402	-0.0081
95	0.93144	0.0000	0.0000	0.0000	-0.0100	0.0105	0.0163	0.0127	-0.0502	-0.0213	-0.0322	-0.0566	0.0009
96	0.94303	0.0000	0.0000	0.0000	-0.0069	0.0093	0.0224	-0.0017	0.0086	0.0021	-0.0176	-0.0642	0.0008
97	0.95315	0.0000	0.0000	0.0000	0.0001	0.0167	0.0206	0.0000	0.0000	0.0000	-0.0204	-0.0549	0.0124
98	0.96576	0.0000	0.0000	0.0000	-0.0037	0.0117	0.0177	-0.0032	0.0004	-0.0065	-0.0202	-0.0542	0.0051
99	0.97608	0.0000	0.0000	0.0000	0.0075	0.0117	0.0143	0.0040	-0.0144	-0.0185	-0.0259	-0.0514	0.0034
100	0.98370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0029	0.0189	0.0112	-0.0206	-0.0433	-0.0020
101	0.00000	-0.0180	0.0256	0.0040	0.0031	0.0080	0.0126	-0.0038	0.0140	0.0210	-0.0094	-0.0225	-0.0076
102	0.00982	-0.0207	0.0177	0.0082	0.0073	0.0120	0.0117	0.0000	0.0123	0.0053	-0.0021	-0.0115	-0.0095
103	0.01985	-0.0225	0.0159	0.0064	0.0094	0.0130	0.0158	-0.0115	0.0222	0.0170	0.0000	0.0000	0.0000
104	0.02990	-0.0330	0.0155	0.0008	0.0058	0.0153	0.0154	-0.0086	0.0156	-0.0060	-0.0054	-0.0109	-0.0016
105	0.04470	-0.0213	0.0110	0.0051	0.0014	0.0188	0.0186	-0.0093	0.0261	0.0211	-0.0020	-0.0105	-0.0003
106	0.04992	-0.0212	0.0072	0.0048	0.0046	0.0199	0.0148	0.0000	0.0000	0.0000	0.0052	0.0035	0.0029
107	0.05988	-0.0174	0.0053	0.0009	0.0100	0.0194	0.0096	-0.0093	0.0192	0.0104	-0.0007	0.0154	0.0016
108	0.06984	-0.0191	-0.0022	0.0079	0.0110	0.0224	0.0101	-0.0048	0.0249	0.0082	0.0027	0.0251	0.0100
109	0.08002	-0.0197	-0.0049	0.0054	0.0064	0.0181	0.0104	-0.0035	0.0095	-0.0062	0.0145	0.0413	0.0017
110	0.09015	-0.0095	-0.0027	0.0038	0.0000	0.0000	0.0000	-0.0035	0.0141	0.0016	0.0159	0.0478	0.0014
111	0.10004	-0.0110	-0.0033	0.0036	0.0046	0.0180	0.0044	0.0000	0.0071	-0.0014	0.0064	0.0452	-0.0019
112	0.11010	-0.0002	-0.0114	0.0022	0.0026	0.0107	0.0115	-0.0073	0.0084	0.0020	0.0078	0.0430	-0.0013
113	0.12001	0.0018	-0.0121	0.0043	-0.0021	0.0062	0.0062	-0.0087	0.0127	0.0046	0.0062	0.0223	0.0019
114	0.13013	0.0075	-0.0165	0.0064	-0.0113	0.0069	0.0051	-0.0089	0.0030	0.0001	0.0070	0.0210	0.0026
115	0.14019	0.0031	-0.0186	0.0053	-0.0089	0.0084	0.0043	-0.0002	-0.0001	-0.0022	0.0094	0.0264	0.0070
116	0.15003	0.0068	-0.0194	0.0015	-0.0124	0.0063	0.0085	0.0004	-0.0066	-0.0024	0.0090	0.0340	0.0006
117	0.16095	0.0089	-0.0214	0.0048	-0.0142	0.0035	0.0027	0.0011	-0.0052	-0.0091	0.0120	0.0281	0.0032
118	0.17017	0.0070	-0.0152	0.0015	-0.0141	0.0038	0.0041	0.0018	-0.0014	0.0015	0.0070	0.0157	0.0029
119	0.18021	-0.0009	-0.0167	0.0075	-0.0173	-0.0028	-0.0018	0.0009	-0.0079	-0.0008	-0.0002	-0.0008	0.0043
120	0.19015	-0.0056	-0.0115	0.0026	0.0000	0.0000	0.0000	0.0052	-0.0094	0.0004	-0.0001	-0.0071	0.0077
121	0.20016	-0.0037	-0.0105	0.0038	-0.0122	-0.0089	-0.0008	0.0029	-0.0159	0.0003	-0.0054	-0.0072	-0.0100
122	0.21029	-0.0009	-0.0143	-0.0044	0.0000	0.0000	0.0000	0.0058	-0.0109	0.0023	0.0000	0.0000	0.0000
123	0.22024	-0.0004	-0.0133	-0.0002	-0.0122	-0.0097	-0.0007	0.0057	-0.0133	-0.0000	-0.0068	-0.0285	-0.0043
124	0.23025	-0.0014	-0.0223	-0.0002	-0.0056	-0.0176	-0.0019	0.0035	-0.0141	0.0056	-0.0079	-0.0217	-0.0113
125	0.24029	-0.0057	-0.0267	-0.0053	-0.0014	-0.0124	0.0019	0.0021	-0.0056	0.0098	-0.0116	-0.0273	-0.0008
126	0.25032	-0.0079	-0.0251	-0.0039	0.0007	-0.0108	-0.0001	0.0035	-0.0083	0.0040	0.0000	0.0000	0.0000
127	0.26038	-0.0035	-0.0301	-0.0073	0.0007	-0.0128	-0.0007	-0.0007	-0.0014	0.0024	-0.0087	-0.0339	-0.0025
128	0.27080	-0.0041	-0.0256	-0.0123	0.0013	-0.0067	-0.0006	0.0079	-0.0072	0.0047	0.0000	0.0000	0.0000
129	0.28075	-0.0165	-0.0244	-0.0081	-0.0005	-0.0091	0.0045	0.0049	-0.0106	0.0039	-0.0064	-0.0124	0.0007
130	0.29046	-0.0149	-0.0243	-0.0102	0.0008	-0.0117	0.0097	-0.0022	-0.0001	0.0015	-0.0056	-0.0138	-0.0053
131	0.30076	-0.0185	-0.0226	-0.0087	0.0000	0.0000	0.0000	-0.0022	0.0006	0.0006	-0.0044	-0.0204	-0.0047
132	0.31054	-0.0258	-0.0187	-0.0088	-0.0030	-0.0100	0.0103	-0.0044	-0.0030	0.0056	-0.0045	-0.0200	-0.0073
133	0.32043	-0.0156	-0.0159	-0.0027	-0.0066	-0.0090	0.0066	0.0013	-0.0090	0.0011	0.0000	0.0000	0.0000
134	0.33050	-0.0243	-0.0173	-0.0092	-0.0039	-0.0102	0.0111	-0.0022	-0.0052	0.0023	-0.0068	-0.0086	0.0017
135	0.34059	-0.0179	-0.0181	-0.0031	-0.0084	-0.0063	0.0139	0.0008	-0.0003	0.0020	-0.0054	-0.0079	-0.0075
136	0.35067	-0.0208	-0.0138	-0.0066	-0.0078	-0.0061	0.0140	-0.0014	-0.0017	0.0053	-0.0079	-0.0063	0.0001
137	0.36057	-0.0138	-0.0212	-0.0019	-0.0065	0.0000	0.0148	0.0002	0.0003	-0.0000	-0.0055	0.0016	0.0050
138	0.37063	-0.0140	-0.0249	-0.0010	-0.0088	0.0018	0.0170	-0.0012	0.0010	0.0005	0.0000	0.0000	0.0000
139	0.38062	-0.0075	-0.0230	0.0007	-0.0120	0.0074	0.0213	-0.0027	-0.0012	-0.0040	0.0007	0.0130	0.0056
140	0.39069	-0.0090	-0.0195	0.0022	-0.0078	0.0080	0.0199	0.0017	0.0016	-0.0026	0.0000	0.0000	0.0000
141	0.40037	-0.0077	-0.0204	0.0066	-0.0117	0.0123	0.0212	0.0002	-0.0057	-0.0085	0.0032	0.0088	-0.0001
142	0.41335	-0.0075	-0.0125	-0.0008	0.0000	0.0000	0.0000	0.0002	-0.0005	-0.0013	0.0000	0.0000	0.0000
143	0.42116	-0.0016	-0.0060	0.0065	-0.0141	0.0144	0.0238	0.0024	-0.0020	0.0001	0.0081	0.0248	0.0036
144	0.43098	-0.0022	-0.0051	0.0022	0.0000	0.0000	0.0000	0.0039	-0.0013	-0.0028	0.0000	0.0000	0.0000
145	0.44118	-0.0051	-0.0090	0.0036	-0.0151	0.0148	0.0214	-0.0012	0.0002	0.0015	0.0080	0.0296	-0.0003
146	0.45096	-0.0005	-0.0079	0.0029	-0.0111	0.0138	0.0257	-0.0013	-0.0042	0.0008	0.0108	0.0318	0.0025
147	0.46095	0.0056	-0.0116	0.0023	-0.0070	0.0215	0.0212	-0.0012	-0.0021	-0.0036	-0.0020	0.0136	0.0045
148	0.47097	0.0110	-0.0087	0.0046	-0.0074	0.0233	0.0238	0.0003	0.0007	0.0001	0.0061	0.0177	0.0009
149	0.48098	0.0091	-0.0158	0.0003	-0.0055	0.0230	0.0235	0.0098	-0.0018	-0.0041	0.0000	0.0000	0.0000
150	0.49007	0.0065	-0.0155	0.0017	-0.0057	0.0270	0.0217	0.0045	-0.0091	-0.0061	0.0017	0.0052	-0.0033
151	0.50004	0.0049	-0.0109	-0.0035	-0.0128	0.0362	0.0243	0.0024	-0.0070	-0.0039	0.0017	0.0045	-0.0053
152	0.51115	0.0002	-0.0097	-0.0014	-0.0121	0.0319	0.0210	-0.0004	0.0046	0.0040	0.0030	0.0001	-0.0001
153	0.52106	0.0080	-0.0058	0.0008	0.0000	0.0000	0.0000	0.0009	-0.0052	0.0027	0.0000	0.0000	0.0000
154	0.53143	0.0035	0.0005	-0.0038	-0.0168	0.0297	0.0284	0.0061	-0.0019	0.0050	0.0000	-0.0011	0.0044
155	0.54114	0.0004	0.0039	-0.0018	-0.0153	0.0303	0.0228	0.0089	-0.0129	-0.0062	0.0023	0.0026	-0.0005
156	0.55129	0.0003	0.0109	-0.0041	-0.0146	0.0308	0.0216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
157	0.56118	0.0030	0.0129	-0.0026	-0.0175	0.0326	0.0202	0.0104	-0.0163	-0.0088	0.0142	0.0207	-0.0039
158	0.57107	0.0028	0.0091	-0.0069	-0.0146	0.0300	0.0204	0.0097	-0.0095	-0.0029	0.0000	0.0000	0.0000
159	0.58111	-0.0040	0.0142	0.0002	-0.0137	0.0288	0.0168	0.0062	-0.0043	0.0096	0.0060	0.0082	0.0025
160	0.59119	-0.0043	0.0082	-0.0012	-0.0097	0.0317	0.0103	0.0042	0.0087	0.0167	0.0000	0.0000	0.0000
161	0.60106	-0.0044	0.0095	-0.0055	-0.0074	0.0323	0.0125	-0.0008	0.0092	0.0217	0.0025	0.0107	0.0005
162	0.61143	-0.0039	0.0085	-0.0076	-0.0027	0.0314	0.0096	0.0000	0.0042	0.0172	0.0011	0.0006	-0.0009
163	0.62128	-0.0013	0.0096	-0.0061	-0.0026	0.0303	0.0139	0.0028	-0.0126	0.0079	0.0000	0.0000	0.0000
164	0.63133	-0.0010	0.0063	-0.0010	0.0000	0.0000	0.0000	0.0108	-0.0260	0.0059	-0.0047	-0.0009	0.0038
165	0.64211	-0.0035	0.0167	0.0004	-0.0036	0.0277	0.0072	0.0086	-0.0351	-0.0043	-0.0009	-0.0011	-0.0009
166	0.65180	-0.0067	0.0159	-0.0048	-0.0040	0.0258	0.0049	0.0153	-0.0401	-0.0090	-0.0009	-0.0038	0.0046
167	0.66186	-0.0044	0.0122	-0.0011	-0.0103	0.0281	0.0104	0.0020	-0.0167	-0.0069	0.0000	0.0043	0.0033
168	0.67179	-0.0129	0.0136	-0.0006	-0.0121	0.0245	0.0096	0.0033	-0.0308	-0.0007	-0.0035	0.0032	0.0050
169	0.68218	-0.0134	0.0119	-0.0021	-0.0145	0.0201	0.0050	0.0032	-0.0035	0.0046	0.0019	0.0110	0.0067
170	0.69212	-0.0096	0.0100	-0.0064	-0.0049	0.0140	0.0028	0.0019	-0.0010	0.0093	0.0045	0.0209	0.0002
171	0.70194	-0.0103	0.0118	0.0001	-0.0043	0.0093	-0.0002	-0.0016	-0.0045	0.0054	0.0046	0.0122	0.0035
172	0.71233	-0.0051	0.0119	0.0038	-0.0096	0.0039	0.0003	0.0044	0.0013	0.0074	0.0028	0.0130	-0.0028
173	0.72221	-0.0029	0.0084	0.0008	0.0000	0.0000	0.0000	-0.0043	-0.0074	-0.0043	0.0030	0.0148	0.0027
174	0.73192	-0.0058	0.0057	0.0035	-0.0135	-0.0024	0.0008	-0.0025	0.0101	0.0077	0.0047	0.0159	0.0031
175	0.74241	-0.0042	0.0013	-0.0002	-0.0144	-0.0029	-0.0001	-0.0038	0.0107	0.0032	0.0036	0.0106	-0.0029
176	0.75216	-0.0027	-0.0001	-0.0033	-0.0074	-0.0020	0.0044	-0.0023	0.0018	-0.0011	0.0001	0.0129	0.0062
177	0.76210	-0.0006	-0.0001	0.0053	-0.0104	-0.0033	0.0027	0.0014	-0.0027	-0.0132	0.0006	0.0085	-0.0019
178	0.77217	0.0017	0.0020	0.0023	-0.0099	-0.0010	0.0070	-0.0017	-0.0082	-0.0008	0.0045	0.0108	0.0010
179	0.78224	0.0031	-0.0025	0.0057	-0.0152	-0.0044	0.0066	-0.0056	0.0109	-0.0075	0.0049	0.0214	0.0052
180	0.79220	-0.0028	-0.0053	0.0105	-0.0117	-0.0065	0.0066	-0.0047	0.0206	-0.0025	0.0046	0.0269	0.0043
181	0.80232	0.0002	-0.0055	0.0052	0.0000	0.0000	0.0000	-0.0076	0.0195	-0.0039	0.0065	0.0333	0.0014
182	0.81211	0.0044	-0.0143	0.0095	-0.0054	-0.0060	0.0029	-0.0090	0.0244	0.0011	0.0014	0.0260	-0.0005
183	0.82225	0.0015	-0.0172	0.0142	0.0000	0.0000	0.0000	-0.0075	0.0219	-0.0018	0.0000	0.0000	0.0000
184	0.83206	-0.0006	-0.0157	0.0131	-0.0108	-0.0035	0.0078	-0.0046	0.0226	0.0010	0.0082	0.0138	-0.0020
185	0.84265	0.0009	-0.0222	0.0150	-0.0140	-0.0052	0.0105	-0.0019	0.0140	0.0003	0.0004	0.0019	0.0012
186	0.85215	-0.0011	-0.0162	0.0160	-0.0180	-0.0083	0.0153	0.0003	0.0127	0.0031	-0.0007	0.0002	0.0051
