FILE_VERSION	2.0.0
NO_OF_FRAMES	3575
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.520	1774431887.52029610
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
22	0.20186	0.0000	0.0000	0.0000	0.0168	-0.0222	-0.0092	-0.0029	0.0056	-0.0030	-0.0021	-0.0004	0.0009
23	0.21183	0.0000	0.0000	0.0000	0.0091	-0.0252	-0.0124	0.0043	0.0058	-0.0075	0.0006	-0.0064	0.0041
24	0.22377	0.0000	0.0000	0.0000	0.0157	-0.0260	-0.0043	-0.0001	0.0049	-0.0070	-0.0009	-0.0102	0.0020
25	0.23365	0.0000	0.0000	0.0000	0.0073	-0.0268	-0.0097	-0.0011	-0.0056	-0.0094	-0.0001	-0.0090	0.0014
26	0.24733	0.0000	0.0000	0.0000	0.0076	-0.0275	-0.0156	0.0084	-0.0031	-0.0148	0.0007	-0.0063	-0.0036
27	0.25734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0076	-0.0116	-0.0009	-0.0020	0.0030
28	0.25741	0.0000	0.0000	0.0000	0.0028	-0.0308	-0.0172	-0.0011	0.0052	-0.0098	-0.0067	-0.0052	-0.0020
29	0.27051	0.0000	0.0000	0.0000	0.0038	-0.0386	-0.0216	0.0004	0.0079	-0.0116	-0.0025	-0.0135	0.0012
30	0.28008	0.0000	0.0000	0.0000	0.0090	-0.0449	-0.0244	0.0067	-0.0019	-0.0117	-0.0039	-0.0087	0.0013
31	0.29160	0.0000	0.0000	0.0000	0.0113	-0.0438	-0.0273	0.0006	-0.0071	-0.0089	0.0012	-0.0048	0.0015
32	0.30161	0.0000	0.0000	0.0000	0.0135	-0.0435	-0.0258	0.0077	-0.0199	-0.0234	0.0042	-0.0003	-0.0042
33	0.31395	0.0000	0.0000	0.0000	0.0122	-0.0439	-0.0281	0.0177	-0.0276	-0.0299	0.0032	-0.0058	0.0018
34	0.32391	0.0000	0.0000	0.0000	0.0129	-0.0427	-0.0280	0.0090	-0.0153	-0.0229	-0.0018	-0.0049	-0.0046
35	0.33397	0.0000	0.0000	0.0000	0.0084	-0.0393	-0.0244	-0.0011	-0.0000	-0.0065	-0.0012	-0.0025	-0.0030
36	0.34687	0.0000	0.0000	0.0000	0.0061	-0.0351	-0.0215	0.0020	0.0096	-0.0039	0.0025	-0.0041	-0.0107
37	0.35694	0.0000	0.0000	0.0000	-0.0035	-0.0308	-0.0187	-0.0018	0.0078	0.0017	-0.0065	-0.0074	0.0010
38	0.35751	0.0000	0.0000	0.0000	-0.0095	-0.0286	-0.0201	-0.0083	0.0155	0.0049	0.0008	-0.0001	-0.0003
39	0.37015	0.0000	0.0000	0.0000	-0.0105	-0.0306	-0.0163	-0.0054	0.0150	0.0076	-0.0014	0.0021	-0.0031
40	0.37958	0.0000	0.0000	0.0000	-0.0173	-0.0223	-0.0191	-0.0111	0.0234	0.0107	0.0014	0.0006	-0.0036
41	0.39143	0.0000	0.0000	0.0000	-0.0139	-0.0249	-0.0201	-0.0103	0.0295	0.0138	-0.0054	-0.0036	0.0001
42	0.40146	0.0000	0.0000	0.0000	-0.0142	-0.0265	-0.0234	-0.0097	0.0216	0.0055	-0.0025	-0.0022	-0.0019
43	0.41397	0.0000	0.0000	0.0000	-0.0097	-0.0222	-0.0206	-0.0026	0.0132	0.0053	0.0004	0.0015	-0.0032
44	0.42396	0.0000	0.0000	0.0000	-0.0001	-0.0193	-0.0169	0.0039	0.0112	0.0021	-0.0012	-0.0014	-0.0001
45	0.43431	0.0000	0.0000	0.0000	-0.0021	-0.0133	-0.0178	-0.0006	0.0118	0.0024	0.0024	-0.0014	0.0001
46	0.44666	0.0000	0.0000	0.0000	-0.0051	-0.0100	-0.0107	-0.0022	0.0093	0.0093	-0.0006	0.0024	0.0009
47	0.45659	0.0000	0.0000	0.0000	-0.0109	-0.0012	-0.0093	-0.0023	0.0008	-0.0005	-0.0015	-0.0020	-0.0003
48	0.46786	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	-0.0048	-0.0000	0.0043	-0.0027	-0.0044
49	0.46874	0.0000	0.0000	0.0000	-0.0196	-0.0036	-0.0130	-0.0017	-0.0014	-0.0071	-0.0024	-0.0025	0.0023
50	0.47993	0.0000	0.0000	0.0000	-0.0263	-0.0008	-0.0079	-0.0039	0.0018	-0.0053	-0.0009	-0.0010	-0.0026
51	0.49206	0.0000	0.0000	0.0000	-0.0258	-0.0024	-0.0018	-0.0060	0.0080	-0.0057	-0.0040	-0.0074	0.0006
52	0.50121	0.0000	0.0000	0.0000	-0.0162	-0.0011	-0.0099	-0.0025	0.0053	-0.0002	-0.0025	0.0036	-0.0030
53	0.51371	0.0000	0.0000	0.0000	-0.0134	0.0008	-0.0087	-0.0040	0.0057	-0.0021	0.0003	-0.0022	-0.0048
54	0.52373	0.0000	0.0000	0.0000	-0.0093	0.0094	-0.0015	-0.0054	0.0097	0.0025	-0.0012	0.0015	-0.0061
55	0.53403	0.0000	0.0000	0.0000	-0.0088	0.0121	0.0034	-0.0054	0.0144	-0.0008	-0.0028	-0.0013	-0.0022
56	0.54653	0.0000	0.0000	0.0000	-0.0111	0.0177	0.0018	-0.0054	0.0162	0.0024	-0.0000	-0.0049	-0.0033
57	0.55649	0.0000	0.0000	0.0000	-0.0225	0.0211	0.0102	-0.0084	0.0100	-0.0046	-0.0001	-0.0040	-0.0009
58	0.56813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0049	0.0053	-0.0035	0.0013	-0.0018	-0.0022
59	0.56951	0.0000	0.0000	0.0000	-0.0284	0.0268	0.0093	0.0015	0.0044	0.0013	0.0063	0.0026	0.0009
60	0.58016	0.0000	0.0000	0.0000	-0.0205	0.0202	0.0052	-0.0014	0.0071	-0.0064	0.0032	-0.0010	0.0011
61	0.59063	0.0000	0.0000	0.0000	-0.0266	0.0244	0.0116	-0.0022	0.0099	-0.0004	-0.0028	-0.0103	0.0006
62	0.60097	0.0000	0.0000	0.0000	-0.0167	0.0287	0.0170	-0.0074	0.0091	-0.0052	0.0039	0.0012	-0.0081
63	0.61099	0.0000	0.0000	0.0000	-0.0233	0.0284	0.0147	-0.0039	0.0089	-0.0071	-0.0014	-0.0029	-0.0028
64	0.62356	0.0000	0.0000	0.0000	-0.0212	0.0282	0.0170	-0.0019	0.0045	-0.0010	-0.0030	-0.0080	-0.0040
65	0.63366	0.0000	0.0000	0.0000	-0.0288	0.0367	0.0234	-0.0063	0.0067	-0.0088	0.0006	-0.0065	-0.0038
66	0.64594	0.0000	0.0000	0.0000	-0.0244	0.0378	0.0228	-0.0006	0.0103	-0.0056	0.0011	-0.0108	0.0023
67	0.65642	0.0000	0.0000	0.0000	-0.0251	0.0348	0.0205	0.0014	0.0075	-0.0017	-0.0004	-0.0064	0.0016
68	0.66857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0031	-0.0079	0.0032	-0.0020	0.0010
69	0.66953	0.0000	0.0000	0.0000	-0.0260	0.0315	0.0283	0.0018	0.0055	-0.0011	0.0002	-0.0006	-0.0018
70	0.68010	0.0000	0.0000	0.0000	-0.0242	0.0330	0.0202	0.0016	0.0042	0.0013	0.0008	-0.0057	0.0007
71	0.69169	0.0000	0.0000	0.0000	-0.0246	0.0321	0.0184	0.0001	0.0116	0.0021	0.0030	-0.0023	-0.0057
72	0.70085	0.0000	0.0000	0.0000	-0.0301	0.0267	0.0186	-0.0008	0.0110	-0.0006	0.0014	-0.0030	-0.0040
73	0.71332	0.0000	0.0000	0.0000	-0.0260	0.0196	0.0160	0.0020	0.0096	-0.0047	0.0005	-0.0015	0.0005
74	0.72330	0.0000	0.0000	0.0000	-0.0233	0.0173	0.0148	0.0016	-0.0020	-0.0073	0.0025	-0.0052	0.0008
75	0.73495	0.0000	0.0000	0.0000	-0.0220	0.0213	0.0149	0.0037	0.0008	-0.0106	0.0009	-0.0097	-0.0026
76	0.74493	0.0000	0.0000	0.0000	-0.0262	0.0278	0.0097	0.0019	-0.0086	-0.0060	-0.0005	-0.0002	-0.0033
77	0.75849	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0038	0.0024	-0.0022	0.0023	-0.0040	-0.0037
78	0.75887	0.0000	0.0000	0.0000	-0.0283	0.0297	0.0082	0.0018	-0.0007	-0.0027	0.0029	-0.0047	-0.0041
79	0.76933	0.0000	0.0000	0.0000	-0.0274	0.0270	0.0117	-0.0025	0.0034	-0.0126	-0.0030	-0.0025	-0.0048
80	0.78089	0.0000	0.0000	0.0000	-0.0323	0.0285	0.0114	0.0030	-0.0056	-0.0071	0.0019	0.0012	-0.0008
81	0.79108	0.0000	0.0000	0.0000	-0.0268	0.0291	0.0056	0.0014	-0.0116	-0.0090	-0.0033	-0.0030	0.0001
82	0.80197	0.0000	0.0000	0.0000	-0.0366	0.0276	0.0037	0.0027	-0.0156	-0.0093	0.0034	0.0064	-0.0092
83	0.81317	0.0000	0.0000	0.0000	-0.0419	0.0252	-0.0017	0.0079	-0.0060	-0.0069	-0.0005	0.0031	-0.0009
84	0.82312	0.0000	0.0000	0.0000	-0.0436	0.0198	-0.0106	-0.0001	-0.0033	-0.0008	-0.0027	-0.0019	-0.0086
85	0.83552	0.0000	0.0000	0.0000	-0.0447	0.0203	-0.0108	-0.0015	0.0011	-0.0064	-0.0001	-0.0030	0.0005
86	0.84500	0.0000	0.0000	0.0000	-0.0504	0.0278	-0.0185	0.0043	0.0012	-0.0031	0.0058	0.0052	-0.0022
87	0.85850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0038	-0.0074	-0.0057	-0.0017	-0.0009	0.0039
88	0.85935	0.0000	0.0000	0.0000	-0.0640	0.0261	-0.0118	0.0034	-0.0134	-0.0059	0.0049	-0.0038	-0.0065
89	0.86846	0.0000	0.0000	0.0000	-0.0650	0.0207	-0.0164	-0.0015	-0.0024	-0.0049	0.0003	-0.0040	-0.0004
90	0.88071	0.0000	0.0000	0.0000	-0.0724	0.0312	-0.0240	-0.0013	0.0053	-0.0075	-0.0092	-0.0057	-0.0002
91	0.89063	0.0000	0.0000	0.0000	-0.0691	0.0375	-0.0233	-0.0013	0.0029	-0.0027	0.0018	0.0018	-0.0092
92	0.90204	0.0000	0.0000	0.0000	-0.0609	0.0409	-0.0195	0.0016	-0.0010	-0.0037	0.0024	-0.0014	-0.0059
93	0.91299	0.0000	0.0000	0.0000	-0.0418	0.0452	-0.0155	0.0039	-0.0037	-0.0170	0.0023	-0.0016	-0.0032
94	0.92546	0.0000	0.0000	0.0000	-0.0231	0.0343	-0.0266	0.0025	-0.0002	-0.0050	-0.0015	-0.0076	0.0001
95	0.93522	0.0000	0.0000	0.0000	0.0146	0.0154	-0.0341	-0.0096	0.0129	-0.0005	-0.0037	-0.0063	-0.0033
96	0.94760	0.0000	0.0000	0.0000	0.0302	0.0095	-0.0393	-0.0067	0.0074	-0.0065	-0.0156	-0.0114	0.0021
97	0.95868	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0045	0.0034	-0.0082	-0.0030	-0.0008	-0.0034
98	0.95827	0.0000	0.0000	0.0000	0.0383	0.0055	-0.0301	-0.0037	0.0083	-0.0121	-0.0017	-0.0009	0.0014
99	0.96815	0.0000	0.0000	0.0000	0.0358	0.0041	-0.0306	-0.0105	-0.0040	-0.0042	0.0004	-0.0055	-0.0003
100	0.98046	0.0000	0.0000	0.0000	0.0318	0.0111	-0.0253	-0.0075	-0.0019	-0.0029	0.0011	-0.0026	0.0001
101	0.00000	0.0174	-0.0169	0.0151	0.0321	0.0148	-0.0140	-0.0027	0.0167	-0.0046	0.0003	-0.0027	-0.0003
102	0.00971	0.0202	-0.0097	0.0179	0.0255	0.0124	-0.0130	-0.0040	-0.0132	-0.0029	0.0032	0.0009	-0.0014
103	0.01959	0.0202	-0.0061	0.0128	0.0248	0.0147	-0.0125	-0.0100	0.0136	-0.0113	-0.0012	-0.0056	-0.0039
104	0.02962	0.0209	0.0058	0.0175	0.0221	0.0103	-0.0120	-0.0015	-0.0072	-0.0249	0.0046	-0.0048	-0.0013
105	1.03571	0.0000	0.0000	0.0000	0.0276	0.0024	-0.0126	-0.0005	0.0065	-0.0207	0.0008	-0.0112	0.0020
106	0.05010	0.0120	0.0040	0.0245	0.0000	0.0000	0.0000	-0.0012	0.0116	-0.0142	-0.0020	-0.0098	-0.0035
107	0.05980	-0.0002	0.0110	0.0167	0.0284	-0.0204	-0.0176	0.0004	0.0181	-0.0114	-0.0043	-0.0104	-0.0018
108	0.06983	-0.0009	0.0134	0.0201	0.0000	0.0000	0.0000	0.0033	0.0152	-0.0106	-0.0028	-0.0075	-0.0023
109	0.07990	-0.0060	0.0100	0.0132	0.0317	-0.0297	-0.0189	-0.0010	0.0226	-0.0158	-0.0007	-0.0076	-0.0027
110	0.08981	-0.0061	0.0131	0.0238	0.0262	-0.0296	-0.0182	0.0097	0.0109	-0.0155	-0.0030	-0.0091	0.0011
111	0.09989	-0.0113	0.0088	0.0204	0.0164	-0.0382	-0.0176	0.0060	0.0092	-0.0162	0.0029	-0.0093	-0.0007
112	0.10995	-0.0140	0.0252	0.0176	0.0050	-0.0483	-0.0112	0.0066	0.0089	-0.0147	-0.0015	-0.0050	0.0002
113	0.12007	-0.0147	0.0305	0.0084	0.0075	-0.0452	-0.0087	0.0064	0.0050	-0.0051	-0.0008	-0.0051	-0.0003
114	0.13012	-0.0041	0.0297	0.0139	0.0077	-0.0559	-0.0048	0.0049	0.0114	0.0035	-0.0009	-0.0030	0.0020
115	0.14027	-0.0067	0.0131	0.0049	0.0017	-0.0541	-0.0060	0.0041	0.0140	0.0077	-0.0017	-0.0096	0.0016
116	0.15027	-0.0055	0.0224	0.0093	0.0039	-0.0577	0.0015	0.0071	0.0230	0.0184	-0.0024	-0.0046	0.0010
117	0.16029	-0.0108	0.0258	0.0019	0.0000	0.0000	0.0000	0.0052	0.0059	0.0241	-0.0010	-0.0084	0.0013
118	0.17000	-0.0089	0.0275	-0.0031	0.0068	-0.0537	0.0054	-0.0018	0.0266	0.0257	0.0011	-0.0042	0.0023
119	0.18012	-0.0072	0.0197	-0.0052	0.0054	-0.0685	0.0041	0.0039	0.0148	0.0263	0.0018	-0.0065	0.0004
120	0.19017	-0.0085	0.0104	-0.0088	0.0040	-0.0714	0.0014	0.0024	0.0141	0.0194	-0.0033	-0.0116	-0.0015
121	0.20008	0.0004	0.0109	-0.0095	0.0015	-0.0719	0.0087	0.0039	0.0036	-0.0011	-0.0025	-0.0036	-0.0029
122	0.20974	-0.0000	0.0150	-0.0105	0.0064	-0.0744	0.0089	0.0003	0.0036	-0.0043	-0.0005	-0.0080	0.0004
123	0.21982	0.0015	0.0133	-0.0078	0.0039	-0.0737	0.0097	0.0024	-0.0002	-0.0131	-0.0026	-0.0036	-0.0017
124	0.23014	-0.0011	0.0166	-0.0118	0.0108	-0.0736	0.0142	0.0005	0.0107	-0.0112	-0.0041	-0.0058	0.0008
125	0.24034	0.0064	0.0239	-0.0128	0.0179	-0.0764	0.0122	-0.0003	0.0092	-0.0048	0.0002	-0.0073	0.0011
126	0.25022	0.0008	0.0300	-0.0140	0.0000	0.0000	0.0000	-0.0126	0.0153	-0.0023	-0.0012	-0.0066	-0.0038
127	0.26026	0.0031	0.0287	-0.0214	0.0231	-0.0762	0.0172	-0.0082	0.0168	-0.0018	0.0001	-0.0079	0.0015
128	0.27027	0.0001	0.0189	-0.0201	0.0000	0.0000	0.0000	-0.0033	0.0111	-0.0049	-0.0006	-0.0102	-0.0011
129	0.28031	0.0024	0.0126	-0.0245	0.0253	-0.0757	0.0178	-0.0071	0.0063	-0.0023	0.0001	-0.0028	0.0041
130	0.29041	0.0016	0.0064	-0.0260	0.0258	-0.0737	0.0226	-0.0014	0.0022	-0.0024	0.0052	-0.0059	-0.0007
131	0.30045	0.0001	0.0039	-0.0225	0.0251	-0.0678	0.0194	0.0036	0.0017	0.0039	0.0015	-0.0050	0.0044
132	0.30972	-0.0070	0.0086	-0.0235	0.0299	-0.0661	0.0229	-0.0001	0.0028	0.0043	-0.0058	-0.0093	0.0031
133	0.31964	-0.0054	0.0067	-0.0286	0.0281	-0.0628	0.0247	-0.0051	0.0052	-0.0003	-0.0029	-0.0078	0.0011
134	0.33046	-0.0069	-0.0003	-0.0279	0.0227	-0.0564	0.0242	-0.0066	0.0047	-0.0034	-0.0057	-0.0063	-0.0018
135	0.34063	-0.0060	0.0014	-0.0344	0.0176	-0.0512	0.0231	-0.0015	0.0047	-0.0071	0.0008	-0.0070	-0.0008
136	0.35046	-0.0111	0.0047	-0.0344	0.0187	-0.0488	0.0196	-0.0009	0.0011	-0.0072	0.0015	-0.0069	0.0008
137	0.36056	-0.0149	0.0007	-0.0321	0.0153	-0.0432	0.0189	0.0005	-0.0068	-0.0109	-0.0006	-0.0032	-0.0007
138	0.37062	-0.0136	-0.0049	-0.0303	0.0000	0.0000	0.0000	-0.0003	-0.0088	-0.0103	-0.0036	-0.0083	-0.0028
139	0.38061	-0.0144	-0.0060	-0.0284	0.0185	-0.0462	0.0132	0.0031	-0.0168	-0.0095	-0.0036	-0.0090	0.0002
140	0.39059	-0.0147	-0.0122	-0.0257	0.0150	-0.0425	0.0131	-0.0003	-0.0029	-0.0069	-0.0029	-0.0047	0.0002
141	0.40056	-0.0106	-0.0164	-0.0235	0.0194	-0.0371	0.0131	-0.0038	0.0067	-0.0034	-0.0043	-0.0033	0.0016
142	0.41061	-0.0087	-0.0234	-0.0248	0.0223	-0.0353	0.0146	-0.0032	-0.0029	-0.0091	-0.0036	-0.0049	-0.0013
143	0.42080	-0.0067	-0.0238	-0.0225	0.0208	-0.0303	0.0116	-0.0031	0.0029	-0.0048	0.0022	-0.0058	-0.0020
144	0.43077	-0.0069	-0.0199	-0.0217	0.0140	-0.0158	0.0155	-0.0052	0.0066	-0.0035	-0.0021	-0.0015	0.0001
145	0.44118	-0.0079	-0.0203	-0.0186	0.0140	-0.0136	0.0109	0.0014	0.0049	-0.0019	0.0015	-0.0038	-0.0043
146	0.45081	-0.0082	-0.0213	-0.0168	0.0145	-0.0127	0.0114	-0.0044	0.0079	0.0009	-0.0022	-0.0001	0.0021
147	0.46092	-0.0091	-0.0158	-0.0164	0.0000	0.0000	0.0000	-0.0007	0.0120	-0.0034	-0.0036	-0.0053	0.0006
148	0.47087	-0.0057	-0.0182	-0.0166	0.0123	-0.0096	0.0082	-0.0050	0.0150	-0.0020	0.0014	-0.0090	0.0014
149	0.48090	-0.0089	-0.0197	-0.0124	0.0144	-0.0057	0.0080	-0.0080	0.0084	-0.0077	-0.0014	-0.0070	-0.0061
150	0.49094	-0.0055	-0.0183	-0.0096	0.0077	-0.0019	0.0075	-0.0036	0.0105	-0.0091	0.0016	-0.0005	-0.0034
151	0.50097	-0.0080	-0.0226	-0.0053	0.0077	0.0026	0.0044	-0.0022	0.0091	-0.0075	0.0015	-0.0050	-0.0013
152	0.51099	-0.0053	-0.0210	-0.0002	0.0024	0.0005	0.0077	-0.0023	0.0049	-0.0074	0.0007	-0.0058	0.0000
153	0.52098	-0.0089	-0.0186	-0.0062	0.0015	0.0100	0.0125	-0.0044	0.0066	-0.0103	0.0000	0.0000	0.0000
154	1.52376	0.0000	0.0000	0.0000	-0.0034	0.0245	0.0047	0.0012	0.0024	-0.0050	0.0014	-0.0067	0.0019
155	1.53598	0.0000	0.0000	0.0000	-0.0050	0.0275	0.0082	-0.0046	0.0063	-0.0022	-0.0030	-0.0046	0.0075
156	0.54749	-0.0034	-0.0127	0.0038	-0.0049	0.0325	0.0015	-0.0032	0.0028	-0.0049	-0.0014	-0.0019	-0.0007
157	0.56104	-0.0020	-0.0152	0.0066	0.0000	0.0000	0.0000	-0.0032	0.0037	-0.0042	-0.0028	-0.0005	-0.0030
158	0.57109	0.0046	-0.0134	0.0073	-0.0042	0.0361	0.0021	-0.0004	0.0016	-0.0054	0.0000	0.0000	0.0000
159	0.58112	0.0008	-0.0179	0.0129	-0.0058	0.0361	0.0078	0.0003	-0.0012	-0.0060	-0.0029	-0.0101	-0.0001
160	0.59114	-0.0014	-0.0180	0.0169	-0.0057	0.0361	0.0062	0.0010	0.0003	-0.0095	0.0022	-0.0044	-0.0004
161	0.60118	-0.0055	-0.0101	0.0179	-0.0174	0.0396	0.0086	-0.0041	0.0027	-0.0036	0.0000	0.0000	0.0000
162	0.61123	-0.0070	-0.0167	0.0191	-0.0180	0.0387	0.0040	-0.0005	0.0013	-0.0064	0.0008	-0.0023	-0.0014
163	0.62125	-0.0111	-0.0153	0.0164	-0.0173	0.0435	0.0097	0.0031	-0.0024	-0.0076	0.0000	0.0000	0.0000
164	0.63141	-0.0124	-0.0182	0.0138	-0.0205	0.0492	0.0055	0.0018	0.0057	-0.0047	-0.0014	-0.0037	0.0019
165	0.64133	-0.0069	-0.0110	0.0133	-0.0217	0.0500	0.0053	0.0027	0.0144	-0.0047	0.0000	0.0000	0.0000
166	0.65135	-0.0017	-0.0125	0.0195	-0.0192	0.0565	0.0058	-0.0018	0.0122	-0.0046	-0.0014	-0.0022	0.0032
167	0.66140	-0.0022	-0.0138	0.0218	0.0000	0.0000	0.0000	-0.0011	0.0085	-0.0038	-0.0028	-0.0058	0.0015
168	0.67137	-0.0010	-0.0036	0.0232	-0.0204	0.0520	0.0113	-0.0026	0.0079	-0.0015	0.0000	0.0000	0.0000
169	0.68141	0.0030	-0.0042	0.0247	-0.0200	0.0566	0.0110	-0.0012	0.0079	0.0015	-0.0005	-0.0028	-0.0039
170	0.69146	-0.0032	-0.0025	0.0245	-0.0195	0.0553	0.0114	0.0024	0.0012	-0.0019	0.0000	0.0000	0.0000
171	0.70135	0.0047	-0.0025	0.0172	-0.0151	0.0560	0.0081	-0.0013	0.0014	0.0011	0.0031	-0.0076	0.0004
172	0.71150	0.0023	0.0035	0.0155	-0.0261	0.0542	0.0081	-0.0033	0.0108	-0.0054	0.0024	-0.0089	0.0002
173	0.72147	0.0007	0.0030	0.0116	-0.0232	0.0522	0.0085	-0.0026	0.0057	-0.0052	0.0000	0.0000	0.0000
174	0.73148	0.0041	0.0055	0.0135	-0.0200	0.0499	0.0044	0.0010	0.0049	-0.0029	-0.0041	-0.0094	-0.0008
175	0.74263	0.0070	0.0116	0.0110	-0.0171	0.0476	-0.0003	0.0025	0.0093	-0.0020	-0.0018	-0.0056	-0.0009
176	0.75211	0.0081	0.0047	0.0108	-0.0145	0.0460	-0.0045	-0.0012	0.0035	-0.0048	0.0019	-0.0031	0.0017
177	0.76166	0.0080	0.0116	0.0140	-0.0154	0.0428	-0.0065	0.0003	0.0085	-0.0040	0.0034	-0.0089	-0.0027
178	0.77167	0.0095	0.0126	0.0028	0.0000	0.0000	0.0000	-0.0055	0.0049	-0.0075	0.0000	0.0000	0.0000
179	0.78170	0.0122	0.0101	0.0084	-0.0170	0.0394	-0.0071	-0.0018	0.0100	-0.0059	-0.0025	-0.0123	-0.0007
180	0.79186	0.0078	0.0127	0.0015	-0.0143	0.0416	-0.0069	-0.0018	0.0078	-0.0058	0.0026	-0.0078	0.0055
181	0.80165	0.0032	0.0124	0.0025	-0.0107	0.0394	-0.0052	-0.0077	0.0072	-0.0050	0.0000	0.0000	0.0000
182	0.81182	0.0038	0.0148	-0.0036	-0.0078	0.0384	-0.0078	-0.0041	0.0079	-0.0035	-0.0002	-0.0093	0.0031
183	0.82100	-0.0008	0.0188	-0.0010	-0.0099	0.0337	-0.0106	-0.0012	0.0102	-0.0019	-0.0024	-0.0092	0.0051
184	0.83173	-0.0003	0.0211	0.0008	-0.0125	0.0263	-0.0176	-0.0012	0.0103	-0.0011	-0.0001	-0.0051	-0.0020
