FILE_VERSION	2.0.0
NO_OF_FRAMES	3515
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.853	1774431887.85320592
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
21	0.19036	0.0000	0.0000	0.0000	0.0003	0.0182	-0.0023	-0.0038	-0.0136	-0.0001	0.0035	0.0047	0.0008
22	0.20026	0.0000	0.0000	0.0000	0.0002	0.0164	-0.0039	-0.0017	-0.0123	-0.0038	0.0004	-0.0047	0.0052
23	0.21266	0.0000	0.0000	0.0000	-0.0078	0.0132	-0.0071	-0.0023	-0.0051	-0.0041	-0.0092	-0.0059	0.0107
24	0.22263	0.0000	0.0000	0.0000	-0.0124	0.0151	-0.0023	0.0013	-0.0061	-0.0027	-0.0026	-0.0009	0.0070
25	0.23520	0.0000	0.0000	0.0000	-0.0132	0.0096	-0.0047	-0.0046	-0.0048	-0.0058	0.0017	-0.0001	0.0062
26	0.24506	0.0000	0.0000	0.0000	-0.0131	0.0019	-0.0100	-0.0045	0.0023	-0.0052	-0.0034	0.0013	0.0031
27	0.25065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0047	-0.0068	-0.0102	-0.0008	-0.0044	0.0097
28	0.25878	0.0000	0.0000	0.0000	-0.0081	0.0094	-0.0079	0.0032	-0.0056	0.0021	-0.0029	-0.0058	0.0038
29	0.26795	0.0000	0.0000	0.0000	0.0014	0.0089	-0.0082	-0.0040	-0.0022	-0.0046	-0.0022	-0.0029	0.0022
30	0.27954	0.0000	0.0000	0.0000	0.0036	0.0134	-0.0055	-0.0041	-0.0011	0.0019	-0.0052	-0.0035	0.0035
31	0.29022	0.0000	0.0000	0.0000	-0.0006	0.0076	-0.0104	0.0018	0.0021	0.0069	0.0005	-0.0043	0.0007
32	0.30007	0.0000	0.0000	0.0000	-0.0011	0.0062	-0.0166	-0.0027	0.0004	0.0081	-0.0046	-0.0013	-0.0002
33	0.31027	0.0000	0.0000	0.0000	-0.0031	0.0062	-0.0199	-0.0049	-0.0022	0.0001	0.0004	0.0015	-0.0002
34	0.32116	0.0000	0.0000	0.0000	0.0051	-0.0004	-0.0222	-0.0042	-0.0056	-0.0058	-0.0027	0.0001	0.0048
35	0.33245	0.0000	0.0000	0.0000	0.0081	0.0046	-0.0210	-0.0028	-0.0061	-0.0058	-0.0042	0.0037	0.0061
36	0.34241	0.0000	0.0000	0.0000	0.0045	0.0080	-0.0185	-0.0035	-0.0043	-0.0059	0.0023	-0.0015	0.0005
37	0.35475	0.0000	0.0000	0.0000	-0.0043	0.0078	-0.0097	-0.0012	0.0009	-0.0103	0.0072	-0.0021	0.0064
38	0.36478	0.0000	0.0000	0.0000	-0.0040	0.0090	-0.0143	0.0009	-0.0018	-0.0102	0.0036	-0.0013	0.0034
39	0.37573	0.0000	0.0000	0.0000	-0.0045	0.0081	-0.0168	0.0045	0.0039	0.0085	0.0005	0.0011	0.0041
40	0.38573	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41	0.38819	0.0000	0.0000	0.0000	-0.0043	0.0020	-0.0193	-0.0027	0.0092	0.0025	-0.0017	0.0020	0.0011
42	0.39890	0.0000	0.0000	0.0000	-0.0018	-0.0086	-0.0204	-0.0065	0.0029	0.0017	0.0040	-0.0021	0.0050
43	0.41039	0.0000	0.0000	0.0000	-0.0053	-0.0095	-0.0200	-0.0052	-0.0034	0.0009	-0.0063	-0.0016	0.0055
44	0.41973	0.0000	0.0000	0.0000	0.0000	-0.0068	-0.0231	0.0022	0.0011	0.0023	-0.0099	-0.0028	-0.0003
45	0.43154	0.0000	0.0000	0.0000	-0.0013	-0.0071	-0.0212	-0.0037	0.0022	0.0036	-0.0035	-0.0033	0.0036
46	0.44158	0.0000	0.0000	0.0000	0.0074	-0.0029	-0.0176	-0.0015	0.0038	-0.0000	-0.0035	-0.0039	-0.0015
47	0.45379	0.0000	0.0000	0.0000	0.0084	-0.0111	-0.0214	-0.0044	0.0027	-0.0030	-0.0030	-0.0051	0.0082
48	0.46381	0.0000	0.0000	0.0000	0.0084	-0.0018	-0.0181	-0.0024	0.0001	0.0042	0.0010	0.0186	-0.0064
49	0.47583	0.0000	0.0000	0.0000	0.0035	-0.0070	-0.0199	-0.0045	0.0018	-0.0002	0.0073	0.0101	-0.0080
50	0.48150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0046	0.0014	0.0019	-0.0187	0.0003	0.0018
51	0.48862	0.0000	0.0000	0.0000	-0.0000	-0.0071	-0.0224	-0.0046	0.0040	0.0040	-0.0099	-0.0150	0.0143
52	0.49750	0.0000	0.0000	0.0000	-0.0050	-0.0073	-0.0206	-0.0096	0.0110	0.0059	-0.0119	-0.0344	0.0279
53	0.50973	0.0000	0.0000	0.0000	-0.0059	-0.0037	-0.0112	0.0013	0.0111	0.0045	0.0060	-0.0110	0.0052
54	0.51961	0.0000	0.0000	0.0000	-0.0065	-0.0016	-0.0158	-0.0060	0.0110	0.0065	-0.0066	-0.0121	0.0151
55	0.53180	0.0000	0.0000	0.0000	-0.0086	0.0049	-0.0159	-0.0032	0.0114	0.0057	0.0039	-0.0058	-0.0074
56	0.54168	0.0000	0.0000	0.0000	-0.0070	-0.0024	-0.0196	-0.0090	0.0105	-0.0003	-0.0056	-0.0018	-0.0061
57	0.55410	0.0000	0.0000	0.0000	-0.0136	-0.0024	-0.0199	-0.0041	0.0067	0.0047	-0.0011	0.0055	-0.0163
58	0.56403	0.0000	0.0000	0.0000	-0.0072	-0.0023	-0.0140	0.0017	0.0065	0.0039	0.0052	-0.0088	-0.0094
59	0.57415	0.0000	0.0000	0.0000	-0.0099	-0.0023	-0.0192	-0.0021	0.0050	0.0030	0.0022	0.0047	-0.0002
60	0.58164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	-0.0017	0.0021	-0.0008	-0.0052	-0.0038
61	0.58711	0.0000	0.0000	0.0000	-0.0094	-0.0036	-0.0141	-0.0067	-0.0015	0.0069	0.0079	0.0162	0.0040
62	0.59734	0.0000	0.0000	0.0000	0.0013	0.0076	-0.0094	-0.0061	-0.0023	0.0030	0.0072	0.0150	-0.0019
63	0.61001	0.0000	0.0000	0.0000	-0.0003	0.0042	-0.0094	-0.0024	0.0019	0.0042	0.0057	0.0169	-0.0019
64	0.61935	0.0000	0.0000	0.0000	-0.0033	0.0088	-0.0080	-0.0025	0.0025	0.0018	0.0079	0.0157	-0.0024
65	0.63201	0.0000	0.0000	0.0000	-0.0041	0.0047	-0.0094	0.0024	-0.0020	0.0081	0.0049	0.0118	-0.0067
66	0.64203	0.0000	0.0000	0.0000	-0.0058	0.0093	-0.0058	0.0002	-0.0021	0.0027	0.0077	0.0146	-0.0014
67	0.65443	0.0000	0.0000	0.0000	-0.0088	0.0051	-0.0029	-0.0007	-0.0072	0.0011	0.0076	0.0079	-0.0005
68	0.66444	0.0000	0.0000	0.0000	-0.0075	0.0060	-0.0006	-0.0021	-0.0045	-0.0064	-0.0026	0.0020	-0.0034
69	0.67468	0.0000	0.0000	0.0000	-0.0142	0.0082	0.0008	0.0042	-0.0076	0.0015	0.0078	0.0135	-0.0091
70	0.68193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	-0.0122	-0.0052	0.0165	0.0146	-0.0109
71	0.68716	0.0000	0.0000	0.0000	-0.0133	0.0111	-0.0034	0.0043	0.0021	-0.0055	0.0217	0.0194	-0.0155
72	0.69747	0.0000	0.0000	0.0000	-0.0141	0.0130	-0.0018	0.0055	-0.0091	-0.0040	0.0112	0.0114	-0.0099
73	0.70916	0.0000	0.0000	0.0000	-0.0148	0.0107	-0.0002	0.0041	-0.0073	-0.0064	0.0030	0.0020	-0.0049
74	0.72001	0.0000	0.0000	0.0000	-0.0120	0.0120	0.0057	0.0019	-0.0054	-0.0021	-0.0054	-0.0182	0.0016
75	0.73182	0.0000	0.0000	0.0000	-0.0148	0.0111	0.0050	0.0025	-0.0073	0.0022	-0.0122	-0.0244	0.0107
76	0.74169	0.0000	0.0000	0.0000	-0.0110	0.0087	0.0001	-0.0056	-0.0084	-0.0016	-0.0159	-0.0232	0.0182
77	0.75404	0.0000	0.0000	0.0000	-0.0065	0.0085	-0.0041	-0.0063	-0.0054	-0.0017	-0.0151	-0.0207	0.0176
78	0.76410	0.0000	0.0000	0.0000	-0.0116	0.0105	0.0008	-0.0005	-0.0061	0.0019	-0.0099	-0.0095	0.0184
79	0.77456	0.0000	0.0000	0.0000	-0.0034	0.0118	-0.0041	-0.0054	0.0028	0.0024	-0.0074	-0.0051	0.0076
80	0.78658	0.0000	0.0000	0.0000	0.0008	0.0124	0.0047	-0.0039	0.0065	0.0052	0.0015	0.0074	0.0012
81	0.79660	0.0000	0.0000	0.0000	-0.0012	0.0136	0.0008	-0.0010	0.0028	0.0001	0.0015	0.0047	0.0028
82	0.80233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0043	-0.0007	-0.0028	-0.0009	-0.0015
83	0.80847	0.0000	0.0000	0.0000	-0.0017	0.0163	-0.0022	-0.0048	-0.0005	-0.0014	-0.0015	-0.0107	0.0030
84	0.81914	0.0000	0.0000	0.0000	-0.0156	0.0177	0.0038	-0.0018	0.0055	0.0043	-0.0051	-0.0089	0.0056
85	0.82982	0.0000	0.0000	0.0000	-0.0095	0.0138	-0.0028	-0.0041	0.0020	0.0007	0.0016	-0.0006	0.0090
86	0.84162	0.0000	0.0000	0.0000	-0.0165	0.0041	-0.0067	0.0054	0.0019	0.0030	-0.0041	-0.0042	0.0007
87	0.85170	0.0000	0.0000	0.0000	-0.0105	0.0118	-0.0074	0.0010	0.0029	0.0051	-0.0026	-0.0012	-0.0009
88	0.86391	0.0000	0.0000	0.0000	-0.0111	0.0100	-0.0069	0.0032	0.0000	0.0009	-0.0025	0.0010	-0.0034
89	0.87399	0.0000	0.0000	0.0000	-0.0053	0.0133	0.0025	0.0002	-0.0005	0.0060	-0.0025	-0.0041	-0.0078
90	0.88234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0012	0.0019	0.0045	0.0010	-0.0061	0.0017
91	0.88660	0.0000	0.0000	0.0000	-0.0033	0.0093	-0.0006	-0.0069	0.0123	0.0043	0.0025	-0.0010	0.0038
92	0.89716	0.0000	0.0000	0.0000	-0.0065	0.0086	-0.0059	-0.0055	0.0095	0.0050	-0.0018	0.0011	-0.0007
93	0.90916	0.0000	0.0000	0.0000	-0.0047	0.0072	-0.0096	-0.0064	0.0032	0.0073	-0.0019	-0.0025	0.0044
94	0.91884	0.0000	0.0000	0.0000	0.0043	0.0036	-0.0052	0.0009	0.0003	0.0009	0.0019	0.0003	-0.0001
95	0.93128	0.0000	0.0000	0.0000	0.0009	0.0051	-0.0033	-0.0035	-0.0001	0.0023	-0.0040	-0.0062	0.0013
96	0.94127	0.0000	0.0000	0.0000	0.0012	0.0036	-0.0027	-0.0021	0.0045	0.0066	-0.0048	-0.0076	0.0004
97	0.95318	0.0000	0.0000	0.0000	-0.0043	0.0022	-0.0031	0.0001	0.0032	0.0009	-0.0011	0.0011	0.0024
98	0.96394	0.0000	0.0000	0.0000	-0.0017	0.0015	-0.0068	0.0037	0.0027	0.0009	-0.0033	-0.0055	0.0009
99	0.97397	0.0000	0.0000	0.0000	-0.0036	-0.0014	-0.0042	-0.0023	-0.0056	0.0025	-0.0011	-0.0025	0.0051
100	0.98541	0.0000	0.0000	0.0000	-0.0068	-0.0058	-0.0081	0.0000	0.0034	0.0039	0.0002	-0.0083	0.0094
101	0.00000	-0.0055	-0.0257	0.0089	-0.0013	-0.0115	0.0027	-0.0015	0.0059	0.0104	-0.0026	-0.0090	0.0042
102	0.00947	-0.0044	-0.0281	0.0001	0.0000	0.0000	0.0000	0.0043	0.0031	0.0083	0.0004	-0.0040	0.0025
103	0.01952	-0.0010	-0.0137	-0.0001	-0.0079	-0.0108	-0.0107	-0.0044	0.0057	0.0016	0.0020	-0.0055	-0.0041
104	0.02971	0.0058	-0.0111	-0.0045	-0.0055	-0.0130	-0.0107	-0.0009	0.0015	0.0031	-0.0025	-0.0047	0.0009
105	0.03944	-0.0106	-0.0110	-0.0144	0.0007	-0.0165	-0.0143	-0.0023	0.0063	0.0008	-0.0010	-0.0055	-0.0014
106	0.04965	-0.0069	-0.0148	-0.0122	0.0045	-0.0077	-0.0092	0.0027	0.0007	-0.0005	-0.0003	-0.0040	0.0058
107	0.05944	-0.0270	-0.0203	-0.0207	0.0098	-0.0060	-0.0070	-0.0024	0.0064	0.0073	0.0039	-0.0084	0.0088
108	0.06959	-0.0314	-0.0239	-0.0196	0.0084	-0.0072	-0.0006	-0.0016	0.0134	-0.0016	0.0011	-0.0055	0.0050
109	0.07968	-0.0240	-0.0277	-0.0219	0.0058	-0.0112	-0.0065	-0.0106	0.0054	0.0070	0.0004	-0.0077	0.0041
110	0.08955	-0.0140	-0.0322	-0.0126	0.0058	-0.0114	-0.0030	-0.0077	0.0052	0.0048	-0.0053	0.0002	0.0001
111	0.09953	-0.0160	-0.0219	-0.0074	-0.0050	-0.0123	-0.0027	-0.0004	0.0152	0.0083	-0.0038	-0.0037	-0.0065
112	0.10953	-0.0016	-0.0153	0.0060	-0.0049	-0.0140	-0.0027	-0.0005	0.0116	0.0125	-0.0017	-0.0059	0.0000
113	0.11958	-0.0023	-0.0099	0.0089	-0.0056	-0.0141	-0.0006	-0.0007	0.0058	0.0074	0.0012	0.0012	0.0027
114	0.12971	0.0049	-0.0096	0.0099	-0.0164	-0.0172	-0.0032	0.0064	0.0028	0.0109	0.0048	-0.0035	-0.0017
115	0.13980	-0.0025	-0.0192	0.0063	-0.0061	-0.0115	-0.0045	-0.0016	0.0051	0.0056	0.0025	-0.0051	0.0069
116	0.14972	-0.0052	-0.0244	-0.0080	-0.0038	-0.0166	-0.0053	0.0003	-0.0021	0.0127	-0.0019	-0.0030	0.0110
117	0.15966	0.0021	-0.0325	-0.0177	0.0026	-0.0144	0.0013	0.0046	-0.0029	0.0045	-0.0047	-0.0004	0.0049
118	0.17026	0.0001	-0.0280	-0.0219	-0.0038	-0.0108	-0.0034	-0.0021	0.0002	0.0079	-0.0062	-0.0028	0.0027
119	0.17987	-0.0046	-0.0453	-0.0223	-0.0016	-0.0100	-0.0043	0.0051	-0.0029	-0.0016	-0.0026	-0.0081	0.0026
120	0.18995	-0.0089	-0.0345	-0.0180	-0.0024	-0.0105	-0.0038	0.0049	-0.0095	-0.0024	-0.0003	0.0010	-0.0049
121	0.20101	0.0010	-0.0349	-0.0099	0.0055	-0.0042	-0.0011	0.0099	-0.0068	-0.0070	0.0012	0.0015	-0.0050
122	0.21101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
123	0.21988	-0.0028	-0.0282	-0.0006	0.0040	0.0012	-0.0021	0.0004	-0.0127	-0.0245	-0.0011	-0.0017	-0.0010
124	0.22985	0.0079	-0.0225	0.0074	0.0011	0.0008	-0.0082	0.0306	-0.0355	-0.1283	-0.0019	0.0004	0.0010
125	0.24002	0.0080	-0.0174	0.0029	0.0039	-0.0060	-0.0068	0.0056	-0.0387	-0.0175	-0.0012	-0.0071	0.0024
126	0.25008	0.0064	-0.0200	0.0036	0.0001	-0.0048	-0.0065	-0.0080	-0.0200	0.0013	-0.0019	-0.0051	0.0014
127	0.25956	0.0057	-0.0270	-0.0071	-0.0079	-0.0044	-0.0112	-0.0105	0.0189	0.0353	-0.0011	-0.0018	-0.0047
128	0.26971	0.0005	-0.0388	-0.0140	-0.0088	-0.0061	-0.0121	-0.0017	0.0105	0.0220	-0.0028	-0.0065	0.0074
129	0.27966	-0.0058	-0.0326	-0.0188	-0.0023	-0.0043	-0.0128	-0.0083	0.0099	0.0237	0.0000	0.0000	0.0000
130	0.29001	-0.0023	-0.0373	-0.0125	-0.0024	-0.0025	-0.0150	-0.0032	0.0069	0.0219	-0.0020	0.0018	0.0057
131	0.29969	-0.0007	-0.0277	-0.0137	-0.0035	0.0042	-0.0115	-0.0041	-0.0032	0.0127	0.0053	0.0021	0.0014
132	0.30984	-0.0098	-0.0093	-0.0190	0.0000	0.0000	0.0000	-0.0076	0.0041	0.0033	0.0005	0.0198	-0.0092
133	0.32001	0.0241	-0.0141	-0.0066	-0.0104	0.0090	-0.0059	-0.0061	0.0064	0.0041	0.0060	0.0120	-0.0016
134	0.32973	-0.0066	-0.0128	-0.0041	-0.0082	0.0030	-0.0145	-0.0060	0.0102	0.0012	-0.0034	0.0164	-0.0119
135	0.33974	0.0035	-0.0107	-0.0046	-0.0134	0.0064	-0.0190	-0.0094	0.0266	0.0075	0.0026	0.0046	0.0045
136	0.34972	0.0108	-0.0048	-0.0021	-0.0114	0.0012	-0.0211	-0.0103	0.0256	0.0089	-0.0021	-0.0158	0.0054
137	0.35950	0.0174	-0.0069	-0.0069	-0.0189	0.0018	-0.0235	-0.0078	0.0074	0.0075	-0.0036	-0.0132	0.0117
138	0.36948	0.0216	-0.0160	-0.0122	-0.0178	-0.0063	-0.0183	-0.0072	0.0061	0.0097	-0.0079	-0.0091	0.0076
139	0.38004	0.0294	-0.0258	-0.0086	-0.0186	-0.0014	-0.0262	-0.0058	0.0048	0.0024	-0.0028	-0.0099	0.0075
140	0.38988	0.0250	-0.0230	-0.0010	-0.0138	0.0028	-0.0238	0.0004	-0.0036	0.0024	-0.0011	-0.0064	-0.0023
141	0.39991	0.0270	-0.0256	0.0061	-0.0155	0.0062	-0.0230	-0.0093	-0.0088	-0.0020	0.0003	-0.0084	0.0005
142	0.40991	0.0167	-0.0193	0.0239	-0.0142	0.0051	-0.0250	-0.0042	-0.0004	-0.0028	0.0010	-0.0061	0.0011
143	0.41994	0.0190	0.0029	-0.0020	-0.0215	0.0069	-0.0286	0.0000	-0.0008	-0.0086	-0.0010	-0.0024	-0.0005
144	0.43020	0.0176	0.0242	-0.0221	-0.0181	0.0072	-0.0283	0.0025	-0.0178	-0.0193	0.0020	-0.0031	-0.0056
145	0.43995	0.0196	0.0265	-0.0469	-0.0102	0.0068	-0.0293	0.0061	-0.0137	-0.0163	0.0019	-0.0028	0.0030
146	0.45058	0.0237	0.0067	-0.0408	-0.0177	0.0106	-0.0284	0.0079	-0.0286	-0.0196	0.0005	-0.0049	-0.0000
147	0.46060	0.0343	-0.0137	-0.0307	-0.0172	0.0079	-0.0280	0.0093	-0.0248	-0.0194	-0.0025	-0.0046	0.0049
148	0.46996	0.0289	-0.0256	-0.0151	-0.0137	0.0088	-0.0261	0.0098	-0.0239	-0.0069	0.0013	0.0007	0.0025
149	0.48018	0.0223	-0.0296	-0.0062	-0.0175	0.0118	-0.0265	0.0083	-0.0240	-0.0052	0.0020	-0.0033	0.0069
150	0.49005	0.0172	-0.0314	0.0057	-0.0084	0.0148	-0.0258	0.0047	-0.0155	0.0066	-0.0015	-0.0016	-0.0013
151	0.50005	0.0087	-0.0196	0.0152	0.0000	0.0000	0.0000	0.0012	-0.0029	0.0089	-0.0014	-0.0049	-0.0012
152	0.50999	0.0054	-0.0139	0.0097	-0.0102	0.0206	-0.0188	0.0020	0.0037	0.0177	-0.0013	-0.0038	-0.0063
153	0.52085	-0.0050	-0.0096	0.0049	-0.0053	0.0183	-0.0203	-0.0030	0.0073	0.0215	-0.0064	-0.0020	0.0050
154	0.53108	0.0008	0.0010	-0.0082	0.0000	0.0000	0.0000	-0.0028	0.0136	0.0188	0.0000	0.0000	0.0000
155	0.54005	0.0011	-0.0160	-0.0240	0.0033	0.0154	-0.0201	-0.0014	0.0037	0.0069	-0.0040	0.0057	0.0011
156	0.55085	-0.0008	-0.0283	-0.0334	0.0052	0.0219	-0.0172	0.0022	-0.0010	0.0036	-0.0018	0.0025	0.0054
157	0.56087	-0.0026	-0.0261	-0.0357	-0.0001	0.0094	-0.0122	-0.0014	-0.0034	0.0040	-0.0010	0.0037	0.0074
158	0.57012	-0.0098	-0.0282	-0.0295	0.0027	0.0208	-0.0100	0.0031	-0.0011	0.0007	0.0027	0.0064	0.0072
159	0.58023	-0.0119	-0.0289	-0.0204	-0.0004	0.0179	-0.0077	0.0046	-0.0045	-0.0011	0.0015	0.0076	0.0019
160	0.58999	-0.0119	-0.0247	-0.0100	0.0000	0.0000	0.0000	0.0026	0.0037	0.0064	0.0032	0.0065	-0.0093
161	0.60031	-0.0095	-0.0191	-0.0092	-0.0051	0.0204	0.0073	-0.0023	0.0076	0.0030	-0.0012	0.0065	0.0013
162	0.61012	-0.0124	-0.0206	-0.0070	-0.0087	0.0191	0.0086	-0.0044	0.0054	0.0003	-0.0048	0.0064	0.0031
163	0.62019	-0.0049	-0.0085	-0.0063	-0.0110	0.0128	0.0135	-0.0051	0.0005	-0.0030	-0.0062	0.0042	0.0050
164	0.63039	-0.0013	-0.0086	-0.0013	-0.0079	0.0129	0.0098	-0.0057	0.0028	-0.0027	-0.0033	-0.0046	0.0086
165	0.64135	-0.0056	-0.0100	-0.0037	-0.0070	0.0109	0.0076	-0.0021	-0.0030	-0.0023	-0.0060	-0.0040	0.0046
166	0.65027	-0.0049	-0.0187	-0.0109	-0.0129	0.0184	0.0102	0.0024	-0.0014	0.0024	-0.0006	0.0022	-0.0058
167	0.66020	0.0023	-0.0333	-0.0166	-0.0092	0.0136	0.0095	0.0047	0.0023	0.0048	0.0038	-0.0008	-0.0029
168	0.67009	0.0122	-0.0449	-0.0083	-0.0119	0.0114	0.0053	0.0026	0.0002	0.0022	0.0031	0.0014	0.0034
169	0.68115	0.0188	-0.0319	0.0010	-0.0155	0.0038	0.0041	-0.0025	-0.0041	0.0046	0.0018	0.0042	0.0002
170	0.69122	0.0270	-0.0169	0.0068	0.0000	0.0000	0.0000	0.0006	-0.0034	0.0020	0.0004	-0.0032	-0.0028
171	0.70135	0.0206	-0.0127	0.0081	-0.0103	-0.0046	0.0018	-0.0058	-0.0019	0.0008	-0.0009	-0.0003	-0.0001
172	0.71185	0.0032	-0.0200	0.0001	0.0000	0.0000	0.0000	0.0046	0.0023	0.0012	-0.0024	-0.0082	0.0043
173	0.72139	0.0028	-0.0204	-0.0083	-0.0095	-0.0041	0.0026	-0.0061	0.0148	0.0055	-0.0001	0.0004	0.0034
174	0.73133	0.0028	-0.0285	0.0003	-0.0072	-0.0029	0.0006	-0.0053	0.0112	0.0036	-0.0006	0.0062	0.0010
175	0.74143	0.0079	-0.0353	0.0030	-0.0034	0.0013	-0.0022	0.0000	0.0000	0.0000	-0.0005	-0.0011	-0.0012
176	0.75132	0.0061	-0.0293	-0.0041	0.0033	0.0033	-0.0056	-0.0065	0.0172	0.0017	-0.0019	0.0026	0.0038
177	0.76145	-0.0006	-0.0178	-0.0173	0.0049	0.0053	-0.0106	-0.0058	0.0088	0.0034	0.0047	-0.0004	0.0039
178	0.77128	-0.0039	-0.0080	-0.0189	-0.0031	0.0006	-0.0064	-0.0036	0.0090	0.0043	-0.0004	-0.0076	0.0046
179	0.78161	-0.0042	-0.0029	-0.0316	0.0008	0.0040	-0.0128	-0.0094	0.0073	0.0044	-0.0008	-0.0011	-0.0014
180	0.79152	-0.0032	0.0139	-0.0241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0002	0.0008
181	0.80149	0.0007	0.0196	-0.0328	0.0023	0.0002	-0.0105	-0.0057	0.0016	-0.0018	-0.0030	0.0018	0.0117
182	0.81150	0.0053	0.0023	-0.0255	0.0002	-0.0023	-0.0126	0.0000	0.0000	0.0000	0.0007	0.0017	0.0102
183	0.82180	0.0047	-0.0170	-0.0178	-0.0017	-0.0027	-0.0169	0.0009	-0.0020	-0.0043	0.0002	0.0045	0.0066
184	0.83182	0.0010	-0.0296	0.0029	-0.0089	-0.0074	-0.0169	0.0000	0.0000	0.0000	0.0047	0.0095	0.0045
