FILE_VERSION	2.0.0
NO_OF_FRAMES	3499
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.482	1774431887.48245406
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
14	0.11635	0.0000	0.0000	0.0000	-0.0063	0.0189	-0.0087	0.0226	0.0284	-0.0160	0.0000	0.0000	0.0000
15	0.12731	0.0000	0.0000	0.0000	-0.0119	0.0117	-0.0058	0.0130	0.0237	-0.0230	0.2565	0.0328	0.1420
16	0.13728	0.0000	0.0000	0.0000	-0.0143	0.0051	-0.0130	-0.0129	0.0441	-0.0138	0.0000	0.0000	0.0000
17	0.15023	0.0000	0.0000	0.0000	-0.0112	0.0006	-0.0120	-0.0080	0.0298	-0.0186	0.2316	0.0312	0.1111
18	0.16010	0.0000	0.0000	0.0000	-0.0094	-0.0054	-0.0096	-0.0194	0.0147	-0.0010	0.0000	0.0000	0.0000
19	0.17022	0.0000	0.0000	0.0000	-0.0061	-0.0073	-0.0100	-0.0028	0.0065	0.0022	0.2066	0.0192	0.1197
20	0.18274	0.0000	0.0000	0.0000	0.0016	0.0008	-0.0096	0.0044	0.0074	0.0162	0.2039	0.0324	0.1201
21	0.19275	0.0000	0.0000	0.0000	0.0004	0.0071	-0.0101	-0.0122	0.0224	0.0205	0.1911	0.0378	0.0631
22	0.19705	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0206	0.0557	0.0335	0.0000	0.0000	0.0000
23	0.20515	0.0000	0.0000	0.0000	-0.0006	0.0162	-0.0049	-0.0386	0.0812	0.0517	0.1926	-0.0855	0.0249
24	0.21631	0.0000	0.0000	0.0000	-0.0052	0.0210	-0.0013	-0.0178	0.0724	0.0432	0.0000	0.0000	0.0000
25	0.22730	0.0000	0.0000	0.0000	-0.0133	0.0242	-0.0021	-0.0110	0.0561	0.0358	0.1834	-0.1401	0.0705
26	0.23736	0.0000	0.0000	0.0000	-0.0164	0.0260	-0.0006	-0.0183	0.0402	0.0286	0.0000	0.0000	0.0000
27	0.25008	0.0000	0.0000	0.0000	-0.0194	0.0344	-0.0020	-0.0096	0.0056	-0.0129	0.1854	-0.1893	0.0578
28	0.25999	0.0000	0.0000	0.0000	-0.0167	0.0385	-0.0003	-0.0170	-0.0136	-0.0219	0.2211	-0.1980	-0.0393
29	0.26711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0108	-0.0286	-0.0496	0.2905	-0.1148	-0.0395
30	0.27317	0.0000	0.0000	0.0000	-0.0152	0.0412	-0.0038	0.0247	-0.0438	-0.0521	0.2920	-0.1364	-0.0542
31	0.28712	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0193	-0.0198	-0.0214	0.0000	0.0000	0.0000
32	0.29414	0.0000	0.0000	0.0000	-0.0180	0.0247	-0.0025	0.0372	-0.0690	-0.0501	0.1787	-0.0380	0.2102
33	0.30722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0322	-0.0329	-0.0168	0.0000	0.0000	0.0000
34	0.31459	0.0000	0.0000	0.0000	-0.0233	0.0276	-0.0046	0.0220	-0.0229	-0.0313	0.1250	0.0780	0.3404
35	0.32739	0.0000	0.0000	0.0000	-0.0243	0.0232	-0.0043	0.0352	-0.0447	-0.0413	0.1296	0.1121	0.4286
36	0.33741	0.0000	0.0000	0.0000	-0.0185	0.0230	-0.0112	0.0081	-0.0068	0.0097	0.1141	0.1988	0.4572
37	0.34862	0.0000	0.0000	0.0000	-0.0245	0.0227	-0.0090	0.0008	-0.0079	-0.0449	0.1334	0.2899	0.3994
38	0.35968	0.0000	0.0000	0.0000	-0.0143	0.0280	-0.0115	-0.0016	-0.0084	0.0248	0.1286	0.1331	0.3493
39	0.36978	0.0000	0.0000	0.0000	-0.0123	0.0375	-0.0077	0.0140	0.0031	-0.0399	0.0000	0.0000	0.0000
40	0.38267	0.0000	0.0000	0.0000	-0.0131	0.0433	-0.0047	-0.0006	0.0108	0.0332	0.0815	0.0658	0.3092
41	0.39287	0.0000	0.0000	0.0000	-0.0095	0.0511	-0.0016	0.0112	0.0129	-0.0206	0.0339	0.0420	0.2998
42	0.39354	0.0000	0.0000	0.0000	-0.0112	0.0567	0.0065	-0.0031	0.0340	0.0449	0.0379	0.0560	0.2350
43	0.40532	0.0000	0.0000	0.0000	-0.0183	0.0608	0.0028	-0.0119	-0.0109	0.0121	0.0475	0.0978	0.1684
44	0.41712	0.0000	0.0000	0.0000	-0.0196	0.0685	-0.0020	-0.0006	-0.0277	-0.0041	0.0688	0.0604	0.0681
45	0.42711	0.0000	0.0000	0.0000	-0.0234	0.0677	0.0004	-0.0076	-0.0479	-0.0112	-0.0534	-0.0532	0.1097
46	0.44005	0.0000	0.0000	0.0000	-0.0306	0.0690	-0.0038	-0.0094	-0.0149	-0.0021	-0.1133	-0.1003	0.0782
47	0.44961	0.0000	0.0000	0.0000	-0.0278	0.0749	-0.0033	-0.0134	0.0127	0.0046	-0.0862	0.0441	0.0257
48	0.46273	0.0000	0.0000	0.0000	-0.0302	0.0722	-0.0021	-0.0044	-0.0200	-0.0062	-0.1623	0.0713	0.0721
49	0.47259	0.0000	0.0000	0.0000	-0.0247	0.0812	0.0050	0.0025	-0.0014	0.0128	-0.1880	-0.0258	0.0298
50	0.47343	0.0000	0.0000	0.0000	-0.0249	0.0866	0.0048	0.0019	-0.0096	-0.0123	-0.1820	-0.0974	-0.0421
51	0.48598	0.0000	0.0000	0.0000	-0.0272	0.0856	-0.0006	0.0027	-0.0067	-0.0057	-0.2009	-0.1091	0.0091
52	0.49528	0.0000	0.0000	0.0000	-0.0319	0.0921	0.0004	-0.0000	-0.0121	-0.0215	-0.1781	-0.0584	-0.0362
53	0.50701	0.0000	0.0000	0.0000	-0.0379	0.0928	-0.0009	0.0019	0.0065	-0.0108	-0.1391	-0.0225	-0.0245
54	0.51706	0.0000	0.0000	0.0000	-0.0360	0.0936	-0.0005	-0.0095	0.0114	-0.0030	-0.1415	-0.0122	0.0329
55	0.52940	0.0000	0.0000	0.0000	-0.0335	0.0975	0.0012	-0.0038	-0.0075	-0.0078	-0.1649	-0.0262	0.0603
56	0.53994	0.0000	0.0000	0.0000	-0.0215	0.0934	0.0031	-0.0143	0.0096	0.0020	-0.0962	0.0285	-0.0159
57	0.55273	0.0000	0.0000	0.0000	-0.0146	0.0931	0.0055	-0.0056	-0.0089	0.0029	0.0000	0.0000	0.0000
58	0.56266	0.0000	0.0000	0.0000	-0.0061	0.0927	0.0042	0.0102	-0.0385	-0.0097	-0.0832	0.0149	-0.0390
59	0.56315	0.0000	0.0000	0.0000	0.0066	0.0923	0.0062	-0.0030	-0.0523	-0.0047	-0.1012	0.0450	-0.0977
60	0.57754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0071	-0.0460	0.0139	-0.2072	-0.0322	-0.1043
61	0.58366	0.0000	0.0000	0.0000	0.0219	0.0834	0.0025	-0.0287	-0.0115	0.0202	-0.2501	0.0152	-0.1143
62	0.59680	0.0000	0.0000	0.0000	0.0301	0.0779	-0.0008	-0.0274	-0.0456	0.0134	-0.2435	0.0881	-0.1221
63	0.60748	0.0000	0.0000	0.0000	0.0421	0.0714	-0.0106	-0.0094	-0.0622	-0.0157	-0.2664	0.0858	-0.1286
64	0.61921	0.0000	0.0000	0.0000	0.0483	0.0739	-0.0150	-0.0263	-0.0569	0.0016	-0.2591	0.0302	-0.1740
65	0.62929	0.0000	0.0000	0.0000	0.0611	0.0731	-0.0135	-0.0327	-0.0155	-0.0063	-0.2147	0.0213	-0.2107
66	0.64186	0.0000	0.0000	0.0000	0.0602	0.0698	-0.0118	-0.0191	-0.0511	-0.0413	0.0000	0.0000	0.0000
67	0.65196	0.0000	0.0000	0.0000	0.0654	0.0563	-0.0169	-0.0549	0.0021	0.0067	-0.1855	0.0043	-0.1948
68	0.66432	0.0000	0.0000	0.0000	0.0561	0.0562	-0.0176	-0.0672	-0.0012	0.0180	-0.1866	-0.0306	-0.1805
69	0.66769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0708	-0.0219	0.0029	-0.1725	-0.0336	-0.1500
70	0.67409	0.0000	0.0000	0.0000	0.0519	0.0588	-0.0160	-0.0511	0.0134	0.0294	-0.1439	-0.0117	-0.1565
71	0.68665	0.0000	0.0000	0.0000	0.0416	0.0510	-0.0254	-0.0635	0.0409	0.0377	-0.1221	-0.0152	-0.1354
72	0.69672	0.0000	0.0000	0.0000	0.0449	0.0364	-0.0286	-0.0735	0.0441	0.0317	-0.1316	-0.0177	-0.1211
73	0.70790	0.0000	0.0000	0.0000	0.0388	0.0269	-0.0285	-0.0531	0.0302	0.0210	-0.1091	-0.0144	-0.1130
74	0.71901	0.0000	0.0000	0.0000	0.0294	0.0121	-0.0415	-0.0354	0.0303	0.0103	-0.1131	-0.0241	-0.1420
75	0.72910	0.0000	0.0000	0.0000	0.0214	-0.0050	-0.0523	-0.0361	0.0197	-0.0245	-0.0911	-0.0085	-0.2352
76	0.74169	0.0000	0.0000	0.0000	0.0207	-0.0097	-0.0587	-0.0360	0.0248	-0.0282	-0.0751	0.1008	-0.2988
77	0.75153	0.0000	0.0000	0.0000	0.0299	-0.0429	-0.0585	-0.0401	-0.0026	-0.0420	-0.0652	0.1037	-0.1405
78	0.75771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0350	-0.0835	-0.0488	-0.0410	-0.0048	-0.1454
79	0.76489	0.0000	0.0000	0.0000	0.0519	-0.0573	-0.0805	-0.0306	-0.0543	-0.0850	-0.0511	0.1042	-0.1310
80	0.77783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0603	-0.0245	-0.0654	-0.0523	0.2006	-0.0479
81	0.78536	0.0000	0.0000	0.0000	0.0567	-0.0582	-0.0834	-0.0616	-0.0018	-0.0384	-0.0941	0.0945	-0.0621
82	0.79672	0.0000	0.0000	0.0000	0.0635	-0.0660	-0.0819	-0.0538	0.0026	-0.0162	-0.1652	0.0379	-0.0845
83	0.80805	0.0000	0.0000	0.0000	0.0696	-0.0763	-0.0869	-0.0512	0.0022	0.0037	-0.1230	0.0500	-0.0987
84	0.81808	0.0000	0.0000	0.0000	0.0764	-0.0818	-0.0941	-0.0658	-0.0219	0.0120	-0.1238	0.0968	-0.0829
85	0.83142	0.0000	0.0000	0.0000	0.0844	-0.0883	-0.1019	-0.0667	-0.0206	0.0231	-0.1078	0.1405	-0.0391
86	0.84157	0.0000	0.0000	0.0000	0.0932	-0.0996	-0.1027	-0.0632	-0.0212	-0.0019	-0.1102	0.1399	-0.0111
87	0.84787	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0764	0.0002	0.0222	-0.0905	0.1020	0.0187
88	0.85391	0.0000	0.0000	0.0000	0.0957	-0.1074	-0.1045	-0.0702	-0.0075	0.0204	-0.1213	0.0778	0.0289
89	0.86565	0.0000	0.0000	0.0000	0.0914	-0.1121	-0.1012	-0.0550	0.0020	0.0135	-0.0960	0.0480	0.0673
90	0.87754	0.0000	0.0000	0.0000	0.0777	-0.1147	-0.1044	-0.0491	-0.0137	0.0168	-0.0796	-0.0215	0.0491
91	0.88559	0.0000	0.0000	0.0000	0.0645	-0.1129	-0.1015	-0.0296	-0.0516	0.0008	-0.0544	-0.0404	0.0553
92	0.89812	0.0000	0.0000	0.0000	0.0426	-0.1154	-0.1000	-0.0330	-0.0560	-0.0031	-0.0217	-0.0484	0.0534
93	0.90825	0.0000	0.0000	0.0000	0.0183	-0.1078	-0.0933	-0.0200	-0.0338	0.0154	0.0008	-0.0428	0.0671
94	0.92005	0.0000	0.0000	0.0000	-0.0023	-0.1081	-0.0970	-0.0080	-0.0280	0.0182	0.0236	-0.0018	0.0760
95	0.93123	0.0000	0.0000	0.0000	-0.0209	-0.1076	-0.0940	0.0013	-0.0389	0.0393	0.0143	-0.0111	0.1043
96	0.94129	0.0000	0.0000	0.0000	-0.0447	-0.1012	-0.0902	-0.0005	-0.0216	0.0403	0.0178	-0.0141	0.1118
97	0.94433	0.0000	0.0000	0.0000	-0.0619	-0.0982	-0.0890	-0.0166	-0.0328	0.0308	0.0382	-0.0319	0.0923
98	0.95547	0.0000	0.0000	0.0000	-0.0742	-0.0937	-0.0850	-0.0008	-0.0500	0.0174	0.0588	-0.0339	0.0693
99	0.96817	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0124	-0.0411	0.0133	0.0813	-0.0023	0.0412
100	0.97590	0.0000	0.0000	0.0000	-0.0778	-0.1067	-0.0869	0.0081	-0.0702	-0.0019	0.0657	-0.0032	0.0068
101	0.98595	0.0000	0.0000	0.0000	-0.0870	-0.1113	-0.0758	0.0166	-0.1224	-0.0405	0.0760	-0.0412	-0.0387
102	0.00000	-0.0938	0.0563	-0.0245	-0.0856	-0.1208	-0.0805	0.0045	-0.0706	-0.0170	0.0862	0.0014	-0.0703
103	0.01130	-0.0943	0.0595	-0.0357	-0.0918	-0.1315	-0.0794	0.0263	-0.0908	-0.0257	0.0831	0.0338	-0.0980
104	0.02026	-0.0890	0.0669	-0.0440	-0.0841	-0.1399	-0.0802	0.0280	-0.0482	-0.0402	0.0690	0.0127	-0.1133
105	0.02948	-0.0730	0.0645	-0.0477	-0.0641	-0.1242	-0.0704	0.0340	-0.0465	-0.0491	0.0581	0.0063	-0.1316
106	0.04006	-0.0586	0.0562	-0.0521	-0.0479	-0.1184	-0.0692	0.0459	-0.0472	-0.0879	0.0616	0.0253	-0.1315
107	0.04972	-0.0213	0.0389	-0.0514	-0.0299	-0.0994	-0.0562	0.0368	-0.0152	-0.1045	0.0502	0.0102	-0.1118
108	0.05972	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
109	0.06975	0.0009	0.0291	-0.0522	-0.0154	-0.0840	-0.0497	0.0298	-0.0348	-0.1226	0.0295	-0.0297	-0.0510
110	0.08030	0.0129	0.0207	-0.0562	-0.0059	-0.0750	-0.0440	0.0141	-0.0407	-0.1219	0.0527	-0.0397	-0.0258
111	0.09020	0.0250	0.0200	-0.0603	0.0062	-0.0638	-0.0315	-0.0025	-0.0427	-0.0938	0.0401	-0.0404	0.0052
112	0.09991	0.0234	0.0244	-0.0669	0.0018	-0.0591	-0.0253	-0.0266	-0.0193	-0.0705	0.0437	-0.0430	0.0277
113	0.11039	0.0121	0.0283	-0.0671	-0.0136	-0.0523	-0.0184	-0.0343	-0.0908	-0.0342	0.0500	-0.0195	0.0294
114	0.12012	-0.0113	0.0324	-0.0748	-0.0231	-0.0382	-0.0135	-0.0438	-0.0855	0.0387	0.0677	-0.0318	0.0262
115	0.13036	-0.0414	0.0377	-0.0753	-0.0819	-0.0267	-0.0025	-0.0171	-0.1484	0.0753	0.0722	-0.0305	0.0336
116	0.13989	-0.0597	0.0429	-0.0842	-0.0913	-0.0199	0.0068	0.0128	0.0137	0.1399	0.0646	-0.0217	0.0298
117	0.14970	-0.0738	0.0418	-0.0876	0.0000	0.0000	0.0000	0.0678	0.0198	0.1163	0.0479	0.0341	-0.0098
118	0.15998	-0.0769	0.0366	-0.0927	-0.0990	-0.0097	0.0083	0.0714	0.0910	0.0942	0.0591	0.1133	-0.0610
119	0.17103	-0.0596	0.0349	-0.0944	-0.0825	-0.0033	0.0082	0.0834	0.0880	0.0188	0.0308	0.1265	-0.1012
120	0.17974	-0.0348	0.0165	-0.0890	-0.0701	0.0045	0.0239	0.0738	0.0565	-0.0807	0.0134	0.0813	-0.0947
121	0.19109	-0.0076	0.0075	-0.0851	-0.0489	0.0050	0.0384	0.0622	0.0431	-0.1528	-0.0408	-0.0466	-0.0195
122	0.19983	0.0109	0.0013	-0.0879	-0.0295	0.0164	0.0403	0.0343	0.0568	-0.2129	0.0074	-0.0800	0.0028
123	0.20985	0.0295	-0.0022	-0.0900	-0.0065	0.0169	0.0438	0.0051	-0.0003	-0.2493	-0.0215	-0.0384	0.0311
124	0.21978	0.0414	0.0015	-0.0843	0.0114	0.0161	0.0463	-0.0222	-0.0222	-0.2624	-0.0430	-0.0395	0.0634
125	0.22987	0.0489	0.0043	-0.0839	0.0314	0.0135	0.0464	-0.0816	-0.0586	-0.2045	-0.0490	-0.0316	0.0928
126	0.23992	0.0520	0.0142	-0.0784	0.0000	0.0000	0.0000	-0.0777	-0.0279	-0.1472	-0.0583	-0.0425	0.0842
127	0.25004	0.0505	0.0118	-0.0765	0.0345	0.0146	0.0563	-0.0809	-0.0081	-0.1138	-0.0440	-0.0238	0.0770
128	0.26000	0.0425	0.0117	-0.0753	0.0296	0.0200	0.0711	-0.0712	0.0425	-0.0642	-0.0459	-0.0343	0.0633
129	0.27016	0.0271	0.0059	-0.0741	0.0234	0.0362	0.0764	-0.0899	0.0530	-0.1394	-0.0294	0.0040	0.0178
130	0.27993	0.0159	-0.0028	-0.0741	0.0237	0.0451	0.0913	-0.1049	0.2148	-0.0598	-0.0105	0.0549	-0.0337
131	0.28996	0.0129	-0.0101	-0.0826	0.0175	0.0560	0.0994	-0.1009	0.1699	-0.0723	-0.0107	0.0512	-0.0648
132	0.29990	0.0056	-0.0130	-0.0874	0.0130	0.0566	0.1040	-0.0315	0.0699	-0.1076	-0.0006	0.0299	-0.0815
133	0.30988	0.0016	-0.0232	-0.0891	0.0042	0.0607	0.1070	0.0128	-0.0006	-0.1168	0.0315	0.0354	-0.0865
134	0.32030	-0.0029	-0.0248	-0.0931	-0.0033	0.0596	0.1172	0.0258	0.2974	-0.0239	0.0282	-0.0144	-0.0053
135	0.32999	-0.0073	-0.0193	-0.0950	-0.0201	0.0494	0.1294	0.0798	0.3271	-0.1169	0.0372	-0.0003	-0.0158
136	0.34135	-0.0091	-0.0220	-0.0947	-0.0221	0.0395	0.1316	0.1190	0.1916	-0.1886	0.0534	0.0542	-0.0342
137	0.35057	-0.0062	-0.0127	-0.1010	-0.0182	0.0330	0.1360	0.1582	0.1190	-0.2348	-0.0107	-0.0366	0.0055
138	0.36118	-0.0136	-0.0083	-0.1053	0.0000	0.0000	0.0000	0.1788	0.0646	-0.1624	-0.0017	-0.0230	0.0145
139	0.36938	-0.0125	-0.0107	-0.1057	-0.0151	0.0226	0.1417	0.1580	-0.0320	-0.1186	0.0168	0.0222	-0.0014
140	0.38117	-0.0079	-0.0125	-0.1030	-0.0109	0.0170	0.1407	0.1420	-0.1149	-0.1810	-0.0320	-0.0337	0.0348
141	0.39044	-0.0032	-0.0187	-0.1097	-0.0024	0.0076	0.1433	0.1062	-0.1010	-0.2185	-0.0172	-0.0129	0.0548
142	0.40074	0.0035	-0.0285	-0.1104	0.0011	0.0002	0.1435	0.0562	-0.0175	-0.2495	-0.0044	-0.0272	0.0963
143	0.41022	0.0073	-0.0346	-0.1096	0.0047	-0.0074	0.1442	0.0268	0.0220	-0.2524	-0.0358	-0.0591	0.1130
144	0.42130	0.0102	-0.0465	-0.1087	0.0083	-0.0128	0.1454	0.0206	0.0388	-0.2436	-0.0169	-0.0246	0.0862
145	0.43028	0.0060	-0.0517	-0.1144	-0.0018	-0.0108	0.1525	0.0166	0.0768	-0.2104	-0.0130	-0.0230	0.0722
146	0.44176	0.0055	-0.0483	-0.1150	0.0000	0.0000	0.0000	0.0195	0.0998	-0.1846	-0.0272	-0.0029	0.0520
147	0.45041	-0.0008	-0.0440	-0.1162	-0.0043	-0.0156	0.1494	0.0057	0.1170	-0.1300	-0.0296	0.0126	0.0234
148	0.46060	-0.0059	-0.0476	-0.1165	0.0000	0.0000	0.0000	-0.0120	0.0954	-0.0770	-0.0339	0.0131	-0.0319
149	0.46980	0.0009	-0.0403	-0.1187	-0.0060	-0.0242	0.1420	-0.0261	0.0612	-0.0415	-0.0193	-0.0011	-0.0560
150	0.47985	0.0066	-0.0408	-0.1133	0.0061	-0.0305	0.1342	-0.0350	0.0408	0.0015	-0.0131	-0.0099	-0.0511
151	0.49132	0.0181	-0.0544	-0.1148	0.0246	-0.0310	0.1336	-0.0097	-0.0515	-0.0262	-0.0055	-0.0081	-0.0385
152	0.50046	0.0265	-0.0655	-0.1067	0.0359	-0.0423	0.1277	-0.0235	-0.0953	0.0210	-0.0168	0.0038	-0.0200
153	0.51044	0.0417	-0.0732	-0.1051	0.0507	-0.0462	0.1303	0.0094	-0.1520	0.0619	-0.0024	0.0038	-0.0187
154	0.52056	0.0560	-0.0800	-0.1004	0.0597	-0.0537	0.1340	0.0548	-0.1519	0.0423	-0.0179	-0.0010	-0.0038
155	0.53061	0.0616	-0.0853	-0.0980	0.0798	-0.0811	0.1150	0.0761	-0.1075	0.0638	-0.0261	-0.0021	0.0177
156	0.54119	0.0636	-0.0841	-0.0963	0.0738	-0.0850	0.1100	0.0403	0.0459	0.0894	-0.0357	-0.0228	0.0406
157	0.55063	0.0545	-0.0870	-0.0890	0.0556	-0.0927	0.1009	0.0163	0.2129	0.0815	-0.0554	-0.0041	0.0376
158	0.56063	0.0325	-0.0831	-0.0841	0.0000	0.0000	0.0000	0.0287	0.1962	0.0646	-0.0236	0.0125	0.0429
159	0.57090	0.0164	-0.0765	-0.0870	0.0402	-0.0933	0.0969	0.0055	0.0726	0.0399	-0.0294	0.0153	0.0652
160	0.58079	-0.0035	-0.0717	-0.0790	0.0192	-0.0911	0.0904	-0.0010	0.1222	0.0990	-0.0271	0.0040	0.0734
161	0.59047	-0.0172	-0.0618	-0.0867	-0.0055	-0.0912	0.0851	-0.0049	0.2544	0.1405	0.0577	0.0303	-0.0456
162	0.60073	-0.0400	-0.0594	-0.0820	-0.0256	-0.0980	0.0726	-0.0072	0.1716	0.2270	0.0866	0.0419	-0.0517
163	0.61072	-0.0454	-0.0606	-0.0703	-0.0546	-0.1091	0.0678	-0.0125	0.2040	0.2039	0.1049	0.0530	-0.1018
164	0.62088	-0.0572	-0.0637	-0.0716	-0.0760	-0.1122	0.0501	0.0415	0.0807	0.1357	0.0510	0.0115	-0.1329
165	0.63073	-0.0609	-0.0608	-0.0677	-0.0898	-0.1114	0.0485	0.0775	-0.0752	0.1283	0.0050	0.0498	-0.1434
166	0.64079	-0.0536	-0.0521	-0.0621	-0.0685	-0.0983	0.0320	0.0749	0.0282	0.1635	-0.0741	-0.0381	-0.0377
167	0.65113	-0.0303	-0.0515	-0.0583	-0.0343	-0.0836	0.0259	0.0585	0.2079	0.1852	-0.0980	-0.0677	0.0616
168	0.66097	0.0060	-0.0502	-0.0432	0.0100	-0.0707	0.0185	0.0276	0.2526	0.1283	-0.1208	-0.0667	0.1158
169	0.67088	0.0371	-0.0486	-0.0216	0.0000	0.0000	0.0000	0.0229	0.1323	0.0418	-0.1091	-0.0781	0.1436
170	0.68176	0.0712	-0.0507	-0.0073	0.0586	-0.0552	0.0083	0.0347	0.0458	0.0728	-0.0804	-0.1088	0.0902
171	0.69090	0.0938	-0.0541	0.0008	0.0961	-0.0443	0.0051	0.0295	0.0394	0.1500	-0.0784	-0.0923	0.0585
172	0.70129	0.1121	-0.0516	0.0117	0.1183	-0.0467	-0.0035	0.0305	0.0240	0.1753	-0.0576	-0.0753	0.0343
173	0.71131	0.1190	-0.0462	0.0142	0.1201	-0.0415	-0.0125	0.0131	0.0691	0.1885	-0.0253	-0.0887	0.0010
174	0.72122	0.1143	-0.0413	0.0127	0.1069	-0.0434	-0.0123	-0.0290	0.1440	0.2043	-0.0338	-0.0873	0.0213
175	0.73111	0.0989	-0.0216	0.0158	0.0553	-0.0241	-0.0149	0.0149	-0.0610	0.0741	-0.0453	-0.0674	0.0167
176	0.74113	0.0799	-0.0045	0.0225	0.0246	-0.0088	-0.0124	0.0194	-0.0780	0.1023	-0.0141	-0.0495	0.0181
177	0.75106	0.0529	0.0043	0.0238	-0.0036	0.0018	-0.0190	-0.0399	0.0533	0.2139	-0.0175	-0.0310	0.0475
178	0.76138	0.0251	0.0069	0.0325	0.0000	0.0000	0.0000	-0.0502	-0.0010	0.2268	-0.0116	-0.0175	0.0291
179	0.77124	0.0056	0.0177	0.0377	-0.0224	0.0151	-0.0266	-0.0303	-0.0739	0.1983	-0.0015	-0.0025	0.0192
180	0.78135	-0.0183	0.0173	0.0371	-0.0339	0.0282	-0.0352	-0.0069	-0.0790	0.1447	0.0171	0.0258	-0.0196
181	0.79260	-0.0307	0.0059	0.0398	-0.0427	0.0225	-0.0383	0.0025	-0.0525	0.1182	-0.0053	-0.0048	-0.0298
182	0.80128	-0.0398	0.0090	0.0345	-0.0401	0.0199	-0.0346	-0.0046	-0.0217	0.1286	0.0119	-0.0132	-0.0485
183	0.81187	-0.0419	0.0033	0.0353	-0.0416	0.0145	-0.0389	0.0365	-0.0282	0.1407	0.0348	-0.0384	-0.0180
184	0.82154	-0.0396	0.0067	0.0397	-0.0374	0.0107	-0.0438	0.0474	0.0055	0.1918	-0.0031	-0.0493	-0.0048
