FILE_VERSION	2.0.0
NO_OF_FRAMES	5994
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.673	1774431887.67316389
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
18	0.16058	0.0000	0.0000	0.0000	-0.0039	0.0131	-0.0173	-0.0011	0.0001	-0.0034	-0.0007	0.0007	-0.0021
19	0.17114	0.0000	0.0000	0.0000	0.0046	0.0157	-0.0152	0.0003	-0.0000	0.0010	0.0016	-0.0009	-0.0101
20	0.18283	0.0000	0.0000	0.0000	-0.0007	0.0156	-0.0133	-0.0003	0.0028	0.0003	0.0001	-0.0000	-0.0035
21	0.19291	0.0000	0.0000	0.0000	-0.0015	0.0126	-0.0135	-0.0061	0.0085	-0.0012	-0.0028	0.0001	-0.0028
22	0.20509	0.0000	0.0000	0.0000	0.0015	0.0097	-0.0200	-0.0010	0.0047	-0.0019	0.0031	0.0044	-0.0048
23	0.21566	0.0000	0.0000	0.0000	0.0012	0.0074	-0.0158	-0.0018	0.0017	0.0039	0.0030	-0.0013	-0.0039
24	0.22823	0.0000	0.0000	0.0000	-0.0005	0.0096	-0.0109	-0.0010	0.0030	-0.0019	0.0045	-0.0013	-0.0030
25	0.23800	0.0000	0.0000	0.0000	0.0037	0.0051	-0.0065	-0.0018	-0.0028	-0.0020	-0.0014	-0.0011	-0.0008
26	0.24879	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0033	-0.0021	-0.0006	0.0022	-0.0025	0.0016
27	0.24961	0.0000	0.0000	0.0000	-0.0051	0.0115	-0.0061	-0.0032	-0.0007	0.0015	0.0031	0.0032	-0.0034
28	0.25968	0.0000	0.0000	0.0000	-0.0024	0.0118	-0.0054	0.0041	0.0021	-0.0007	0.0030	-0.0041	-0.0046
29	0.27336	0.0000	0.0000	0.0000	-0.0068	0.0130	-0.0055	-0.0002	0.0007	0.0006	0.0002	-0.0033	-0.0059
30	0.28262	0.0000	0.0000	0.0000	-0.0049	0.0142	0.0032	0.0042	0.0006	0.0012	0.0001	-0.0018	0.0000
31	0.29493	0.0000	0.0000	0.0000	-0.0027	0.0089	-0.0025	0.0020	0.0027	0.0061	0.0009	-0.0012	-0.0027
32	0.30485	0.0000	0.0000	0.0000	-0.0008	0.0109	0.0054	-0.0030	0.0056	0.0044	0.0031	-0.0013	-0.0054
33	0.31770	0.0000	0.0000	0.0000	-0.0050	0.0063	-0.0006	0.0006	0.0018	0.0014	0.0038	-0.0006	-0.0022
34	0.32793	0.0000	0.0000	0.0000	-0.0015	0.0083	0.0022	-0.0001	-0.0027	0.0013	0.0008	0.0009	0.0001
35	0.33890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0022	0.0037	0.0003	0.0002	0.0052	-0.0033
36	0.34122	0.0000	0.0000	0.0000	-0.0066	0.0074	-0.0002	-0.0021	0.0029	0.0015	0.0024	0.0066	-0.0045
37	0.35010	0.0000	0.0000	0.0000	-0.0074	0.0021	0.0017	-0.0050	0.0028	0.0005	-0.0034	0.0016	-0.0064
38	0.36077	0.0000	0.0000	0.0000	-0.0112	0.0039	0.0061	-0.0050	0.0005	-0.0019	0.0017	-0.0007	-0.0096
39	0.37249	0.0000	0.0000	0.0000	-0.0090	0.0037	0.0045	0.0031	0.0017	0.0008	-0.0020	-0.0050	-0.0049
40	0.38254	0.0000	0.0000	0.0000	-0.0069	0.0072	0.0064	-0.0028	-0.0020	-0.0009	0.0016	-0.0007	-0.0009
41	0.39390	0.0000	0.0000	0.0000	-0.0070	0.0092	0.0082	-0.0020	-0.0050	-0.0019	0.0031	-0.0016	-0.0071
42	0.40398	0.0000	0.0000	0.0000	-0.0092	0.0054	0.0100	-0.0019	-0.0014	-0.0008	0.0001	-0.0022	0.0012
43	0.41777	0.0000	0.0000	0.0000	-0.0062	0.0008	0.0069	-0.0004	0.0006	0.0019	0.0008	-0.0016	0.0044
44	0.42722	0.0000	0.0000	0.0000	-0.0113	0.0072	0.0057	-0.0011	-0.0017	-0.0020	0.0018	0.0113	-0.0064
45	0.43887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	-0.0019	0.0035	0.0024	0.0128	0.0027
46	0.43980	0.0000	0.0000	0.0000	-0.0106	0.0070	0.0075	0.0034	-0.0043	-0.0018	0.0031	0.0026	-0.0026
47	0.44982	0.0000	0.0000	0.0000	-0.0053	0.0014	0.0025	0.0020	-0.0015	0.0036	-0.0014	0.0013	0.0043
48	0.46210	0.0000	0.0000	0.0000	-0.0111	0.0062	0.0033	-0.0038	-0.0038	0.0011	0.0002	-0.0052	-0.0032
49	0.47215	0.0000	0.0000	0.0000	-0.0067	-0.0007	0.0023	0.0029	0.0031	0.0029	-0.0047	0.0001	-0.0109
50	0.48413	0.0000	0.0000	0.0000	-0.0080	0.0026	-0.0004	-0.0022	-0.0051	0.0034	-0.0033	-0.0041	-0.0083
51	0.49404	0.0000	0.0000	0.0000	-0.0167	0.0022	0.0019	-0.0014	-0.0033	0.0045	0.0017	-0.0061	-0.0020
52	0.50712	0.0000	0.0000	0.0000	-0.0173	0.0032	0.0015	-0.0012	0.0022	0.0055	0.0018	0.0005	-0.0024
53	0.51710	0.0000	0.0000	0.0000	-0.0158	0.0006	0.0033	0.0004	0.0047	0.0074	-0.0041	-0.0052	-0.0036
54	0.52907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0013	0.0042	-0.0018	-0.0052	-0.0068
55	0.53110	0.0000	0.0000	0.0000	-0.0106	0.0074	0.0039	-0.0009	0.0030	0.0016	-0.0032	0.0022	-0.0030
56	0.54145	0.0000	0.0000	0.0000	-0.0103	0.0070	0.0048	-0.0016	0.0063	0.0107	-0.0023	0.0049	-0.0114
57	0.55529	0.0000	0.0000	0.0000	-0.0095	0.0050	0.0046	-0.0044	0.0022	0.0024	-0.0039	0.0048	-0.0075
58	0.56203	0.0000	0.0000	0.0000	-0.0056	0.0066	-0.0006	0.0030	0.0023	0.0022	-0.0020	-0.0097	-0.0004
59	0.57318	0.0000	0.0000	0.0000	-0.0078	0.0067	0.0064	-0.0058	-0.0008	0.0069	-0.0004	-0.0032	-0.0010
60	0.58400	0.0000	0.0000	0.0000	-0.0068	0.0003	0.0019	-0.0004	0.0103	0.0080	-0.0024	0.0017	-0.0126
61	0.59411	0.0000	0.0000	0.0000	-0.0104	0.0062	0.0038	-0.0004	0.0055	0.0107	-0.0009	0.0031	-0.0117
62	0.60685	0.0000	0.0000	0.0000	-0.0059	-0.0002	0.0038	0.0033	0.0071	0.0091	0.0005	0.0023	-0.0100
63	0.61695	0.0000	0.0000	0.0000	-0.0104	-0.0044	0.0166	0.0048	-0.0008	0.0003	0.0005	0.0007	-0.0135
64	0.62925	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0040	-0.0056	-0.0035	0.0033	-0.0016	-0.0097
65	0.62981	0.0000	0.0000	0.0000	-0.0081	-0.0124	0.0158	0.0034	-0.0016	0.0050	-0.0003	0.0035	-0.0062
66	0.64151	0.0000	0.0000	0.0000	-0.0076	-0.0053	0.0135	0.0080	0.0058	0.0049	-0.0032	0.0028	-0.0084
67	0.65224	0.0000	0.0000	0.0000	-0.0104	-0.0105	0.0149	0.0007	0.0047	0.0104	-0.0024	0.0049	-0.0120
68	0.66188	0.0000	0.0000	0.0000	-0.0103	-0.0034	0.0192	0.0001	0.0093	0.0124	-0.0026	0.0006	-0.0047
69	0.67223	0.0000	0.0000	0.0000	-0.0079	-0.0035	0.0215	-0.0071	0.0089	0.0129	-0.0032	0.0027	-0.0091
70	0.68430	0.0000	0.0000	0.0000	-0.0084	-0.0037	0.0193	0.0025	0.0118	0.0135	0.0091	0.0033	-0.0068
71	0.69422	0.0000	0.0000	0.0000	-0.0076	-0.0096	0.0266	-0.0013	-0.0012	0.0012	0.0025	0.0020	-0.0025
72	0.70589	0.0000	0.0000	0.0000	-0.0111	-0.0118	0.0265	-0.0039	0.0093	-0.0033	0.0026	0.0072	-0.0070
73	0.71588	0.0000	0.0000	0.0000	-0.0045	-0.0161	0.0310	-0.0046	0.0111	0.0033	-0.0032	0.0030	-0.0093
74	0.72938	0.0000	0.0000	0.0000	-0.0129	-0.0183	0.0263	-0.0076	0.0079	0.0012	-0.0040	0.0040	-0.0014
75	0.73932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0010	0.0075	0.0013	-0.0010	0.0070	-0.0044
76	0.73968	0.0000	0.0000	0.0000	-0.0156	-0.0263	0.0304	0.0025	0.0022	0.0016	-0.0018	0.0007	0.0006
77	0.75172	0.0000	0.0000	0.0000	-0.0125	-0.0248	0.0318	-0.0003	0.0087	0.0053	-0.0038	0.0031	-0.0076
78	0.76109	0.0000	0.0000	0.0000	-0.0107	-0.0256	0.0281	0.0002	-0.0001	0.0077	-0.0053	0.0026	-0.0049
79	0.77297	0.0000	0.0000	0.0000	-0.0031	-0.0241	0.0222	0.0017	0.0021	0.0072	-0.0031	-0.0002	-0.0050
80	0.78415	0.0000	0.0000	0.0000	0.0007	-0.0299	0.0264	0.0031	0.0028	0.0081	-0.0009	-0.0014	-0.0052
81	0.79403	0.0000	0.0000	0.0000	0.0031	-0.0226	0.0254	0.0003	0.0079	0.0076	-0.0008	-0.0005	-0.0091
82	0.80570	0.0000	0.0000	0.0000	0.0076	-0.0268	0.0258	0.0038	-0.0010	-0.0007	0.0022	0.0018	-0.0123
83	0.81620	0.0000	0.0000	0.0000	0.0071	-0.0296	0.0254	-0.0021	0.0014	0.0032	-0.0029	0.0087	-0.0062
84	0.82624	0.0000	0.0000	0.0000	0.0087	-0.0235	0.0250	-0.0005	0.0102	0.0042	-0.0007	0.0052	-0.0087
85	0.83938	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0030	0.0090	-0.0022	0.0025	-0.0075
86	0.83968	0.0000	0.0000	0.0000	0.0062	-0.0195	0.0213	-0.0001	0.0039	0.0072	-0.0059	-0.0001	-0.0028
87	0.85951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0002	0.0012	0.0099	0.0000	0.0000	0.0000
88	0.86117	0.0000	0.0000	0.0000	0.0120	-0.0269	0.0231	-0.0040	-0.0001	0.0074	-0.0015	0.0003	-0.0014
89	0.87111	0.0000	0.0000	0.0000	0.0142	-0.0206	0.0233	-0.0003	0.0036	0.0043	-0.0014	-0.0011	-0.0069
90	0.88393	0.0000	0.0000	0.0000	0.0195	-0.0149	0.0164	-0.0046	0.0089	0.0003	-0.0000	-0.0001	-0.0008
91	0.89452	0.0000	0.0000	0.0000	0.0137	-0.0194	0.0171	-0.0018	0.0120	0.0089	-0.0029	-0.0014	-0.0021
92	0.90650	0.0000	0.0000	0.0000	0.0123	-0.0201	0.0136	-0.0013	0.0034	0.0038	-0.0013	-0.0015	-0.0127
93	0.91649	0.0000	0.0000	0.0000	0.0079	-0.0186	0.0158	0.0000	0.0029	0.0044	-0.0036	-0.0042	-0.0088
94	0.92891	0.0000	0.0000	0.0000	0.0094	-0.0237	0.0123	0.0028	0.0054	0.0087	0.0015	-0.0027	-0.0064
95	0.93952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0075	0.0089	0.0114	0.0028	-0.0062	0.0019
96	0.93944	0.0000	0.0000	0.0000	0.0093	-0.0212	0.0102	-0.0053	0.0135	0.0012	0.0050	-0.0069	-0.0008
97	0.95197	0.0000	0.0000	0.0000	0.0097	-0.0180	0.0153	-0.0017	0.0146	0.0012	0.0043	-0.0069	-0.0006
98	0.96133	0.0000	0.0000	0.0000	0.0119	-0.0177	0.0110	-0.0069	0.0180	-0.0076	-0.0015	0.0042	0.0036
99	0.97380	0.0000	0.0000	0.0000	0.0044	-0.0085	0.0122	-0.0028	0.0084	-0.0075	-0.0014	-0.0004	-0.0100
100	0.98384	0.0000	0.0000	0.0000	0.0071	-0.0102	0.0114	-0.0045	0.0077	-0.0038	0.0015	-0.0019	-0.0090
101	0.99637	0.0000	0.0000	0.0000	0.0049	-0.0082	0.0047	-0.0054	0.0062	-0.0031	0.0006	-0.0033	-0.0015
102	0.00000	-0.0082	-0.0060	-0.0087	0.0025	-0.0068	0.0044	-0.0057	0.0027	0.0019	-0.0008	-0.0035	-0.0072
103	0.00940	-0.0122	-0.0074	-0.0016	0.0014	-0.0075	0.0078	0.0006	-0.0017	0.0026	-0.0002	-0.0021	0.0024
104	0.02458	-0.0118	-0.0038	0.0035	0.0027	-0.0031	0.0032	-0.0025	-0.0031	0.0046	0.0078	0.0006	-0.0002
105	0.03021	-0.0099	-0.0024	0.0021	0.0021	0.0007	0.0018	0.0031	-0.0097	0.0081	-0.0047	-0.0016	0.0012
106	0.04046	-0.0101	-0.0017	0.0000	0.0000	0.0000	0.0000	0.0015	-0.0083	0.0021	-0.0061	0.0034	0.0020
107	0.04925	-0.0135	-0.0045	0.0038	0.0025	0.0082	0.0022	0.0073	-0.0020	0.0034	0.0013	0.0125	-0.0030
108	0.05944	-0.0118	-0.0117	0.0069	-0.0001	0.0099	0.0047	0.0006	-0.0013	0.0018	-0.0009	0.0073	-0.0049
109	0.06964	-0.0158	-0.0094	0.0164	-0.0003	0.0109	-0.0023	-0.0011	-0.0081	0.0025	0.0003	0.0036	0.0027
110	0.08007	-0.0104	-0.0138	0.0175	0.0044	0.0077	-0.0019	0.0031	-0.0099	-0.0033	-0.0048	-0.0030	-0.0015
111	0.08979	-0.0093	-0.0102	0.0241	-0.0010	0.0132	-0.0039	-0.0013	-0.0037	-0.0057	0.0039	-0.0001	-0.0019
112	0.09965	-0.0161	-0.0102	0.0189	-0.0007	0.0151	-0.0029	0.0051	-0.0049	-0.0014	0.0047	0.0094	0.0026
113	0.10985	-0.0135	-0.0110	0.0227	-0.0025	0.0148	-0.0049	0.0029	-0.0040	-0.0059	0.0000	0.0000	0.0000
114	0.12022	-0.0089	-0.0156	0.0250	-0.0029	0.0131	-0.0054	0.0028	-0.0038	-0.0082	0.0062	0.0145	0.0023
115	0.13018	-0.0113	-0.0120	0.0271	-0.0098	0.0179	-0.0069	0.0012	-0.0014	0.0010	-0.0005	0.0068	0.0062
116	0.13934	-0.0123	-0.0099	0.0306	-0.0123	0.0161	-0.0089	0.0041	0.0016	0.0044	-0.0054	0.0120	-0.0054
117	0.14906	-0.0105	-0.0086	0.0342	-0.0134	0.0194	-0.0094	-0.0004	-0.0027	0.0005	0.0025	0.0020	-0.0033
118	0.16090	-0.0048	-0.0081	0.0305	-0.0085	0.0226	-0.0127	-0.0012	-0.0005	-0.0013	-0.0026	0.0024	-0.0001
119	0.16984	-0.0021	-0.0038	0.0368	-0.0080	0.0272	-0.0160	0.0003	0.0038	-0.0024	-0.0025	0.0079	0.0039
120	0.18080	0.0021	-0.0040	0.0366	-0.0076	0.0282	-0.0187	0.0009	0.0001	0.0024	-0.0090	0.0061	0.0027
121	0.18985	0.0055	-0.0106	0.0342	-0.0049	0.0284	-0.0198	0.0016	-0.0008	-0.0030	-0.0026	0.0037	0.0135
122	0.20018	-0.0019	-0.0060	0.0409	-0.0066	0.0228	-0.0217	0.0008	-0.0017	0.0010	-0.0017	0.0093	0.0065
123	0.20997	0.0046	-0.0067	0.0405	-0.0039	0.0237	-0.0278	-0.0007	0.0004	0.0034	0.0043	0.0062	0.0028
124	0.22006	0.0068	-0.0081	0.0379	-0.0044	0.0260	-0.0255	-0.0036	0.0017	0.0022	0.0044	-0.0077	-0.0089
125	0.23001	0.0069	-0.0021	0.0387	0.0000	0.0000	0.0000	-0.0029	-0.0001	-0.0054	0.0061	-0.0063	-0.0177
126	0.24108	0.0062	-0.0069	0.0366	-0.0046	0.0303	-0.0273	0.0023	0.0090	-0.0015	0.0099	0.0039	-0.0113
127	0.25001	0.0071	-0.0067	0.0359	-0.0084	0.0243	-0.0260	-0.0029	0.0030	-0.0027	0.0070	0.0032	-0.0092
128	0.26066	0.0094	-0.0044	0.0358	-0.0144	0.0254	-0.0264	-0.0015	0.0006	-0.0017	-0.0040	0.0013	0.0014
129	0.27004	0.0053	-0.0019	0.0319	-0.0219	0.0265	-0.0215	-0.0015	0.0034	0.0051	-0.0082	0.0092	-0.0005
130	0.28014	0.0012	0.0042	0.0338	-0.0219	0.0302	-0.0259	0.0057	-0.0014	-0.0025	-0.0060	0.0054	0.0001
131	0.29016	0.0030	0.0087	0.0277	-0.0242	0.0267	-0.0200	-0.0024	-0.0022	0.0020	-0.0046	-0.0042	0.0023
132	0.30024	0.0047	0.0141	0.0288	-0.0198	0.0259	-0.0213	-0.0038	0.0057	0.0036	-0.0111	-0.0064	0.0050
133	0.31024	0.0041	0.0079	0.0335	-0.0196	0.0264	-0.0283	0.0041	-0.0005	0.0026	-0.0014	-0.0009	-0.0002
134	0.32018	0.0046	0.0126	0.0272	-0.0155	0.0291	-0.0157	0.0034	0.0045	0.0072	-0.0042	-0.0033	-0.0076
135	0.33052	0.0057	0.0129	0.0224	-0.0116	0.0215	-0.0248	-0.0074	0.0111	0.0065	0.0098	0.0007	-0.0112
136	0.34044	0.0067	0.0081	0.0205	-0.0102	0.0183	-0.0188	-0.0004	-0.0031	0.0027	0.0100	0.0071	-0.0121
137	0.35037	0.0065	0.0142	0.0155	-0.0115	0.0238	-0.0201	-0.0010	0.0054	0.0015	0.0107	0.0106	-0.0063
138	0.36041	0.0032	0.0108	0.0097	-0.0107	0.0197	-0.0183	0.0004	0.0016	0.0040	0.0085	0.0048	-0.0041
139	0.37039	-0.0039	0.0096	0.0118	-0.0119	0.0105	-0.0224	-0.0033	0.0021	-0.0008	-0.0051	0.0049	-0.0089
140	0.38072	-0.0079	0.0075	0.0052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
141	0.39052	-0.0039	0.0110	0.0009	-0.0192	0.0101	-0.0082	-0.0040	0.0076	0.0020	-0.0036	0.0073	-0.0011
142	0.40128	-0.0072	0.0139	-0.0022	-0.0124	0.0174	-0.0077	-0.0013	0.0001	0.0083	-0.0027	0.0043	-0.0042
143	0.41054	-0.0041	0.0064	-0.0022	-0.0138	0.0151	-0.0030	-0.0027	0.0043	0.0028	-0.0027	0.0008	0.0001
144	0.42051	-0.0017	0.0097	-0.0037	-0.0082	0.0098	-0.0014	-0.0007	-0.0032	0.0033	-0.0078	-0.0043	-0.0001
145	0.43169	-0.0058	0.0139	-0.0025	0.0000	0.0000	0.0000	-0.0065	0.0011	0.0058	-0.0062	0.0029	0.0025
146	0.44055	-0.0006	0.0098	-0.0061	0.0010	0.0082	-0.0067	-0.0029	-0.0013	-0.0003	-0.0054	-0.0038	-0.0027
147	0.45061	0.0032	0.0064	-0.0091	0.0056	0.0073	-0.0048	0.0001	0.0072	0.0029	0.0062	-0.0055	0.0016
148	0.46090	0.0094	0.0088	-0.0149	0.0137	0.0029	0.0022	0.0028	0.0003	-0.0024	-0.0076	-0.0011	0.0041
149	0.47060	0.0051	0.0063	-0.0173	0.0112	-0.0016	0.0002	-0.0025	-0.0056	0.0067	-0.0052	0.0089	0.0051
150	0.48056	0.0045	0.0045	-0.0145	0.0041	-0.0032	0.0067	0.0020	-0.0023	0.0013	-0.0111	0.0030	0.0077
151	0.49062	0.0039	0.0042	-0.0167	0.0052	-0.0071	0.0041	0.0048	-0.0049	0.0010	-0.0175	0.0117	0.0107
152	0.50066	0.0032	-0.0026	-0.0181	0.0018	-0.0102	0.0093	0.0026	-0.0024	-0.0001	-0.0160	0.0108	0.0082
153	0.51074	0.0048	-0.0051	-0.0194	0.0014	-0.0142	0.0132	-0.0017	0.0032	0.0023	-0.0227	0.0125	0.0222
154	0.52087	0.0048	-0.0097	-0.0186	0.0041	-0.0160	0.0120	0.0003	-0.0069	-0.0052	-0.0146	-0.0001	0.0112
155	0.53085	0.0071	-0.0138	-0.0242	0.0109	-0.0062	0.0188	0.0050	0.0100	-0.0064	-0.0099	0.0026	0.0014
156	0.54097	0.0109	-0.0113	-0.0262	0.0150	-0.0126	0.0176	-0.0032	0.0010	0.0005	-0.0046	0.0046	-0.0061
157	0.55094	0.0117	-0.0117	-0.0245	0.0164	-0.0131	0.0141	0.0025	-0.0040	-0.0026	-0.0011	-0.0007	-0.0011
158	0.56075	0.0103	-0.0129	-0.0316	0.0155	-0.0179	0.0113	-0.0003	0.0036	0.0049	0.0011	0.0021	0.0023
159	0.57093	0.0125	-0.0132	-0.0263	0.0146	-0.0228	0.0105	-0.0025	0.0090	0.0066	0.0077	-0.0056	-0.0015
160	0.58087	0.0040	-0.0033	-0.0285	0.0100	-0.0319	0.0104	-0.0075	0.0121	0.0047	0.0079	0.0007	-0.0033
161	0.59094	0.0070	-0.0043	-0.0311	0.0090	-0.0301	0.0125	0.0006	0.0158	-0.0007	0.0064	-0.0034	-0.0066
162	0.60101	0.0057	-0.0022	-0.0308	0.0080	-0.0377	0.0124	-0.0010	0.0118	-0.0009	0.0073	-0.0053	-0.0134
163	0.61114	0.0008	-0.0007	-0.0334	-0.0057	-0.0361	0.0148	-0.0004	0.0085	-0.0011	0.0103	0.0006	-0.0175
164	0.62096	0.0023	-0.0035	-0.0328	0.0000	0.0000	0.0000	0.0010	0.0076	0.0037	0.0031	0.0016	-0.0187
165	0.63107	0.0017	-0.0098	-0.0359	-0.0082	-0.0356	0.0168	0.0031	0.0060	0.0035	-0.0037	-0.0078	-0.0141
166	0.64110	-0.0032	-0.0065	-0.0333	-0.0092	-0.0373	0.0152	0.0030	0.0037	-0.0019	-0.0036	-0.0042	-0.0176
167	0.65043	-0.0009	-0.0085	-0.0348	-0.0108	-0.0396	0.0100	-0.0014	0.0082	0.0065	0.0028	-0.0030	-0.0136
168	0.66111	-0.0006	-0.0016	-0.0349	-0.0047	-0.0433	0.0151	-0.0045	0.0097	0.0113	0.0077	-0.0026	-0.0067
169	0.67137	0.0097	0.0007	-0.0348	0.0015	-0.0367	0.0129	-0.0001	0.0126	0.0075	0.0034	0.0065	-0.0053
170	0.68115	0.0119	-0.0071	-0.0354	-0.0040	-0.0409	0.0125	-0.0039	0.0061	0.0008	0.0017	-0.0072	-0.0072
171	0.69129	0.0106	-0.0039	-0.0347	-0.0045	-0.0398	0.0093	0.0010	0.0026	0.0051	-0.0021	-0.0120	-0.0072
172	0.70130	0.0047	-0.0072	-0.0312	-0.0036	-0.0378	0.0098	0.0008	-0.0015	0.0014	-0.0007	0.0014	0.0021
173	0.71133	0.0092	-0.0019	-0.0274	-0.0035	-0.0427	0.0055	0.0014	0.0046	0.0071	0.0000	0.0000	0.0000
174	0.72124	0.0085	0.0013	-0.0229	0.0000	0.0000	0.0000	-0.0007	0.0144	0.0054	-0.0052	-0.0016	-0.0077
175	0.73135	0.0108	0.0029	-0.0235	0.0000	-0.0343	0.0060	0.0042	0.0095	0.0047	0.0007	0.0039	-0.0188
176	0.74147	0.0101	0.0033	-0.0218	-0.0030	-0.0316	0.0056	0.0011	0.0078	0.0061	-0.0054	0.0061	-0.0103
177	0.75142	0.0100	0.0066	-0.0157	-0.0002	-0.0258	0.0010	-0.0080	0.0048	0.0133	0.0001	-0.0028	-0.0074
178	0.76159	0.0093	0.0056	-0.0131	-0.0013	-0.0214	0.0042	-0.0016	0.0022	0.0069	0.0086	0.0007	-0.0039
179	0.77259	0.0108	0.0045	-0.0149	-0.0031	-0.0241	0.0031	-0.0082	0.0079	-0.0005	0.0009	-0.0011	0.0139
180	0.78158	0.0122	0.0078	-0.0109	0.0017	-0.0267	0.0007	-0.0076	0.0114	0.0025	0.0037	0.0040	0.0150
181	0.79152	0.0092	0.0068	-0.0069	-0.0021	-0.0264	-0.0084	-0.0050	0.0068	0.0041	0.0000	0.0000	0.0000
182	0.80157	0.0056	0.0057	-0.0073	-0.0030	-0.0236	-0.0060	0.0036	0.0074	0.0042	0.0050	-0.0031	0.0033
183	0.81171	0.0019	0.0091	-0.0013	-0.0048	-0.0248	-0.0092	-0.0040	0.0068	0.0056	0.0122	0.0044	0.0074
184	0.82161	0.0041	0.0086	0.0026	0.0000	0.0000	0.0000	0.0043	-0.0064	0.0052	0.0113	-0.0004	0.0043
185	0.83165	0.0042	0.0154	0.0020	-0.0042	-0.0156	-0.0050	-0.0022	0.0069	0.0043	0.0068	-0.0042	0.0084
