FILE_VERSION	2.0.0
NO_OF_FRAMES	3752
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.569	1774431887.56922793
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
53	0.51082	0.0000	0.0000	0.0000	-0.0058	-0.0031	-0.0020	-0.0002	0.0072	-0.0025	0.0015	-0.0037	0.0035
54	0.52317	0.0000	0.0000	0.0000	-0.0020	-0.0002	-0.0038	-0.0031	0.0034	-0.0038	0.0008	-0.0066	0.0021
55	0.53326	0.0000	0.0000	0.0000	-0.0017	0.0004	-0.0060	-0.0023	0.0055	0.0007	-0.0015	-0.0116	0.0043
56	0.54591	0.0000	0.0000	0.0000	-0.0009	-0.0026	-0.0043	-0.0001	0.0031	-0.0036	-0.0006	-0.0021	-0.0002
57	0.55745	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0016	0.0052	0.0015	0.0009	-0.0035	-0.0010
58	0.55591	0.0000	0.0000	0.0000	-0.0041	-0.0036	-0.0149	0.0029	0.0049	-0.0027	0.0024	-0.0006	-0.0032
59	0.56844	0.0000	0.0000	0.0000	-0.0084	-0.0016	-0.0082	-0.0036	0.0063	-0.0042	0.0002	-0.0056	-0.0003
60	0.57852	0.0000	0.0000	0.0000	-0.0052	-0.0048	-0.0143	0.0013	0.0003	0.0018	0.0031	-0.0069	0.0019
61	0.59047	0.0000	0.0000	0.0000	-0.0100	-0.0095	-0.0163	-0.0029	0.0046	-0.0019	-0.0020	-0.0045	0.0032
62	0.60059	0.0000	0.0000	0.0000	-0.0032	-0.0069	-0.0172	-0.0044	0.0015	-0.0026	-0.0005	-0.0058	0.0068
63	0.61296	0.0000	0.0000	0.0000	-0.0021	-0.0059	-0.0226	-0.0006	0.0079	-0.0018	-0.0026	-0.0093	0.0031
64	0.62312	0.0000	0.0000	0.0000	-0.0148	-0.0074	-0.0220	0.0024	0.0106	0.0004	0.0076	-0.0048	0.0075
65	0.63602	0.0000	0.0000	0.0000	-0.0093	-0.0100	-0.0272	-0.0013	0.0062	-0.0025	-0.0025	-0.0076	0.0014
66	0.64574	0.0000	0.0000	0.0000	-0.0099	-0.0103	-0.0238	-0.0043	0.0040	-0.0024	0.0005	-0.0061	-0.0015
67	0.65559	0.0000	0.0000	0.0000	-0.0047	-0.0107	-0.0246	0.0001	0.0017	0.0006	0.0027	-0.0059	-0.0000
68	0.66734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0013	0.0068	-0.0002	-0.0009	-0.0042	0.0043
69	0.66797	0.0000	0.0000	0.0000	-0.0073	-0.0161	-0.0277	-0.0013	0.0030	-0.0037	0.0027	-0.0033	0.0057
70	0.67912	0.0000	0.0000	0.0000	-0.0021	-0.0112	-0.0262	-0.0050	0.0001	-0.0015	-0.0001	-0.0031	0.0035
71	0.68955	0.0000	0.0000	0.0000	0.0031	-0.0100	-0.0291	0.0030	0.0021	-0.0013	0.0036	-0.0066	0.0028
72	0.69973	0.0000	0.0000	0.0000	0.0009	-0.0088	-0.0241	0.0017	0.0093	-0.0007	-0.0001	-0.0092	0.0057
73	0.71286	0.0000	0.0000	0.0000	-0.0024	-0.0126	-0.0308	-0.0013	0.0027	-0.0049	-0.0021	-0.0059	0.0035
74	0.72291	0.0000	0.0000	0.0000	0.0006	-0.0137	-0.0300	-0.0033	0.0085	-0.0071	0.0054	0.0059	-0.0031
75	0.73562	0.0000	0.0000	0.0000	0.0003	-0.0130	-0.0204	-0.0012	0.0040	-0.0055	0.0041	0.0085	-0.0031
76	0.74562	0.0000	0.0000	0.0000	0.0011	-0.0117	-0.0196	-0.0026	0.0070	-0.0004	0.0004	-0.0049	-0.0051
77	0.75751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0010	-0.0024	-0.0024	0.0037	0.0028
78	0.75804	0.0000	0.0000	0.0000	0.0018	-0.0147	-0.0201	-0.0005	0.0033	0.0019	-0.0023	0.0024	-0.0037
79	0.76812	0.0000	0.0000	0.0000	0.0040	-0.0177	-0.0205	-0.0006	-0.0017	0.0027	-0.0063	-0.0189	0.0075
80	0.77853	0.0000	0.0000	0.0000	0.0024	-0.0142	-0.0182	-0.0012	0.0048	-0.0002	-0.0054	-0.0121	0.0059
81	0.79007	0.0000	0.0000	0.0000	0.0009	-0.0107	-0.0166	-0.0005	0.0056	-0.0024	-0.0008	-0.0083	0.0008
82	0.80013	0.0000	0.0000	0.0000	0.0015	-0.0115	-0.0105	0.0016	0.0012	-0.0037	0.0006	-0.0096	0.0045
83	0.81180	0.0000	0.0000	0.0000	0.0027	-0.0086	-0.0037	-0.0013	0.0035	0.0014	-0.0015	-0.0102	-0.0014
84	0.82182	0.0000	0.0000	0.0000	0.0010	-0.0108	0.0025	-0.0021	0.0007	-0.0014	-0.0000	-0.0079	0.0022
85	0.83549	0.0000	0.0000	0.0000	-0.0047	-0.0131	-0.0032	0.0023	0.0006	0.0008	0.0013	-0.0093	0.0095
86	0.84553	0.0000	0.0000	0.0000	-0.0034	-0.0109	0.0022	-0.0013	0.0021	-0.0021	0.0001	-0.0049	0.0013
87	0.85762	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0034	-0.0020	0.0032	0.0030	-0.0053
88	0.85837	0.0000	0.0000	0.0000	-0.0072	-0.0089	0.0066	0.0003	0.0063	-0.0012	0.0038	0.0032	0.0063
89	0.86775	0.0000	0.0000	0.0000	-0.0065	-0.0032	0.0097	-0.0034	0.0056	-0.0019	0.0032	-0.0020	-0.0053
90	0.87862	0.0000	0.0000	0.0000	-0.0124	-0.0027	0.0155	-0.0041	0.0047	-0.0011	0.0001	-0.0129	-0.0044
91	0.88942	0.0000	0.0000	0.0000	-0.0101	0.0022	0.0142	-0.0063	0.0031	-0.0082	0.0030	-0.0121	-0.0035
92	0.89933	0.0000	0.0000	0.0000	-0.0122	0.0048	0.0121	0.0016	-0.0043	0.0022	0.0044	-0.0041	0.0037
93	0.90899	0.0000	0.0000	0.0000	-0.0149	0.0054	0.0070	-0.0026	-0.0001	-0.0065	-0.0044	-0.0107	0.0014
94	0.92185	0.0000	0.0000	0.0000	-0.0171	0.0103	0.0091	-0.0069	0.0043	-0.0022	-0.0007	-0.0027	0.0021
95	0.93242	0.0000	0.0000	0.0000	-0.0088	0.0109	0.0006	-0.0047	0.0078	0.0015	0.0015	-0.0080	0.0015
96	0.94525	0.0000	0.0000	0.0000	-0.0154	0.0145	-0.0003	-0.0017	0.0083	0.0008	0.0008	-0.0066	-0.0029
97	0.95491	0.0000	0.0000	0.0000	-0.0045	0.0181	0.0021	0.0048	0.0037	0.0010	0.0015	0.0000	0.0014
98	0.96783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	-0.0000	-0.0004	0.0037	-0.0009	-0.0029
99	0.96819	0.0000	0.0000	0.0000	-0.0118	0.0116	0.0041	0.0005	0.0063	-0.0040	0.0080	-0.0038	0.0009
100	0.97777	0.0000	0.0000	0.0000	-0.0037	0.0174	-0.0008	0.0048	0.0010	-0.0017	0.0015	-0.0022	0.0000
101	0.00000	0.0013	-0.0117	0.0134	-0.0103	0.0217	0.0012	0.0020	0.0060	-0.0017	0.0080	-0.0023	0.0008
102	0.01070	0.0009	-0.0201	0.0138	-0.0131	0.0180	-0.0018	-0.0001	0.0066	-0.0046	-0.0066	-0.0050	0.0035
103	0.02100	0.0015	-0.0184	0.0118	-0.0108	0.0200	-0.0040	-0.0031	0.0036	-0.0016	-0.0000	0.0008	0.0086
104	0.03102	-0.0009	-0.0208	0.0091	-0.0107	0.0146	-0.0004	-0.0044	0.0064	-0.0031	0.0007	-0.0073	0.0021
105	0.04076	0.0019	-0.0138	0.0122	-0.0055	0.0173	-0.0011	0.0006	0.0033	0.0007	0.0007	-0.0138	0.0021
106	0.05078	0.0047	-0.0184	0.0103	-0.0033	0.0215	0.0018	-0.0008	0.0031	-0.0022	0.0023	-0.0065	-0.0016
107	0.06131	0.0010	-0.0170	0.0082	-0.0023	0.0111	-0.0039	-0.0037	0.0016	-0.0007	0.0002	0.0016	-0.0018
108	0.07207	-0.0026	-0.0098	0.0061	0.0000	0.0000	0.0000	-0.0001	-0.0001	-0.0020	0.0000	0.0000	0.0000
109	0.08098	0.0002	-0.0135	0.0071	-0.0045	0.0132	-0.0018	-0.0037	0.0005	0.0031	0.0008	-0.0085	-0.0002
110	0.09086	-0.0049	-0.0119	0.0065	-0.0031	0.0087	0.0004	-0.0043	0.0061	0.0024	0.0001	-0.0018	0.0062
111	0.10090	-0.0013	-0.0140	0.0082	-0.0081	0.0101	-0.0019	-0.0028	0.0013	-0.0040	0.0009	-0.0033	0.0011
112	0.11092	-0.0035	-0.0169	0.0026	-0.0030	0.0122	-0.0003	-0.0027	0.0054	-0.0068	-0.0006	-0.0112	-0.0010
113	0.12076	-0.0058	-0.0189	0.0057	-0.0082	0.0078	0.0011	-0.0041	0.0059	-0.0038	-0.0020	-0.0067	0.0004
114	0.13090	-0.0102	-0.0173	0.0065	-0.0038	0.0071	0.0041	-0.0004	0.0049	-0.0058	0.0039	-0.0052	-0.0010
115	0.14094	-0.0071	-0.0137	0.0001	-0.0051	0.0026	-0.0032	-0.0048	0.0055	-0.0014	-0.0020	-0.0102	-0.0010
116	0.15096	-0.0087	-0.0165	0.0061	-0.0038	0.0026	0.0019	0.0018	0.0037	-0.0020	-0.0019	-0.0080	-0.0025
117	0.16091	-0.0013	-0.0086	0.0026	0.0008	0.0084	-0.0052	-0.0026	0.0044	-0.0020	0.0040	0.0015	-0.0011
118	0.17084	-0.0005	-0.0049	0.0070	0.0000	0.0000	0.0000	-0.0032	0.0050	-0.0019	-0.0004	0.0037	0.0003
119	0.18091	0.0018	0.0003	0.0063	-0.0000	0.0070	-0.0031	0.0020	0.0076	-0.0047	-0.0012	0.0001	0.0017
120	0.19093	0.0004	-0.0061	0.0027	0.0043	0.0034	-0.0029	0.0012	0.0024	-0.0031	0.0016	-0.0071	0.0055
121	0.20087	0.0005	-0.0030	0.0027	0.0042	-0.0001	0.0014	-0.0017	0.0037	-0.0038	0.0032	-0.0064	0.0019
122	0.21094	0.0020	-0.0042	0.0043	0.0072	-0.0015	-0.0036	-0.0038	0.0064	-0.0060	-0.0012	-0.0085	0.0040
123	0.22200	-0.0023	-0.0081	0.0029	0.0029	-0.0021	-0.0059	-0.0046	0.0019	-0.0059	-0.0035	-0.0105	0.0055
124	0.23195	0.0023	-0.0035	0.0008	0.0007	0.0037	-0.0060	-0.0002	0.0017	-0.0022	0.0010	-0.0062	0.0004
125	0.24209	0.0053	-0.0068	0.0017	0.0006	-0.0007	-0.0024	-0.0031	0.0022	-0.0058	0.0018	-0.0113	-0.0010
126	0.25207	0.0056	-0.0028	-0.0055	-0.0086	-0.0037	-0.0113	-0.0030	0.0050	-0.0022	0.0018	-0.0046	0.0033
127	0.26252	0.0029	-0.0002	-0.0048	0.0000	0.0000	0.0000	0.0015	0.0077	-0.0043	0.0033	-0.0083	-0.0039
128	0.27213	0.0030	0.0017	-0.0012	0.0005	-0.0016	0.0029	0.0007	0.0046	-0.0028	0.0025	-0.0104	-0.0010
129	0.28221	-0.0019	0.0029	-0.0027	0.0000	0.0000	0.0000	0.0022	0.0060	0.0038	0.0068	-0.0111	0.0042
130	0.29214	0.0013	0.0091	-0.0005	-0.0029	-0.0011	-0.0030	-0.0022	0.0023	0.0002	-0.0012	-0.0139	0.0048
131	0.30222	0.0022	0.0073	-0.0033	0.0006	0.0025	0.0022	-0.0029	0.0028	-0.0049	-0.0018	-0.0060	-0.0011
132	0.31222	0.0090	0.0105	-0.0061	-0.0044	-0.0085	0.0014	-0.0006	0.0063	-0.0071	0.0010	-0.0088	0.0033
133	0.32229	0.0077	0.0138	-0.0046	-0.0014	-0.0093	-0.0035	0.0008	0.0069	0.0009	0.0018	-0.0060	-0.0003
134	0.33221	0.0020	0.0121	-0.0032	-0.0035	-0.0015	-0.0044	-0.0042	0.0083	0.0016	-0.0025	-0.0023	-0.0004
135	0.34248	0.0029	0.0147	-0.0068	-0.0086	-0.0022	-0.0023	0.0008	0.0022	-0.0041	-0.0054	-0.0022	-0.0012
136	0.35241	-0.0035	0.0144	-0.0061	0.0000	-0.0037	0.0022	-0.0028	0.0029	-0.0033	0.0018	-0.0015	0.0048
137	0.36245	-0.0005	0.0133	-0.0045	-0.0043	-0.0088	-0.0001	-0.0020	0.0072	0.0017	0.0004	-0.0059	0.0005
138	0.37249	-0.0025	0.0115	-0.0081	0.0000	0.0000	0.0000	0.0024	0.0070	-0.0011	0.0004	-0.0028	0.0041
139	0.38267	0.0012	0.0125	-0.0072	0.0009	-0.0038	-0.0037	-0.0028	0.0011	-0.0025	-0.0026	-0.0079	0.0041
140	0.39252	0.0028	0.0149	-0.0064	-0.0028	-0.0001	0.0020	-0.0027	0.0032	-0.0010	0.0004	-0.0057	0.0005
141	0.40260	0.0051	0.0136	-0.0092	-0.0012	-0.0010	-0.0009	0.0016	0.0001	-0.0024	-0.0010	-0.0034	0.0012
142	0.41259	0.0088	0.0159	-0.0084	0.0016	0.0005	0.0027	-0.0056	0.0074	0.0019	-0.0025	-0.0084	0.0027
143	0.42166	-0.0013	0.0155	-0.0092	-0.0019	-0.0003	-0.0019	-0.0011	0.0071	-0.0039	0.0047	-0.0062	0.0057
144	0.43256	-0.0013	0.0170	-0.0106	0.0026	-0.0047	-0.0034	-0.0040	0.0107	-0.0003	-0.0025	-0.0054	0.0012
145	0.44242	-0.0007	0.0121	-0.0061	0.0047	-0.0040	0.0009	-0.0018	0.0076	-0.0023	-0.0003	-0.0090	-0.0015
146	0.45259	-0.0021	0.0150	-0.0089	0.0071	0.0040	-0.0049	-0.0033	0.0091	0.0006	-0.0018	-0.0067	0.0021
147	0.46272	-0.0027	0.0230	-0.0089	0.0000	0.0000	0.0000	-0.0018	0.0061	-0.0008	0.0005	-0.0016	-0.0008
148	0.47260	-0.0015	0.0171	-0.0072	0.0051	-0.0042	-0.0080	-0.0011	0.0075	0.0029	-0.0031	-0.0001	-0.0009
149	0.48267	-0.0016	0.0134	-0.0070	0.0000	0.0000	0.0000	-0.0018	0.0059	0.0000	0.0004	-0.0051	0.0043
150	0.49280	0.0026	0.0081	-0.0088	0.0050	0.0001	-0.0051	-0.0018	0.0037	-0.0020	-0.0061	-0.0028	0.0042
151	0.50307	0.0024	0.0079	-0.0064	-0.0029	-0.0058	-0.0075	0.0056	0.0124	-0.0006	-0.0009	-0.0051	0.0007
152	0.51272	0.0037	0.0075	-0.0069	-0.0015	-0.0073	-0.0024	-0.0025	0.0067	-0.0041	0.0004	-0.0079	0.0037
153	0.52277	0.0056	0.0086	-0.0024	-0.0057	-0.0103	-0.0076	0.0018	0.0030	-0.0040	-0.0001	0.0009	0.0013
154	0.53282	0.0039	0.0061	-0.0022	-0.0115	-0.0047	-0.0071	0.0017	-0.0014	-0.0046	-0.0001	-0.0086	-0.0044
155	0.54293	0.0001	0.0078	-0.0051	-0.0102	-0.0054	0.0009	0.0017	0.0002	0.0005	0.0006	-0.0062	0.0014
156	0.55284	0.0057	0.0094	-0.0049	-0.0121	-0.0121	-0.0072	-0.0011	0.0032	-0.0016	-0.0044	0.0004	-0.0039
157	0.56287	0.0025	0.0105	0.0010	0.0000	0.0000	0.0000	-0.0034	0.0025	-0.0008	0.0050	-0.0062	-0.0007
158	0.57289	0.0044	0.0049	0.0005	-0.0062	-0.0027	-0.0093	-0.0034	-0.0019	-0.0007	0.0035	-0.0068	0.0007
159	0.58302	0.0019	0.0031	0.0006	0.0000	0.0000	0.0000	-0.0056	0.0010	-0.0029	0.0028	-0.0031	0.0013
160	0.59300	0.0031	0.0027	0.0059	-0.0063	-0.0006	-0.0058	0.0010	-0.0027	-0.0034	-0.0023	-0.0074	0.0019
161	0.60298	0.0051	0.0003	0.0046	0.0004	0.0037	-0.0107	-0.0033	0.0046	-0.0035	0.0029	-0.0030	0.0033
162	0.61303	0.0013	-0.0057	0.0018	-0.0018	0.0023	-0.0093	-0.0019	0.0031	0.0002	0.0015	-0.0059	-0.0011
163	0.62307	-0.0003	-0.0065	0.0056	-0.0011	0.0052	-0.0079	-0.0025	0.0059	0.0018	-0.0029	-0.0065	-0.0020
164	0.63314	0.0039	-0.0104	0.0051	-0.0003	0.0088	-0.0093	-0.0033	0.0022	0.0019	-0.0029	-0.0064	0.0022
165	0.64305	0.0016	-0.0098	0.0059	-0.0027	0.0123	-0.0006	-0.0040	0.0059	0.0041	-0.0013	-0.0021	-0.0038
166	0.65329	-0.0028	-0.0062	0.0073	-0.0076	0.0122	-0.0064	-0.0069	0.0036	-0.0017	-0.0013	-0.0033	0.0034
167	0.66319	0.0002	-0.0006	0.0059	-0.0084	0.0120	-0.0027	-0.0025	0.0041	-0.0037	0.0038	-0.0040	0.0049
168	0.67386	-0.0056	0.0015	0.0029	-0.0150	0.0097	0.0030	-0.0047	0.0034	-0.0037	0.0010	-0.0068	-0.0011
169	0.68331	-0.0072	-0.0000	0.0029	0.0000	0.0000	0.0000	-0.0032	0.0026	0.0008	-0.0005	-0.0074	0.0017
170	0.69321	-0.0051	0.0014	0.0065	-0.0157	0.0074	0.0030	0.0027	0.0053	-0.0021	0.0011	0.0008	-0.0013
171	0.70327	-0.0071	-0.0017	-0.0051	-0.0062	0.0080	0.0025	-0.0018	-0.0013	-0.0012	-0.0040	0.0011	0.0066
172	0.71389	-0.0051	-0.0003	0.0022	-0.0056	0.0044	0.0083	0.0056	0.0051	0.0010	0.0011	-0.0024	0.0043
173	0.72336	-0.0030	-0.0077	0.0008	-0.0099	0.0043	0.0053	-0.0032	0.0044	0.0032	0.0012	-0.0065	0.0041
174	0.73346	0.0014	-0.0078	-0.0027	-0.0041	0.0043	0.0076	-0.0039	0.0014	-0.0011	-0.0001	0.0010	0.0036
175	0.74381	0.0035	-0.0080	-0.0041	-0.0070	0.0007	0.0067	-0.0010	0.0006	-0.0010	0.0022	0.0012	0.0048
176	0.75353	0.0014	-0.0089	-0.0093	-0.0019	0.0037	0.0054	-0.0029	0.0107	-0.0061	-0.0036	-0.0043	0.0068
177	0.76394	0.0027	-0.0061	-0.0042	-0.0084	-0.0006	0.0066	-0.0002	0.0040	-0.0045	-0.0006	-0.0056	0.0015
178	0.77448	-0.0009	-0.0018	-0.0036	-0.0010	-0.0006	0.0009	0.0028	0.0039	-0.0015	-0.0070	-0.0096	0.0005
179	0.78379	-0.0025	-0.0099	-0.0050	0.0000	0.0000	0.0000	0.0020	-0.0005	-0.0021	0.0004	-0.0072	-0.0004
180	0.79397	-0.0046	0.0009	-0.0037	-0.0062	0.0031	0.0051	0.0020	0.0031	-0.0036	0.0057	0.0039	0.0006
181	0.80387	-0.0077	0.0015	-0.0015	-0.0083	0.0074	0.0006	-0.0053	0.0032	-0.0006	0.0007	0.0042	-0.0005
182	0.81440	-0.0078	-0.0052	-0.0058	-0.0031	0.0023	-0.0015	0.0013	-0.0006	-0.0027	0.0015	-0.0059	-0.0034
183	0.82407	-0.0050	-0.0082	-0.0034	-0.0067	0.0031	-0.0032	-0.0036	0.0095	-0.0064	-0.0008	-0.0143	0.0017
184	0.83412	-0.0044	-0.0090	-0.0010	-0.0045	-0.0020	-0.0032	0.0013	0.0022	0.0025	0.0030	-0.0026	-0.0008
