FILE_VERSION	2.0.0
NO_OF_FRAMES	3496
NO_OF_CAMERAS	0
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2026-03-25, 10:44:47.440	1774431887.44025707
DATA_INCLUDED	3D_ACCELERATION
MARKER_NAMES	RWristIn	LWristIn	RAnkleOut	LAnkleOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
Frame	Time	RWristIn X	RWristIn Y	RWristIn Z	LWristIn X	LWristIn Y	LWristIn Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z
61	0.58836	0.0000	0.0000	0.0000	0.0055	0.0036	0.0084	0.0008	-0.0027	0.0005	-0.0046	-0.0054	0.0024
62	0.59815	0.0000	0.0000	0.0000	-0.0031	0.0028	0.0025	-0.0028	0.0009	0.0026	0.0013	-0.0054	0.0010
63	0.61082	0.0000	0.0000	0.0000	0.0042	0.0027	0.0027	-0.0050	0.0001	-0.0017	-0.0015	-0.0032	-0.0034
64	0.62069	0.0000	0.0000	0.0000	0.0027	0.0004	0.0052	-0.0021	-0.0014	0.0049	0.0000	0.0000	0.0000
65	0.63192	0.0000	0.0000	0.0000	0.0019	-0.0012	0.0082	-0.0042	0.0021	-0.0024	0.0000	-0.0045	-0.0062
66	0.64303	0.0000	0.0000	0.0000	-0.0018	-0.0013	0.0118	-0.0026	0.0078	-0.0010	0.0036	-0.0074	-0.0032
67	0.65297	0.0000	0.0000	0.0000	-0.0024	0.0007	0.0075	-0.0019	0.0047	-0.0016	-0.0009	-0.0035	0.0062
68	0.66176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0020	0.0002	-0.0023	-0.0000	-0.0028	-0.0018
69	0.66554	0.0000	0.0000	0.0000	-0.0074	-0.0052	0.0045	0.0068	0.0007	-0.0037	-0.0007	-0.0035	-0.0062
70	0.67554	0.0000	0.0000	0.0000	-0.0103	-0.0069	0.0067	-0.0012	0.0001	0.0006	0.0014	-0.0055	-0.0010
71	0.68814	0.0000	0.0000	0.0000	-0.0125	-0.0034	0.0103	-0.0012	0.0014	-0.0023	0.0007	-0.0025	0.0005
72	0.69794	0.0000	0.0000	0.0000	-0.0123	-0.0036	0.0031	-0.0005	-0.0009	0.0036	0.0030	-0.0017	-0.0002
73	0.70962	0.0000	0.0000	0.0000	-0.0116	-0.0038	0.0082	0.0000	0.0000	0.0000	-0.0000	-0.0125	-0.0022
74	0.71967	0.0000	0.0000	0.0000	-0.0048	-0.0027	0.0040	0.0003	0.0010	0.0000	-0.0021	-0.0043	-0.0031
75	0.73198	0.0000	0.0000	0.0000	-0.0025	0.0008	0.0010	0.0003	-0.0005	0.0030	0.0015	-0.0079	-0.0037
76	0.74306	0.0000	0.0000	0.0000	0.0050	-0.0094	-0.0069	-0.0020	-0.0020	0.0038	0.0029	-0.0107	0.0051
77	0.75167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0019	-0.0029	-0.0020	0.0015	-0.0091	0.0014
78	0.75314	0.0000	0.0000	0.0000	0.0057	-0.0087	-0.0055	-0.0033	-0.0008	-0.0012	-0.0028	-0.0069	-0.0016
79	0.76551	0.0000	0.0000	0.0000	0.0034	-0.0086	-0.0013	0.0011	0.0027	-0.0005	0.0024	-0.0047	-0.0030
80	0.77536	0.0000	0.0000	0.0000	0.0050	-0.0042	-0.0051	0.0040	0.0025	-0.0011	-0.0020	-0.0053	-0.0002
81	0.78786	0.0000	0.0000	0.0000	0.0007	0.0002	-0.0053	-0.0018	0.0040	0.0010	-0.0005	-0.0024	-0.0009
82	0.79776	0.0000	0.0000	0.0000	0.0049	0.0016	0.0005	-0.0026	0.0018	0.0040	0.0000	0.0000	0.0000
83	0.81006	0.0000	0.0000	0.0000	-0.0045	0.0060	0.0016	0.0019	0.0016	-0.0011	-0.0013	-0.0015	0.0026
84	0.81992	0.0000	0.0000	0.0000	-0.0037	0.0030	-0.0013	-0.0010	0.0046	-0.0003	0.0010	-0.0068	-0.0082
85	0.83165	0.0000	0.0000	0.0000	-0.0029	-0.0036	-0.0033	-0.0018	-0.0005	-0.0010	0.0017	-0.0016	-0.0017
86	0.84852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	-0.0030	-0.0003
87	0.85201	0.0000	0.0000	0.0000	-0.0029	-0.0058	-0.0054	0.0019	0.0046	0.0012	0.0000	0.0000	0.0000
88	0.86165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0026	-0.0003	-0.0003	-0.0064	-0.0037	-0.0004
89	0.86581	0.0000	0.0000	0.0000	0.0013	-0.0072	-0.0001	0.0003	-0.0010	0.0004	0.0000	0.0000	0.0000
90	0.87524	0.0000	0.0000	0.0000	-0.0008	-0.0043	-0.0053	-0.0004	-0.0009	0.0004	-0.0011	0.0042	-0.0041
91	0.88765	0.0000	0.0000	0.0000	0.0021	-0.0108	-0.0066	-0.0004	0.0006	0.0018	0.0001	0.0029	0.0054
92	0.89753	0.0000	0.0000	0.0000	-0.0023	-0.0071	-0.0059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
93	0.91016	0.0000	0.0000	0.0000	-0.0018	-0.0106	-0.0000	0.0061	-0.0007	0.0004	0.0039	0.0027	-0.0018
94	0.92015	0.0000	0.0000	0.0000	-0.0032	-0.0053	-0.0014	-0.0035	-0.0047	0.0011	-0.0012	0.0006	-0.0004
95	0.93184	0.0000	0.0000	0.0000	-0.0041	-0.0060	0.0015	-0.0020	-0.0010	0.0010	-0.0013	-0.0082	-0.0017
96	0.94240	0.0000	0.0000	0.0000	-0.0019	-0.0023	-0.0006	-0.0005	0.0005	0.0025	0.0031	-0.0031	-0.0010
97	0.94888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	-0.0053	-0.0047
98	0.95261	0.0000	0.0000	0.0000	-0.0005	-0.0030	0.0023	0.0010	0.0013	-0.0040	0.0044	-0.0067	0.0049
99	0.96494	0.0000	0.0000	0.0000	-0.0025	-0.0030	-0.0042	-0.0006	-0.0014	0.0032	0.0001	-0.0023	0.0040
100	0.97515	0.0000	0.0000	0.0000	0.0054	-0.0058	-0.0018	0.0000	0.0000	0.0000	-0.0027	-0.0082	-0.0033
101	0.00000	0.0006	0.0088	0.0003	0.0032	-0.0050	-0.0025	0.0002	0.0009	0.0025	-0.0035	-0.0016	0.0025
102	0.00961	0.0049	0.0036	-0.0008	0.0016	-0.0057	0.0012	-0.0005	0.0001	-0.0047	0.0017	-0.0032	-0.0054
103	0.02005	0.0018	0.0037	0.0015	0.0017	-0.0042	-0.0046	0.0016	-0.0012	0.0040	0.0009	-0.0032	-0.0026
104	0.02925	-0.0005	0.0037	0.0074	0.0015	-0.0033	-0.0016	-0.0021	-0.0011	0.0010	-0.0035	-0.0024	0.0024
105	0.03927	0.0023	-0.0030	0.0004	-0.0075	-0.0038	0.0042	0.0002	0.0011	-0.0004	0.0000	0.0000	0.0000
106	0.04997	0.0051	0.0005	0.0056	-0.0054	-0.0065	0.0072	0.0024	0.0010	-0.0004	-0.0006	-0.0018	-0.0005
107	0.05987	0.0014	0.0004	0.0049	-0.0053	-0.0028	-0.0023	-0.0021	-0.0018	0.0018	-0.0006	-0.0039	0.0010
108	0.06990	0.0072	0.0052	0.0080	0.0000	0.0000	0.0000	-0.0006	-0.0040	-0.0033	-0.0013	-0.0003	0.0002
109	0.07991	0.0035	0.0080	0.0058	-0.0105	-0.0019	0.0020	0.0024	0.0032	0.0010	0.0038	-0.0085	-0.0055
110	0.08990	0.0005	0.0051	0.0066	-0.0063	-0.0053	0.0035	-0.0013	-0.0011	-0.0004	-0.0014	-0.0048	0.0009
111	0.09993	0.0004	0.0036	0.0046	-0.0056	-0.0029	0.0035	0.0038	-0.0005	-0.0011	-0.0027	0.0047	0.0000
112	0.10991	-0.0055	0.0030	0.0068	-0.0056	-0.0020	0.0020	0.0000	0.0000	0.0000	0.0037	-0.0049	0.0032
113	0.11995	0.0010	-0.0015	0.0070	-0.0096	0.0012	0.0113	-0.0035	-0.0003	-0.0005	-0.0015	-0.0107	0.0017
114	0.12910	-0.0028	-0.0058	0.0056	-0.0096	0.0065	0.0069	0.0009	0.0011	-0.0005	0.0015	-0.0021	0.0016
115	0.13905	-0.0013	-0.0001	0.0079	-0.0083	0.0092	0.0076	-0.0006	-0.0025	-0.0026	0.0000	0.0000	0.0000
116	0.15003	0.0008	-0.0031	0.0072	-0.0076	0.0088	0.0053	-0.0028	-0.0024	0.0002	0.0022	-0.0073	0.0031
117	0.16000	-0.0028	-0.0038	0.0064	-0.0071	0.0077	0.0111	0.0030	-0.0010	0.0010	0.0022	-0.0066	0.0016
118	0.17049	-0.0065	-0.0024	0.0056	0.0000	0.0000	0.0000	0.0017	0.0041	-0.0063	-0.0015	-0.0066	0.0030
119	0.17998	-0.0057	0.0012	0.0091	-0.0049	0.0095	0.0074	0.0000	0.0000	0.0000	-0.0029	-0.0067	0.0022
120	0.19026	-0.0071	-0.0047	0.0018	-0.0130	0.0010	0.0042	0.0002	0.0042	0.0009	-0.0050	-0.0046	-0.0023
121	0.20025	-0.0034	-0.0012	0.0002	-0.0065	-0.0001	0.0050	0.0009	0.0006	-0.0027	0.0022	0.0019	0.0007
122	0.21059	0.0002	-0.0013	0.0016	-0.0057	0.0051	-0.0016	0.0023	0.0014	0.0031	-0.0038	-0.0089	0.0058
123	0.22004	0.0010	-0.0042	0.0015	-0.0013	0.0046	-0.0009	-0.0006	-0.0014	-0.0035	-0.0045	-0.0105	0.0022
124	0.23061	0.0002	-0.0093	0.0014	-0.0036	0.0084	0.0031	0.0000	0.0000	0.0000	-0.0015	-0.0054	0.0007
125	0.23963	-0.0076	0.0010	0.0032	-0.0043	0.0063	0.0043	0.0002	0.0060	0.0015	0.0029	-0.0027	-0.0021
126	0.25077	-0.0075	-0.0020	-0.0064	0.0000	0.0000	0.0000	-0.0007	0.0003	0.0023	-0.0013	0.0024	-0.0045
127	0.26093	-0.0001	0.0001	-0.0042	0.0003	0.0069	-0.0046	-0.0008	-0.0083	0.0009	-0.0052	-0.0064	0.0007
128	0.27100	-0.0015	-0.0020	-0.0072	0.0000	0.0000	0.0000	-0.0044	-0.0031	-0.0007	0.0007	-0.0029	-0.0007
129	0.28100	0.0021	-0.0042	-0.0072	-0.0033	0.0062	-0.0027	0.0015	-0.0016	0.0000	-0.0000	-0.0058	-0.0021
130	0.29087	0.0016	0.0024	-0.0095	0.0004	0.0054	-0.0042	0.0000	0.0000	0.0000	-0.0015	-0.0022	-0.0021
131	0.30067	0.0015	-0.0018	-0.0058	-0.0023	-0.0012	-0.0088	-0.0073	0.0016	-0.0002	0.0073	-0.0052	-0.0034
132	0.31056	0.0029	-0.0025	-0.0072	-0.0111	0.0002	-0.0033	0.0000	0.0000	0.0000	0.0007	-0.0045	-0.0035
133	0.32056	0.0007	-0.0053	-0.0057	-0.0167	-0.0029	-0.0073	-0.0015	-0.0042	-0.0008	0.0014	-0.0037	0.0009
134	0.33077	0.0014	-0.0046	-0.0035	-0.0178	-0.0012	-0.0140	0.0028	-0.0042	0.0043	0.0044	-0.0016	-0.0034
135	0.34101	-0.0037	-0.0023	-0.0035	-0.0105	-0.0008	-0.0095	0.0000	0.0000	0.0000	0.0007	0.0021	-0.0006
136	0.35085	-0.0022	-0.0002	-0.0035	-0.0126	0.0012	-0.0103	0.0013	-0.0049	0.0028	-0.0030	-0.0045	-0.0027
137	0.36059	-0.0037	0.0005	-0.0021	-0.0075	0.0075	-0.0080	-0.0037	-0.0019	-0.0030	-0.0015	-0.0008	-0.0027
138	0.37098	-0.0001	0.0041	0.0002	0.0000	0.0000	0.0000	-0.0008	0.0003	0.0021	-0.0001	-0.0080	0.0018
139	0.38164	-0.0030	0.0056	0.0016	-0.0044	0.0044	-0.0109	-0.0030	-0.0012	0.0006	-0.0016	-0.0065	0.0018
140	0.39129	0.0044	0.0063	-0.0026	0.0032	0.0013	-0.0195	-0.0044	-0.0026	-0.0023	0.0022	-0.0044	-0.0040
141	0.40094	0.0000	0.0015	-0.0026	0.0053	-0.0001	-0.0159	-0.0022	-0.0012	-0.0022	-0.0037	-0.0028	0.0003
142	0.41119	0.0031	0.0060	-0.0025	0.0016	-0.0067	-0.0139	-0.0022	0.0017	0.0006	0.0021	-0.0065	0.0012
143	0.42101	-0.0021	-0.0023	-0.0002	0.0008	-0.0016	-0.0110	-0.0007	0.0024	0.0021	0.0014	-0.0072	0.0004
144	1.41923	0.0000	0.0000	0.0000	0.0021	0.0020	-0.0036	0.0029	0.0008	-0.0037	0.0022	-0.0021	-0.0032
145	0.43176	-0.0027	-0.0018	-0.0001	-0.0030	0.0055	-0.0037	-0.0043	0.0054	0.0049	-0.0008	-0.0050	-0.0010
146	0.45135	0.0004	0.0057	0.0036	-0.0008	0.0075	-0.0020	0.0007	0.0009	-0.0008	0.0021	-0.0064	0.0005
147	0.46105	-0.0054	0.0009	0.0006	-0.0038	0.0059	0.0010	0.0008	0.0037	-0.0059	-0.0009	-0.0078	0.0026
148	1.46170	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0052	-0.0030	0.0000	0.0082	0.0024
149	0.47161	-0.0016	0.0019	-0.0014	-0.0007	0.0020	-0.0038	-0.0014	0.0017	-0.0001	-0.0022	-0.0014	-0.0026
150	0.49104	0.0014	0.0063	0.0015	-0.0022	-0.0011	-0.0036	-0.0036	0.0010	-0.0038	-0.0066	-0.0057	-0.0004
151	0.50117	0.0020	-0.0009	0.0009	-0.0045	-0.0048	0.0031	-0.0029	0.0026	-0.0001	-0.0031	-0.0049	0.0048
152	0.51110	0.0035	-0.0009	0.0017	-0.0032	-0.0064	0.0070	-0.0015	-0.0018	-0.0023	-0.0022	-0.0029	-0.0018
153	0.52123	0.0050	0.0071	0.0038	-0.0030	-0.0052	0.0013	-0.0001	-0.0032	-0.0022	-0.0022	-0.0036	-0.0011
154	0.53164	0.0013	0.0035	0.0066	-0.0018	0.0005	0.0090	-0.0015	0.0005	-0.0016	0.0007	0.0014	-0.0018
155	0.54126	0.0056	0.0019	0.0081	-0.0018	-0.0054	0.0113	0.0015	0.0034	0.0028	-0.0000	-0.0008	-0.0011
156	0.55146	0.0049	0.0048	0.0102	0.0010	0.0011	0.0129	0.0000	0.0000	0.0000	0.0035	0.0013	0.0033
157	0.56120	-0.0038	0.0004	0.0034	-0.0064	-0.0025	0.0179	-0.0008	-0.0018	-0.0052	-0.0000	-0.0039	-0.0061
158	1.56086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0022	-0.0009	-0.0004
159	0.57147	0.0056	0.0025	0.0078	-0.0071	0.0026	0.0157	-0.0044	0.0006	0.0013	-0.0002	-0.0060	0.0026
160	0.58147	-0.0030	-0.0003	0.0024	-0.0011	0.0004	0.0101	-0.0015	0.0028	-0.0010	-0.0007	0.0041	-0.0063
161	1.58627	0.0000	0.0000	0.0000	-0.0034	-0.0061	0.0137	0.0000	0.0000	0.0000	0.0035	-0.0054	0.0027
162	0.60147	0.0043	0.0046	0.0074	-0.0049	0.0019	0.0157	-0.0022	0.0014	0.0027	-0.0009	-0.0040	-0.0003
163	1.60877	0.0000	0.0000	0.0000	-0.0013	0.0034	0.0172	0.0000	0.0000	0.0000	0.0021	0.0010	-0.0018
164	0.62183	-0.0014	0.0054	0.0043	-0.0063	-0.0009	0.0161	0.0022	0.0036	0.0012	0.0013	-0.0041	0.0005
165	0.63215	0.0015	0.0059	0.0055	-0.0034	-0.0001	0.0182	0.0006	0.0001	-0.0017	0.0027	-0.0027	0.0012
166	0.65070	-0.0008	0.0015	0.0090	-0.0003	-0.0000	0.0101	0.0000	0.0000	0.0000	0.0021	-0.0050	-0.0046
167	0.66149	-0.0014	0.0006	0.0001	-0.0054	0.0008	0.0105	-0.0001	-0.0004	-0.0017	-0.0023	-0.0021	-0.0018
168	1.66190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0009	-0.0013	0.0033
169	0.67241	0.0015	-0.0010	0.0021	-0.0025	-0.0034	0.0125	-0.0031	-0.0039	-0.0002	-0.0024	-0.0036	-0.0004
170	0.68223	0.0008	0.0017	0.0046	-0.0061	-0.0019	0.0100	-0.0001	0.0019	-0.0003	-0.0017	-0.0058	0.0011
171	1.68432	0.0000	0.0000	0.0000	-0.0060	0.0026	0.0075	0.0000	0.0000	0.0000	0.0049	-0.0001	-0.0003
172	0.70224	-0.0007	0.0007	0.0041	-0.0038	-0.0009	0.0088	-0.0008	0.0034	-0.0024	0.0013	-0.0037	-0.0018
173	1.70625	0.0000	0.0000	0.0000	-0.0044	0.0087	0.0041	0.0000	0.0000	0.0000	-0.0023	0.0021	-0.0005
174	0.72218	0.0002	-0.0002	-0.0019	-0.0073	-0.0014	0.0052	-0.0002	-0.0022	-0.0001	-0.0009	-0.0015	0.0010
175	0.73277	0.0011	0.0011	-0.0075	-0.0088	0.0019	0.0067	-0.0046	-0.0020	0.0005	0.0020	-0.0039	-0.0040
176	1.74156	0.0000	0.0000	0.0000	-0.0102	0.0027	0.0064	0.0000	0.0000	0.0000	0.0034	-0.0105	-0.0017
177	0.75197	0.0061	0.0023	0.0002	-0.0080	-0.0015	0.0054	-0.0009	0.0039	0.0026	0.0005	-0.0047	-0.0040
178	1.76125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	-0.0033	-0.0012
179	0.77219	0.0026	-0.0021	-0.0004	-0.0064	0.0068	0.0026	-0.0003	-0.0048	0.0020	-0.0009	0.0003	-0.0027
180	1.78224	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0017	-0.0019	-0.0005
181	0.79195	-0.0045	0.0007	-0.0054	0.0002	0.0041	0.0017	0.0006	0.0040	-0.0039	-0.0046	-0.0019	0.0009
182	1.79625	0.0000	0.0000	0.0000	-0.0047	0.0057	-0.0059	0.0000	0.0000	0.0000	0.0019	-0.0035	0.0002
183	0.81353	-0.0031	-0.0065	-0.0028	-0.0041	0.0030	-0.0033	-0.0010	0.0005	0.0019	0.0033	-0.0050	0.0010
184	1.81847	0.0000	0.0000	0.0000	-0.0047	0.0091	-0.0060	0.0000	0.0000	0.0000	0.0026	-0.0007	0.0002
185	0.83222	0.0029	-0.0067	-0.0045	0.0010	0.0106	-0.0025	-0.0024	-0.0002	-0.0009	-0.0003	-0.0029	0.0009
